,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr
4758,06/06/2018 07:20,0.257748,15.31214,0.0286315,12.36914,5.244419,3.348862,2.902738,0.0,4.02,18.77753,6.983991,20.73549,0.0,2.0
4759,06/06/2018 07:40,0.1292709,7.815541,-0.04200583,12.37,12.60715,0.2593931,1.968677,0.0,4.02,18.8,6.97,20.75137,0.0,2.0
4760,06/06/2018 08:00,0.5079275,30.32261,-0.009353166,12.31802,11.12298,0.03996375,1.652085,0.0,4.014888,18.8,6.97,20.66356,0.0,2.0
4761,06/06/2018 08:20,0.25036,18.20646,-0.07000001,12.21798,10.77369,0.0,1.273363,0.0,3.674023,18.8,6.97,20.70123,0.0,2.0
4762,06/06/2018 08:40,2.639664,259.1065,-0.02799066,10.88583,12.0,3.62679,0.9767467,736.201,3.5,18.8,6.97,19.49325,0.0,2.0
4763,06/06/2018 09:00,1.517621,169.8241,-0.07000001,11.00568,12.90244,3.939273,1.390526,481.777,3.5,18.87704,6.97,18.97777,0.0,2.0
4764,06/06/2018 09:20,138.5782,20171.16,-0.07000001,11.14735,12.12084,4.009346,1.975531,251.0898,3.614015,18.89514,6.97,18.99449,0.0,2.0
4765,06/06/2018 09:40,148.5811,20918.58,10.44405,8.067717,3.966291,2.72216,0.4490688,1748.282,4.128475,18.75052,7.230057,19.22089,8.136935e-05,2.0
4766,06/06/2018 10:00,49.1559,6731.094,8.470149,9.143476,2.153909,2.906319,1.630817,3522.408,4.423271,18.66293,7.093246,18.35661,0.115078,2.0
4767,06/06/2018 10:20,4.975183,586.6378,3.940635,11.96681,0.2564329,3.131351,1.724534,2792.963,4.440993,18.77205,6.952636,17.59022,0.2317566,2.0
4768,06/06/2018 10:40,2.190017,257.9051,0.5315452,14.39647,8.023168,3.150001,2.515958,1328.238,4.44,18.8,6.879992,17.75017,0.1128767,2.0
4769,06/06/2018 11:00,2.88505,326.482,0.1345026,16.3609,12.87312,3.10229,2.044258,344.5934,4.434758,18.8,6.887493,19.21994,0.01468126,2.0
4770,06/06/2018 11:20,0.7878691,85.45305,0.07797498,16.83,7.169126,1.310162,0.5771448,0.0,4.43,18.91112,6.880675,19.52326,0.0,2.0
4771,06/06/2018 11:40,1.887277,164.6939,0.0500555,16.74944,8.436419,0.0,0.6768073,0.0,4.43,19.10136,6.89,19.95351,0.0,2.0
4772,06/06/2018 12:00,0.25102,20.96901,0.01332791,16.7,11.30029,0.0006985,0.4487536,0.0,4.373921,19.10922,6.89,20.19483,0.0,2.0
4773,06/06/2018 12:20,0.075055,6.583617,0.0,16.63598,12.15271,0.0,0.4897845,0.0,3.678093,19.13864,6.89,20.16188,0.0,2.0
4774,06/06/2018 12:40,99.84704,9840.314,0.291959,14.09057,12.76263,3.272806,0.3604036,413.9998,3.575343,19.0,6.938123,19.35455,0.001079037,2.0
4775,06/06/2018 13:00,165.9665,16780.29,6.278594,10.72375,6.503178,2.679954,0.4774607,1546.07,4.070586,18.93834,7.108171,19.40995,0.01056035,2.0
4776,06/06/2018 13:20,38.90046,4194.326,5.097698,11.62568,2.391023,3.080295,1.403046,3755.009,4.335224,18.93976,7.011329,18.13399,0.1094646,2.0
4777,06/06/2018 13:40,1.733903,149.1654,1.141062,14.67134,0.232,3.231078,2.380984,1941.487,4.349999,19.05826,6.913335,17.71755,0.09843495,2.0
4778,06/06/2018 14:00,1.767021,202.2339,0.2758898,16.67198,5.636682,3.242085,2.759694,649.8318,4.349999,19.1,6.910001,18.07351,0.02381623,2.0
4779,06/06/2018 14:20,0.378804,41.84486,0.1108,17.07087,10.62984,3.135713,1.184478,0.0,4.345923,19.12177,6.899732,19.1433,0.0,2.0
4780,06/06/2018 14:40,0.2581877,27.10868,0.05415101,17.00985,8.511393,0.211158,0.3906223,0.0,4.339999,19.30024,6.89,19.77314,0.0,2.0
4781,06/06/2018 15:00,0.0,0.0,0.006394915,16.95118,8.192193,0.0,0.3377463,0.0,4.04533,19.32876,6.902747,20.12352,0.0,2.0
4782,06/06/2018 15:20,1.509248,168.2695,-0.03319575,16.06623,10.09245,2.072618,0.8281785,712.4174,3.50525,19.242,6.900517,19.62099,0.000296501,2.0
4783,06/06/2018 15:40,218.9449,27504.94,6.129755,11.77708,11.86602,2.770993,0.6064602,131.5199,3.871974,19.13177,7.106719,19.51137,0.0,2.0
4784,06/06/2018 16:00,171.0873,22400.71,10.20706,10.96461,11.55573,2.897297,0.7519765,4046.178,4.449527,19.04498,7.115779,19.08584,0.07618625,2.0
4785,06/06/2018 16:20,2.369853,255.2817,6.044202,12.6768,6.381207,3.042126,1.507966,3770.792,4.597524,19.0094,7.033612,18.24943,0.3057874,2.0
4786,06/06/2018 16:40,4.458056,366.4838,0.812113,14.8828,2.189231,3.092419,1.824807,2754.309,4.594739,19.1,6.92898,17.39819,0.3102295,2.0
4787,06/06/2018 17:00,3.414243,158.398,0.6593949,17.12608,1.755691,3.09,2.630209,1280.982,4.589999,19.1,6.892283,17.45607,0.1303365,2.0
4788,06/06/2018 17:20,1.12409,50.21593,0.5311593,19.14847,6.411777,3.09,3.813356,1018.31,4.589999,19.1,6.910001,17.08813,0.09740759,2.0
4789,06/06/2018 17:40,0.3230991,13.24242,0.1627984,19.58295,12.65826,3.035044,3.616909,131.0034,4.589999,19.11922,6.921803,19.06264,0.008280214,2.0
4790,06/06/2018 18:00,0.5360522,24.58053,0.1291105,19.63446,9.07871,0.8547744,2.070432,0.0,4.589999,19.21608,6.910001,19.79532,0.0,2.0
4791,06/06/2018 18:20,0.045645,1.470871,0.110765,19.65089,7.867381,0.0,1.593971,0.0,4.547965,19.3,6.910001,20.24452,0.0,2.0
4792,06/06/2018 18:40,0.0,0.0,0.1117515,19.65539,9.3962,0.0,1.330177,42.01263,3.80336,19.3,6.910001,20.40378,0.000195384,2.0
4793,06/06/2018 19:00,384.7324,31313.92,0.4231136,18.20835,9.070621,2.673005,1.121822,524.453,3.851353,19.30362,6.918256,20.10989,0.008338374,2.0
4794,06/06/2018 19:20,104.5034,9243.688,3.302629,13.86301,1.244944,2.334355,0.6416607,1952.106,4.693746,19.36262,6.989999,19.09075,0.05055171,2.0
4795,06/06/2018 19:40,42.53838,3887.391,1.318764,15.33306,1.566243,2.659904,2.30131,2250.972,4.973313,19.4,6.883769,17.94514,0.0596028,2.0
4796,06/06/2018 20:00,1.127046,104.5748,0.0518465,17.2211,1.007258,2.799532,3.585141,729.4232,4.980001,19.4,6.883796,17.67246,0.01977415,2.0
4797,06/06/2018 20:20,1.509107,140.7968,0.1146643,17.48929,0.0,2.795676,2.701285,324.418,4.980001,19.4,6.89,18.73993,0.006116874,2.0
4798,06/06/2018 20:40,0.2578475,24.03348,0.3000666,17.62646,0.0,1.870868,1.674788,0.0,4.977888,19.4,6.89,20.51749,0.0,2.0
4799,06/06/2018 21:00,0.2575074,24.57963,0.1851899,17.55324,5.725099,0.0,1.010324,0.0,4.97,19.4,6.888259,20.78126,0.0,2.0
4800,06/06/2018 21:20,0.0,0.0,0.142206,17.39686,12.04066,0.0,0.5526989,0.0,4.964211,19.4,6.87,20.83798,0.0,2.0
4801,06/06/2018 21:40,0.25069,23.77108,0.04307426,17.25668,8.921369,0.0,0.4180815,0.0,4.942063,19.4,6.87,20.82061,0.0,2.0
4802,06/06/2018 22:00,0.0,0.0,-0.006965335,17.09367,10.21181,0.0,0.4959003,0.0,4.131972,19.4,6.87,20.76208,0.0,2.0
4803,06/06/2018 22:20,89.32071,11258.96,-0.07693534,15.82079,12.62034,1.959359,0.4689068,280.0595,3.578,19.4,6.879728,18.64265,0.000969904,2.0
4804,06/06/2018 22:40,339.6851,43325.24,10.55777,10.33409,12.78944,2.719149,0.3389224,1748.52,4.171093,19.39296,7.115453,19.60244,0.008817256,2.0
4805,06/06/2018 23:00,183.0317,23124.95,8.633304,10.90477,13.20535,2.410636,0.7448827,4048.704,5.155215,19.3,7.03842,19.13725,0.09823532,2.0
4806,06/06/2018 23:20,4.640484,440.9824,3.847593,12.92098,6.56603,2.679742,1.456477,3722.805,5.203641,19.3,6.960515,18.51124,0.3544339,2.0
4807,06/06/2018 23:40,5.403883,492.5956,0.6465944,14.83017,1.742436,2.69,2.152232,2332.842,5.201135,19.3,6.884157,17.20945,0.2969411,2.0
4808,07/06/2018 00:00,3.505291,262.7162,0.0237208,16.75585,1.09563,2.69,2.539771,920.5411,5.199999,19.36148,6.863744,16.73138,0.1032078,2.0
4809,07/06/2018 00:20,0.0,0.0,0.1190934,17.95844,9.962049,1.429373,1.58777,0.0,5.196547,19.39958,6.87,19.66899,0.0,2.0
4810,07/06/2018 00:40,0.62959,36.44757,0.0792005,18.00497,10.03481,0.009032665,0.5958126,0.0,5.190001,19.36287,6.87,20.75754,0.0,2.0
4811,07/06/2018 01:00,0.0,0.0,0.0,17.89987,9.906788,0.0,0.3863809,0.0,5.167834,19.38007,6.87,20.76621,0.0,2.0
4812,07/06/2018 01:20,0.0,0.0,0.0,17.58667,10.20915,0.0,0.4332007,0.0,4.301466,19.30741,6.87,20.84396,0.0,2.0
4813,07/06/2018 01:40,1.379858,121.1018,-0.04798999,16.81097,12.30055,1.143558,0.6568373,562.8696,3.538691,19.33875,6.875476,19.87519,0.007501442,2.0
4814,07/06/2018 02:00,570.3372,38082.25,4.100825,12.26792,11.85253,2.885972,1.170934,3515.726,4.446167,19.22182,7.037504,18.35318,0.1081035,2.0
4815,07/06/2018 02:20,205.4329,6795.441,5.485287,11.40824,11.98139,2.397172,0.9910614,4662.144,5.52102,19.0,7.04564,18.74485,0.36194,2.0
4816,07/06/2018 02:40,1.484508,41.85149,1.884638,13.41291,3.821078,2.508926,1.743011,3727.304,5.691155,19.0,6.958438,18.42458,0.3676264,2.0
4817,07/06/2018 03:00,1.889395,56.62025,0.1014966,15.23988,1.259966,2.5154,2.394156,1396.499,5.684121,19.0,6.889388,18.8982,0.0850055,2.0
4818,07/06/2018 03:20,0.2500575,9.811848,-0.08000001,16.66741,0.6432522,1.277183,1.073253,0.0,5.68,19.0,6.88,20.30334,0.0,2.0
4819,07/06/2018 03:40,0.2765759,10.24737,-0.08000001,16.80831,2.969067,0.0,0.3251269,0.0,5.68,19.0,6.88,20.76943,0.0,2.0
4820,07/06/2018 04:00,0.1098484,4.683321,-0.08000001,16.66682,11.09833,0.0,0.310176,0.0,5.68,19.0,6.88,20.73544,0.0,2.0
4821,07/06/2018 04:20,0.0,0.0,-0.08000001,16.36369,12.26789,0.0,0.3087876,0.0,5.671865,19.0,6.88,20.7913,0.0,2.0
4822,07/06/2018 04:40,0.2580315,10.45879,-0.08000001,16.11555,9.131981,0.0,0.3476442,0.0,5.429467,19.0,6.88,20.44114,0.0,2.0
4823,07/06/2018 05:00,0.6702031,25.09653,-0.08000001,15.66035,9.710567,0.365523,0.3943204,0.0,3.624055,19.0,6.881738,20.68725,0.0,2.0
4824,07/06/2018 05:20,169.4841,7074.217,0.9561059,11.10743,9.661592,3.490089,0.3491995,0.0,3.542628,19.02078,6.958978,20.72286,0.0,2.0
4825,07/06/2018 05:40,89.31784,3765.866,1.480906,9.608992,11.10476,2.976402,1.351078,2303.078,3.905803,18.90402,6.965247,18.64052,0.0,2.0
4826,07/06/2018 06:00,6.088011,249.9436,-0.02929483,11.73276,2.777036,3.430294,3.174739,1174.243,4.03,18.84857,6.892348,18.11556,0.0,2.0
4827,07/06/2018 06:20,1.266842,51.72372,-0.07000001,12.46408,1.562331,3.521916,4.362664,476.8192,4.03,18.9,6.919999,19.19635,0.0,2.0
4828,07/06/2018 06:40,0.2580459,10.02557,-0.07000001,12.46436,1.67471,2.430514,2.683436,0.0,4.03,18.9,6.902268,20.89644,0.0,2.0
4829,07/06/2018 07:00,0.5152271,20.9641,-0.07000001,12.45192,3.947023,0.0,2.1897,0.0,4.03,18.9,6.900001,20.88133,0.0,2.0
4830,07/06/2018 07:20,0.12886,6.610495,-0.07000001,12.31313,12.23384,0.0,1.510306,0.0,4.02468,18.9,6.900001,20.90645,0.0,2.0
4831,07/06/2018 07:40,0.0,0.0,-0.07000001,12.18605,9.310961,0.0,1.306378,0.0,3.957997,18.9,6.900001,20.80327,0.0,2.0
4832,07/06/2018 08:00,1.137658,75.54002,-0.07000001,11.94287,1.152893,0.351099,1.188075,638.0372,3.521701,18.9,6.902601,19.59292,0.0,2.0
4833,07/06/2018 08:20,1.223392,88.88199,-0.06541292,10.30672,11.4612,4.022254,1.211786,278.076,3.5,18.9,6.929999,18.99732,0.0,2.0
4834,07/06/2018 08:40,181.9861,24440.27,2.519975,9.663536,7.70083,3.646187,0.8613585,312.996,3.732013,18.88191,6.984302,19.29807,0.0,2.0
4835,07/06/2018 09:00,142.3736,22461.96,9.840017,7.947778,11.57552,2.777377,1.037239,2496.725,4.233299,18.7849,7.121717,19.23416,0.01945082,2.0
4836,07/06/2018 09:20,21.78402,3529.475,4.988147,10.15024,13.93539,3.075637,1.75174,3113.318,4.45818,18.76033,6.941041,17.99448,0.1296318,2.0
4837,07/06/2018 09:40,1.642747,250.971,0.31615,12.62365,3.34305,3.169856,2.22357,1732.597,4.45744,18.8,6.8129,17.77398,0.1094091,2.0
4838,07/06/2018 10:00,1.886202,315.3535,-0.08000001,15.02197,10.96534,3.160234,2.325202,499.6793,4.45,18.8,6.819299,19.10193,0.02027721,2.0
4839,07/06/2018 10:20,0.257805,34.42578,-0.08000001,15.7,10.85148,1.663795,0.4292327,0.0,4.45,18.83083,6.820001,19.72151,0.0,2.0
4840,07/06/2018 10:40,0.2504975,31.78365,-0.08000001,15.61328,12.95378,0.0,0.2065345,0.0,4.447318,18.91118,6.820001,19.80981,0.0,2.0
4841,07/06/2018 11:00,0.1289592,18.45092,-0.08000001,15.60005,12.5628,0.0,0.322311,0.0,4.275655,19.0,6.820001,20.00445,0.0,2.0
4842,07/06/2018 11:20,1.281626,209.5629,-0.08000001,15.19575,13.34064,1.073606,0.487045,447.0001,3.579287,19.0,6.820001,19.46576,0.005612111,2.0
4843,07/06/2018 11:40,0.4812333,71.94576,0.07181914,14.55285,11.39404,3.703444,1.258368,287.9113,3.51,19.0,6.84823,19.32675,0.001794584,2.0
4844,07/06/2018 12:00,155.7983,24240.24,2.867655,13.57695,8.41841,3.717038,0.7014343,404.4254,3.66637,19.0,6.890749,19.08938,0.0,2.0
4845,07/06/2018 12:20,112.5667,16872.62,12.71011,10.76306,0.0,2.752893,0.7317355,2356.708,4.146365,18.91476,7.073461,19.06389,0.01631889,2.0
4846,07/06/2018 12:40,28.80551,4202.382,7.130676,12.46292,0.0,3.155491,1.676617,3416.977,4.323079,18.9,6.926238,18.20444,0.1504248,2.0
4847,07/06/2018 13:00,1.390918,171.2062,0.7338493,15.34212,0.0,3.259855,2.112194,2024.813,4.32,18.98307,6.815094,17.95421,0.1469508,2.0
4848,07/06/2018 13:20,2.757259,317.3212,-0.08000001,17.57759,0.0,3.259809,2.464213,755.2762,4.32,19.05199,6.809999,18.43737,0.04711639,2.0
4849,07/06/2018 13:40,0.3863533,53.79242,-0.08000001,18.36592,9.820116,3.233564,0.9222004,0.0,4.32,19.11472,6.809999,19.55223,0.0,2.0
4850,07/06/2018 14:00,0.1298092,14.9072,-0.08000001,18.44409,11.7218,0.1573815,0.4122045,0.0,4.32,19.25681,6.814027,19.69848,0.0,2.0
4851,07/06/2018 14:20,0.2222415,22.19468,-0.08000001,18.37726,11.69089,0.000431,0.2889949,0.0,4.311994,19.3,6.821151,20.02309,0.0,2.0
4852,07/06/2018 14:40,0.1572725,21.46194,-0.08000001,18.25229,12.82737,0.0,0.3320852,6.416378,3.83038,19.3,6.810666,20.13731,4.887064e-05,2.0
4853,07/06/2018 15:00,1.287846,160.6543,-0.03582758,16.74366,12.25344,3.859913,1.389503,728.9734,3.503185,19.2346,6.830365,19.11986,0.004352757,2.0
4854,07/06/2018 15:20,10.03715,1189.206,0.06857418,16.88456,12.1094,3.999916,0.893123,464.2961,3.503398,19.2,6.830001,19.49619,0.0,2.0
4855,07/06/2018 15:40,135.2263,19928.38,7.459039,13.99243,12.8167,3.16511,0.4137613,331.2297,3.78461,19.2,6.989322,19.236,0.0,2.0
4856,07/06/2018 16:00,107.9496,15871.35,7.595992,13.46666,0.62243,3.223756,0.7786154,4048.704,4.110085,19.2,6.972041,19.09039,0.1014041,2.0
4857,07/06/2018 16:20,3.342442,400.9866,3.961686,15.23043,0.0,3.274031,1.524358,3655.075,4.204219,19.21442,6.913901,18.47491,0.2541232,2.0
4858,07/06/2018 16:40,2.411374,340.1701,0.248399,17.83794,0.0,3.351632,2.5825,1106.935,4.199948,19.3,6.87,18.14573,0.07342361,2.0
4859,07/06/2018 17:00,1.248445,160.5369,-0.07876883,19.38828,0.0,3.31753,2.050743,302.5693,4.2,19.37378,6.87,19.25462,0.01376346,2.0
4860,07/06/2018 17:20,0.2576915,25.55618,-0.08000001,19.33945,5.314697,1.76504,0.5060432,0.0,4.2,19.37297,6.87,19.94671,0.0,2.0
4861,07/06/2018 17:40,0.2581167,21.18924,-0.08000001,19.24724,11.76007,0.0,0.5348781,0.0,4.141852,19.4,6.87,20.02876,0.0,2.0
4862,07/06/2018 18:00,1.077538,92.65989,-0.08000001,18.81677,13.54429,0.8108506,0.5407598,426.3917,3.58092,19.4,6.87,19.7286,0.002870774,2.0
4863,07/06/2018 18:20,0.5822474,43.8987,-0.08000001,17.79592,12.12603,4.024266,1.415625,309.4601,3.5,19.4,6.87,18.7015,0.001701074,2.0
4864,07/06/2018 18:40,2.130284,175.6955,-0.001092682,17.95064,11.71933,4.062541,1.579409,732.7587,3.5,19.4,6.87065,19.20892,0.0,2.0
4865,07/06/2018 19:00,167.6112,16549.73,3.634692,14.47829,12.77973,2.918788,0.548706,13.88423,3.80424,19.36386,7.02548,19.47272,3.094147e-05,2.0
4866,07/06/2018 19:20,116.1289,10930.7,6.729237,13.46745,0.3620595,2.968669,0.7917386,3961.557,4.210517,19.2919,7.023187,19.07404,0.0482923,2.0
4867,07/06/2018 19:40,3.68294,312.1341,1.615989,15.82026,0.0,3.244344,1.951984,2748.447,4.296816,19.3,6.904939,18.18191,0.1125381,2.0
4868,07/06/2018 20:00,2.489594,227.0162,-0.04835266,18.35543,0.0,3.284521,2.752913,717.5792,4.291461,19.3,6.89,19.94722,0.004416787,2.0
4869,07/06/2018 20:20,0.7560158,66.05066,0.0,18.68704,0.0,3.226346,2.351699,94.8227,4.291222,19.3,6.881042,20.36909,0.00014698,2.0
4870,07/06/2018 20:40,0.2909412,21.76264,-0.05607866,18.56588,8.662176,0.9421436,1.058087,0.0,4.29,19.3,6.884019,20.80312,0.0,2.0
4871,07/06/2018 21:00,0.0,0.0,-0.08000001,18.39832,11.69349,0.003509585,0.6523236,0.0,3.976159,19.3,6.887743,20.75465,0.0,2.0
4872,07/06/2018 21:20,1.266564,114.3257,-0.08000001,17.65977,11.26599,1.844551,1.179239,732.7823,3.500509,19.3,6.877886,18.66684,0.004418614,2.0
4873,07/06/2018 21:40,1.137575,90.16688,-0.08000001,17.04885,12.69349,4.029395,0.9730511,369.2409,3.5,19.3,6.876462,19.00123,0.0,2.0
4874,07/06/2018 22:00,0.759168,56.82418,0.09037274,17.27619,12.35922,4.061462,1.961447,369.4831,3.5,19.3,6.88902,19.21815,0.0,2.0
4875,07/06/2018 22:20,187.9242,18222.99,4.227248,14.542,10.42556,3.291122,0.2613717,9.785124,3.773942,19.23241,7.006909,19.7934,0.0,2.0
4876,07/06/2018 22:40,101.3716,9847.669,7.491749,11.81613,1.79285,2.817134,0.4487877,3569.344,4.194481,19.1,7.060187,19.59097,0.0383013,2.0
4877,07/06/2018 23:00,2.62943,213.5389,2.870647,14.13111,0.0,3.238943,1.039235,4048.704,4.308637,19.1,6.9644,18.85465,0.1997545,2.0
4878,07/06/2018 23:20,2.626839,233.3206,0.197661,16.29262,0.0,3.283086,2.512358,1406.617,4.30549,19.1,6.929999,18.06502,0.08392818,2.0
4879,07/06/2018 23:40,0.271865,22.19954,0.0,17.48501,0.0,3.21773,2.138159,57.95131,4.3,19.1,6.929999,19.96096,0.002774451,2.0
4880,08/06/2018 00:00,0.0,0.0,0.0,17.4838,12.59758,0.1599841,0.9275624,0.0,4.3,19.1,6.929999,20.87777,0.0,2.0
4881,08/06/2018 00:20,0.0,0.0,0.0,17.24285,12.04242,0.003695165,0.6994774,0.0,4.085448,19.1,6.929999,20.81539,0.0,2.0
4882,08/06/2018 00:40,1.51625,120.9256,-0.05607733,16.88639,11.50757,0.5212811,0.8396014,672.6386,3.514925,19.1,6.929999,19.74951,0.005989466,2.0
4883,08/06/2018 01:00,1.015553,74.94325,-0.06257633,15.85718,11.59908,3.920785,1.086598,277.5771,3.5,19.1,6.929999,18.69254,0.000247756,2.0
4884,08/06/2018 01:20,1.148262,83.01686,0.03269,15.74141,6.948369,4.07297,1.948557,518.4288,3.5,19.1,6.931284,18.88263,3.273217e-06,2.0
4885,08/06/2018 01:40,80.87901,6426.419,0.8092663,14.65654,0.0,3.614545,0.3930988,0.0,3.609118,19.09848,6.957307,19.57997,0.0,2.0
4886,08/06/2018 02:00,90.18416,7427.106,2.45856,13.00865,0.0,3.378078,0.9773301,2957.423,3.880697,19.00222,6.967261,18.70811,0.000107844,2.0
4887,08/06/2018 02:20,3.534305,279.6832,0.6162292,14.43252,0.0,3.368413,2.710277,1438.21,3.990559,19.0,6.89706,17.94969,0.000678152,2.0
4888,08/06/2018 02:40,0.758385,53.55274,-0.07000001,15.90938,0.0,3.538941,3.770271,426.5106,3.99,19.0,6.944018,18.56223,7.60877e-05,2.0
4889,08/06/2018 03:00,1.008348,80.58675,-0.02020867,15.82181,2.460893,3.460163,2.434724,279.4964,3.99,19.0,6.930978,18.64425,0.0,2.0
4890,08/06/2018 03:20,0.456619,31.59616,-0.08000001,15.75939,13.33501,1.894999,1.060503,0.0,3.99,19.0,6.929999,20.71,0.0,2.0
4891,08/06/2018 03:40,0.05219,2.67637,-0.08000001,15.67589,13.05869,0.0,0.6898193,0.0,3.82406,19.0,6.929999,20.71909,0.0,2.0
4892,08/06/2018 04:00,2.009793,149.9372,-0.08000001,15.30799,12.55081,1.200508,1.371761,732.4943,3.5,19.0,6.929999,18.98062,0.0,2.0
4893,08/06/2018 04:20,1.400347,83.48209,-0.08000001,14.84941,15.21531,4.026809,1.198637,467.959,3.5,19.0,6.921034,18.84347,0.0,2.0
4894,08/06/2018 04:40,1.271399,89.35915,-0.0175545,14.93033,13.43043,4.044971,2.191942,279.8568,3.5,19.0,6.93088,19.05735,0.0,2.0
4895,08/06/2018 05:00,60.95594,4546.657,0.3670838,14.44251,12.38785,3.5132,0.8486074,261.7056,3.570538,19.0,6.927539,19.34429,0.0,2.0
4896,08/06/2018 05:20,87.3806,6338.12,1.529845,12.71322,6.965988,3.129739,1.203634,2389.098,3.828117,18.98433,6.950554,19.1393,0.0,2.0
4897,08/06/2018 05:40,6.654599,465.4351,0.1438034,14.48879,0.0,3.404377,3.503829,1293.862,3.94,18.94901,6.920568,18.56401,0.0,2.0
4898,08/06/2018 06:00,1.013282,63.39167,-0.07000001,15.30439,0.9020849,3.569474,4.654027,476.7946,3.94,19.0,6.948661,19.60514,0.0,2.0
4899,08/06/2018 06:20,0.1288458,7.14361,-0.07000001,15.31465,10.49722,1.986252,2.732156,0.0,3.94,19.0,6.9414,20.81211,0.0,2.0
4900,08/06/2018 06:40,0.0,0.0,-0.07000001,15.31707,13.51932,0.0,2.231138,0.0,3.94,19.0,6.929999,20.86788,0.0,2.0
4901,08/06/2018 07:00,0.0,0.0,-0.07000001,15.24635,11.16714,0.01989817,1.383754,0.0,3.799983,19.0,6.929999,20.66862,0.0,2.0
4902,08/06/2018 07:20,1.395969,89.59485,-0.07000001,14.88754,11.96851,1.722683,1.789295,736.1814,3.5,19.0,6.929999,18.93492,0.0,2.0
4903,08/06/2018 07:40,1.873573,134.1305,-0.07000001,14.46967,12.94003,4.00685,1.430577,471.983,3.5,19.0,6.917688,19.11371,0.0,2.0
4904,08/06/2018 08:00,0.1459973,8.170438,0.03048491,14.60062,12.53213,3.992339,2.272384,277.8508,3.5,19.0,6.935696,18.57679,0.0,2.0
4905,08/06/2018 08:20,177.0153,22188.5,5.576952,12.42327,12.66401,3.283205,1.14164,314.9794,3.712102,18.99427,7.048694,19.66381,0.0,2.0
4906,08/06/2018 08:40,140.0941,22171.91,11.17745,10.52839,3.946749,2.685243,0.9336502,2715.508,4.210328,18.78493,7.150609,18.72281,0.01919461,2.0
4907,08/06/2018 09:00,12.58335,2088.186,4.418068,13.14273,0.0,3.099537,1.744417,2929.716,4.411387,18.77222,6.938821,18.15369,0.1508827,2.0
4908,08/06/2018 09:20,4.39886,713.6478,0.472014,15.54714,0.0,3.161763,2.390902,1530.024,4.413857,18.8,6.839999,17.32652,0.1056524,2.0
4909,08/06/2018 09:40,2.51189,395.6918,0.0054535,17.45504,0.0,3.143143,2.540736,529.0668,4.410001,18.8,6.839999,18.31757,0.02914384,2.0
4910,08/06/2018 10:00,0.1292,16.12969,0.0053105,18.29221,1.76595,2.447304,0.7706559,0.0,4.410001,18.8508,6.839999,19.91668,0.0,2.0
4911,08/06/2018 10:20,0.24948,31.70328,0.0,18.28,13.50029,0.0,0.5678963,0.0,4.365793,18.99756,6.846428,20.04816,0.0,2.0
4912,08/06/2018 10:40,1.020189,144.7035,0.0,18.19993,12.2833,0.0,0.4069113,211.7329,3.68671,18.99097,6.846653,19.52617,0.003699642,2.0
4913,08/06/2018 11:00,3.129564,378.1284,0.0,17.46613,12.61972,3.680344,1.536547,524.0726,3.5,18.9,6.85373,19.11441,0.006862415,2.0
4914,08/06/2018 11:20,1.639837,198.7556,0.1226951,17.56345,11.68194,3.965907,1.50554,732.7612,3.5,18.91288,6.852385,19.15363,0.0,2.0
4915,08/06/2018 11:40,111.284,13827.19,0.273064,17.75003,12.00938,3.973179,1.477559,0.0,3.62159,18.99981,6.857584,19.32476,0.0,2.0
4916,08/06/2018 12:00,129.8107,16366.33,8.332285,13.35914,13.12316,2.725371,0.5976352,2356.44,4.055458,18.92994,7.074002,19.33281,0.01359323,2.0
4917,08/06/2018 12:20,34.46884,4406.265,3.491675,15.26166,8.037386,3.235029,1.693562,3484.477,4.264464,18.9,6.9108,18.56691,0.08760789,2.0
4918,08/06/2018 12:40,1.172438,140.6778,0.2725773,17.60921,0.0,3.283341,2.759831,1109.86,4.260001,18.97375,6.87,17.85211,0.03957539,2.0
4919,08/06/2018 13:00,3.232213,384.1291,0.004402,19.19423,0.0,3.285674,2.623957,447.7192,4.260001,19.0,6.87,18.77299,0.01027868,2.0
4920,08/06/2018 13:20,0.3849793,38.45705,0.0,19.25196,0.0,1.903117,1.262894,0.0,4.260001,19.0744,6.868084,19.59721,0.0,2.0
4921,08/06/2018 13:40,0.502804,62.34941,-0.04670341,19.14514,0.0,0.0,0.8145844,0.0,4.253001,19.24833,6.87,19.80766,0.0,2.0
4922,08/06/2018 14:00,0.0,0.0,-0.02333685,19.16676,2.607695,0.0,0.5660589,0.0,3.96596,19.29304,6.87,20.06262,0.0,2.0
4923,08/06/2018 14:20,1.393991,135.2165,0.1612377,18.82117,14.51326,1.672622,1.037076,735.6768,3.500431,19.2247,6.87,19.55301,0.001509877,2.0
4924,08/06/2018 14:40,1.26668,113.9527,0.1896649,18.22997,11.65163,3.984055,1.14408,365.7187,3.5,19.2,6.87,19.19177,0.0,2.0
4925,08/06/2018 15:00,156.481,16637.01,1.119674,17.46859,11.36704,3.79889,1.628348,366.7107,3.652028,19.16792,6.906577,19.19547,0.0,2.0
