,inflow [l/s],NO2 [gN/m3],O2 [gO2/m3],Time [],NH4 [gN/m3],N20 [gN/h]
4639,0.0,0.0,3.151693,2018-04-06 15:40:00,0.04593451,0.0
4640,0.5519975,0.0,1.76484,2018-04-06 16:00:00,0.0,0.0
4641,0.8463062,0.0,1.361063,2018-04-06 16:20:00,0.0,0.0
4642,0.1302485,0.0,1.240446,2018-04-06 16:40:00,0.00029325,0.0
4643,0.0,0.0,0.8488623,2018-04-06 17:00:00,0.09278124,0.0
4644,205.0239,0.0,0.4688811,2018-04-06 17:20:00,6.381831,0.0
4645,117.2502,0.0,0.6329472,2018-04-06 17:40:00,12.86254,27.831979999999998
4646,6.490346,0.1901238,1.552197,2018-04-06 18:00:00,7.94267,119.822
4647,3.591523,0.6845391,1.827288,2018-04-06 18:20:00,4.068399,159.3775
4648,2.153996,0.6900269,2.501963,2018-04-06 18:40:00,1.199898,111.2852
4649,0.7571455,0.06852601,3.115151,2018-04-06 19:00:00,0.4068322,17.67124
4650,0.6446821,0.0,1.183414,2018-04-06 19:20:00,0.3322703,0.0
4651,0.6455325,0.0,0.2524323,2018-04-06 19:40:00,0.1816246,0.0
4652,0.24992,0.0,0.1682379,2018-04-06 20:00:00,0.1160535,0.0
4653,0.0,0.0,0.07599998,2018-04-06 20:20:00,0.1576289,0.0
4654,597.1761,0.0,0.9202095,2018-04-06 20:40:00,0.5898706,5.218386000000001
4655,503.2206,0.0,1.745387,2018-04-06 21:00:00,2.119681,32.24519
4656,2.284482,0.321987,2.354893,2018-04-06 21:20:00,1.23669,33.13465
4657,2.391821,0.0,1.978426,2018-04-06 21:40:00,0.0,4.371363
4658,0.5082148,0.0,0.7832114,2018-04-06 22:00:00,0.0,0.0
4659,0.2659085,0.0,0.4571072,2018-04-06 22:20:00,0.0,0.0
4660,0.2575075,0.0,0.1368646,2018-04-06 22:40:00,0.0,0.0
4661,0.3868067,0.0,0.09022959,2018-04-06 23:00:00,0.0,0.0
4662,0.3786741,0.0,0.07528691,2018-04-06 23:20:00,0.0,0.0
4663,0.0,0.0,0.1110097,2018-04-06 23:40:00,0.0,0.0
4664,0.0,0.0,0.1167778,2018-05-06 00:00:00,0.0,-1.7e-05
4665,510.8691,0.0,1.5124,2018-05-06 00:20:00,1.013793,4.542155
4666,151.5041,0.0,2.148072,2018-05-06 00:40:00,1.424566,23.17916
4667,2.417205,0.0,2.590358,2018-05-06 01:00:00,0.2660834,9.215176
4668,0.3525518,0.0,1.037704,2018-05-06 01:20:00,0.0,0.0
4669,0.597422,0.0,0.4006984,2018-05-06 01:40:00,0.0,0.0
4670,0.3039455,0.0,0.3105636,2018-05-06 02:00:00,0.0,0.0
4671,0.12852,0.0,0.1842988,2018-05-06 02:20:00,0.0,0.0
4672,0.2578475,0.0,0.106257,2018-05-06 02:40:00,0.0,0.0
4673,0.1293415,0.0,0.05330191,2018-05-06 03:00:00,0.0,0.0
4674,0.0,0.0,0.08925848,2018-05-06 03:20:00,0.0,0.0
4675,202.469,0.0,0.02505009,2018-05-06 03:40:00,1.483928,0.0
4676,124.7294,0.0,1.602253,2018-05-06 04:00:00,2.856287,1.8824130000000001
4677,1.057675,0.0,3.112477,2018-05-06 04:20:00,0.3408914,0.0
4678,0.7174252,0.0,3.719764,2018-05-06 04:40:00,0.0,0.0
4679,1.77272,0.0,2.406419,2018-05-06 05:00:00,0.0,0.0
4680,0.1602249,0.0,0.803162,2018-05-06 05:20:00,0.0,0.0
4681,0.2267092,0.0,0.7711795,2018-05-06 05:40:00,0.0,0.0
4682,0.6383775,0.0,0.5355428,2018-05-06 06:00:00,0.0,0.0
4683,0.1289591,0.0,0.43549,2018-05-06 06:20:00,0.0,0.0
4684,0.2582725,0.0,0.3692101,2018-05-06 06:40:00,0.0,0.0
4685,168.3705,0.0,0.2437265,2018-05-06 07:00:00,0.7355632,0.0
4686,146.6317,0.0,1.5641,2018-05-06 07:20:00,1.998314,0.292464
4687,8.297159,0.0,2.797251,2018-05-06 07:40:00,0.5651187,0.682498
4688,0.5164415,0.0,3.977171,2018-05-06 08:00:00,0.0,0.00648131
4689,0.257805,0.0,2.239402,2018-05-06 08:20:00,0.0,0.0
4690,0.7652835,0.0,1.680863,2018-05-06 08:40:00,0.0,0.0
4691,0.2575355,0.0,1.054853,2018-05-06 09:00:00,0.0,0.0
4692,0.1112934,0.0,0.3886596,2018-05-06 09:20:00,0.0,0.0
4693,0.2746775,0.0,0.4895162,2018-05-06 09:40:00,0.0,0.0
4694,0.2582723,0.0,0.993452,2018-05-06 10:00:00,0.0,0.0
4695,0.1283925,0.0,1.161268,2018-05-06 10:20:00,0.0,0.0
4696,0.894491,0.0,1.249281,2018-05-06 10:40:00,0.0,0.0
4697,187.7092,0.0,0.7231025,2018-05-06 11:00:00,5.856214,-0.00257
4698,116.2122,0.0,1.42405,2018-05-06 11:20:00,7.430682,20.51384
4699,2.558005,0.0,1.729519,2018-05-06 11:40:00,4.726109,68.82834
4700,0.9434574,0.0,2.46122,2018-05-06 12:00:00,1.156813,44.528600000000004
4701,2.510903,0.0,2.65042,2018-05-06 12:20:00,0.0,5.987495
4702,0.25025,0.0,1.160419,2018-05-06 12:40:00,0.0,0.0
4703,0.1288458,0.0,0.1046334,2018-05-06 13:00:00,0.0,0.0
4704,0.5160209,0.0,0.06892523,2018-05-06 13:20:00,0.0,0.0
4705,0.0,0.0,0.01012483,2018-05-06 13:40:00,0.0,0.0
4706,0.0,0.0,0.00141,2018-05-06 14:00:00,0.0,0.0
4707,164.7953,0.0,0.0,2018-05-06 14:20:00,7.212458,0.0
4708,111.1137,0.0,0.948274,2018-05-06 14:40:00,8.395758,18.0714
4709,3.898519,0.1391105,1.682108,2018-05-06 15:00:00,5.270169,84.46805
4710,3.647234,0.2101552,1.976175,2018-05-06 15:20:00,1.763583,90.92466
4711,3.259425,0.0,2.697489,2018-05-06 15:40:00,0.0,15.23582
4712,0.2581028,0.0,1.593832,2018-05-06 16:00:00,0.0,0.0
4713,0.3796315,0.0,0.2880343,2018-05-06 16:20:00,0.0,0.0
4714,0.0,0.0,0.2334758,2018-05-06 16:40:00,0.0,0.0
4715,0.1290441,0.0,0.1528206,2018-05-06 17:00:00,0.0,0.0
4716,0.0,0.0,0.1054956,2018-05-06 17:20:00,0.0,0.0
4717,108.8751,0.0,0.05848083,2018-05-06 17:40:00,6.425468,0.0
4718,149.2992,0.0,0.6453382,2018-05-06 18:00:00,13.61135,3.255244
4719,8.738197,0.01646931,1.582161,2018-05-06 18:20:00,7.621794,94.76525
4720,3.162774,0.4686585,1.914732,2018-05-06 18:40:00,1.588775,121.9065
4721,3.494946,0.1490152,2.667725,2018-05-06 19:00:00,0.1422125,24.39388
4722,0.5157517,0.0,1.809175,2018-05-06 19:20:00,0.00163575,0.0
4723,0.5079553,0.0,0.4696556,2018-05-06 19:40:00,0.0009825,0.0
4724,0.129285,0.0,0.501874,2018-05-06 20:00:00,0.0,0.0
4725,0.3864667,0.0,0.3623235,2018-05-06 20:20:00,0.0,0.0
4726,0.0,0.0,0.2361353,2018-05-06 20:40:00,0.0,0.0
4727,131.0224,0.0,0.1460105,2018-05-06 21:00:00,3.00374,0.0
4728,126.9148,0.0,0.5306607,2018-05-06 21:20:00,10.90935,14.989139999999999
4729,32.46041,0.0,1.629169,2018-05-06 21:40:00,5.97459,91.88292000000001
4730,1.242707,0.6259981,1.831615,2018-05-06 22:00:00,2.139589,113.8484
4731,2.085721,0.456813,2.682224,2018-05-06 22:20:00,0.123267,33.15229
4732,1.849279,0.0,2.099562,2018-05-06 22:40:00,0.0,4.155444999999999
4733,0.0,0.0,0.4403639,2018-05-06 23:00:00,0.1748478,0.0
4734,0.24514,0.0,0.5376498,2018-05-06 23:20:00,0.164263,0.0
4735,0.01416665,0.0,0.3174884,2018-05-06 23:40:00,0.04586866,0.0
4736,0.0,0.0,0.2475701,2018-06-06 00:00:00,0.0,0.0
4737,38.6349,0.0,0.1531034,2018-06-06 00:20:00,0.12733,0.004557896
4738,127.4082,0.0,0.1842726,2018-06-06 00:40:00,8.635364,0.07591439000000001
4739,40.4852,0.012325,1.46957,2018-06-06 01:00:00,4.577029,30.84557
4740,1.475359,0.3085867,2.599559,2018-06-06 01:20:00,0.5969095,24.83005
4741,3.260456,0.0,2.729937,2018-06-06 01:40:00,0.0,1.479379
4742,0.0,0.0,1.732852,2018-06-06 02:00:00,0.0,0.0
4743,0.1290725,0.0,0.4667707,2018-06-06 02:20:00,0.07200141,0.0
4744,0.129044,0.0,0.4375707,2018-06-06 02:40:00,0.006294751,0.0
4745,0.2580462,0.0,0.3467066,2018-06-06 03:00:00,0.0,0.0
4746,0.0,0.0,0.2393028,2018-06-06 03:20:00,0.0,0.0
4747,0.3870758,0.0,0.1902244,2018-06-06 03:40:00,0.0,0.0
4748,0.1290583,0.0,0.144682,2018-06-06 04:00:00,0.0,0.0
4749,48.78047,0.0,1.126791,2018-06-06 04:20:00,0.0298556,0.0
4750,103.4313,0.0,0.4352931,2018-06-06 04:40:00,4.952392,5.837921000000001
4751,32.08764,0.0127646,2.176268,2018-06-06 05:00:00,2.945709,18.554370000000002
4752,0.5010775,0.0,3.509043,2018-06-06 05:20:00,0.0656356,4.804767
4753,1.545832,0.0,2.817819,2018-06-06 05:40:00,0.00597125,0.0
4754,0.4799947,0.0,1.342779,2018-06-06 06:00:00,0.003603,0.0
4755,0.3869344,0.0,0.1179857,2018-06-06 06:20:00,0.0,0.0
4756,0.4868802,0.0,0.3859514,2018-06-06 06:40:00,0.0,0.0
4757,0.0288575,0.0,0.2491674,2018-06-06 07:00:00,0.0,0.0
4758,0.0,0.0,0.1588109,2018-06-06 07:20:00,0.0,0.0
4759,0.1288317,0.0,0.0953636,2018-06-06 07:40:00,0.0,-0.000162
4760,2.26501,0.0,1.391199,2018-06-06 08:00:00,0.05399026,0.0010918319999999998
4761,189.6229,0.0,0.4635198,2018-06-06 08:20:00,3.7834,0.0
4762,145.9055,0.0,1.408393,2018-06-06 08:40:00,7.953461,21.63186
4763,3.362436,0.01985085,1.853302,2018-06-06 09:00:00,4.964925,80.18314
4764,0.9727616,0.0,2.911214,2018-06-06 09:20:00,0.8262535,44.57514
4765,0.3943134,0.0,2.647813,2018-06-06 09:40:00,0.1446388,0.49138800000000005
4766,0.764565,0.0,0.8951561,2018-06-06 10:00:00,0.01677825,0.0
4767,0.5074,0.0,0.3192167,2018-06-06 10:20:00,0.0,0.0
4768,0.3870898,0.0,0.1862746,2018-06-06 10:40:00,0.0,0.0
4769,0.0,0.0,0.1157537,2018-06-06 11:00:00,0.0,0.0
4770,0.128846,0.0,0.04945825,2018-06-06 11:20:00,0.00121725,0.0
4771,185.5797,0.0,0.003392835,2018-06-06 11:40:00,4.333143,0.0
4772,89.69197,0.0,1.246694,2018-06-06 12:00:00,7.640313,21.209950000000003
4773,3.256114,0.3828246,1.829414,2018-06-06 12:20:00,3.579451,70.77832000000001
4774,1.19242,0.3108758,2.736903,2018-06-06 12:40:00,0.4089176,23.933699999999998
4775,1.833379,0.0,2.038886,2018-06-06 13:00:00,0.09119327,2.0269179999999998
4776,0.4891186,0.0,0.295693,2018-06-06 13:20:00,0.0,0.0
4777,0.4136665,0.0,0.05473875,2018-06-06 13:40:00,0.0,0.0
4778,0.1489909,0.0,0.03227358,2018-06-06 14:00:00,0.0,0.0
4779,0.1107834,0.0,0.02430616,2018-06-06 14:20:00,0.0,0.0
4780,0.1289875,0.0,0.03228757,2018-06-06 14:40:00,0.0,0.0
4781,148.1448,0.0,0.03703577,2018-06-06 15:00:00,2.583916,0.0
4782,125.9277,0.0,0.6872714,2018-06-06 15:20:00,10.55246,8.890018
4783,6.342379,0.02807656,1.575117,2018-06-06 15:40:00,7.443983,127.5045
4784,2.524695,0.4901259,2.051408,2018-06-06 16:00:00,1.722213,119.7106
4785,3.340099,0.0,2.876064,2018-06-06 16:20:00,0.228626,29.48666
4786,0.8364275,0.0,3.945419,2018-06-06 16:40:00,0.385076,15.956080000000002
4787,0.0,0.0,2.038208,2018-06-06 17:00:00,0.3160202,0.0
4788,0.5155676,0.0,0.8871285,2018-06-06 17:20:00,0.2864925,0.0
4789,0.7665269,0.0,0.8420528,2018-06-06 17:40:00,0.2396449,0.0
4790,0.2594195,0.0,0.5677878,2018-06-06 18:00:00,0.212267,0.0
4791,154.7117,0.0,0.0871491,2018-06-06 18:20:00,0.2494281,0.0
4792,410.1901,0.0,0.2476562,2018-06-06 18:40:00,7.490608,0.676006
4793,212.4042,0.1131162,1.695246,2018-06-06 19:00:00,5.182842,25.91317
4794,2.707119,0.6499999,2.137862,2018-06-06 19:20:00,2.247013,63.646480000000004
4795,1.012811,0.01695565,3.129666,2018-06-06 19:40:00,0.2389116,15.02242
4796,0.259845,0.0,2.585114,2018-06-06 20:00:00,0.167811,0.0
4797,0.7436325,0.0,1.707208,2018-06-06 20:20:00,0.1845184,0.0
4798,0.4094023,0.0,1.127184,2018-06-06 20:40:00,0.1223944,0.0
4799,0.1287041,0.0,0.6463858,2018-06-06 21:00:00,0.02620525,0.0
4800,0.0,0.0,0.421508,2018-06-06 21:20:00,0.0,0.0
4801,15.30417,0.0,0.2254271,2018-06-06 21:40:00,0.0,0.0
4802,165.3561,0.0,0.1552917,2018-06-06 22:00:00,11.60094,1.705542
4803,64.2779,0.0,0.9070885,2018-06-06 22:20:00,11.47279,92.83748
4804,3.676073,0.2561488,1.75375,2018-06-06 22:40:00,2.882331,156.07090000000002
4805,1.322137,0.1652145,2.569061,2018-06-06 23:00:00,0.2561992,31.297110000000004
4806,1.033136,0.0,1.971158,2018-06-06 23:20:00,0.09612834,1.6274659999999999
4807,0.5185942,0.0,0.1753287,2018-06-06 23:40:00,0.2268262,0.0
4808,0.3864806,0.0,0.07493235,2018-07-06 00:00:00,0.1776835,0.0
4809,0.5159356,0.0,0.09307728,2018-07-06 00:20:00,0.1509345,0.0
4810,0.0,0.0,0.05820267,2018-07-06 00:40:00,0.06348251,0.0
4811,0.0,0.0,0.06466306,2018-07-06 01:00:00,0.0,0.001699371
4812,75.27165,0.0,0.6731106,2018-07-06 01:20:00,0.04786276,0.192998
4813,501.5757,0.0,0.2210256,2018-07-06 01:40:00,8.731165,15.92451
4814,81.10514,0.0,0.8103747,2018-07-06 02:00:00,10.95008,107.6928
4815,2.891455,0.0,1.688965,2018-07-06 02:20:00,6.058496,179.99689999999998
4816,1.88262,0.3074329,1.873235,2018-07-06 02:40:00,2.134431,173.1177
4817,2.068999,0.4793461,2.252476,2018-07-06 03:00:00,0.2119314,49.09394
4818,0.578806,0.0,0.3854961,2018-07-06 03:20:00,0.0,0.0
4819,0.386509,0.0,0.2266134,2018-07-06 03:40:00,0.0,0.0
4820,0.6376142,0.0,0.07910586,2018-07-06 04:00:00,0.0,0.0
4821,0.386608,0.0,0.03233716,2018-07-06 04:20:00,0.0,0.0
4822,0.0,0.0,0.003275332,2018-07-06 04:40:00,0.0,0.0
4823,0.2571675,0.0,0.009439334,2018-07-06 05:00:00,0.0,0.0
4824,0.0,0.0,0.013366,2018-07-06 05:20:00,0.0,0.0
4825,1.510723,0.0,0.7139124,2018-07-06 05:40:00,0.0,8.341746
4826,100.1706,0.0,0.599898,2018-07-06 06:00:00,0.3933946,-0.0863
4827,79.51351,0.0,2.457708,2018-07-06 06:20:00,0.5052527,58.223980000000005
4828,0.7665385,0.0,3.962825,2018-07-06 06:40:00,0.0,26.8385
4829,0.3797318,0.0,4.04305,2018-07-06 07:00:00,0.0,4.847771
4830,0.3498175,0.0,1.872317,2018-07-06 07:20:00,0.0,0.0
4831,0.16524,0.0,1.230681,2018-07-06 07:40:00,0.0,0.0
4832,0.2690248,0.0,1.053834,2018-07-06 08:00:00,0.0,0.0
4833,0.5037667,0.0,0.8844763,2018-07-06 08:20:00,0.0,0.0
4834,0.0,0.0,0.5962881,2018-07-06 08:40:00,0.0,0.0
4835,2.008952,0.0,1.595556,2018-07-06 09:00:00,0.0,3.597433
4836,223.2502,0.0,0.6261969,2018-07-06 09:20:00,7.188763,0.0
4837,123.9156,0.0,1.368578,2018-07-06 09:40:00,16.08785,97.64133
4838,2.266588,0.023829,1.784562,2018-07-06 10:00:00,9.764542,187.41060000000002
4839,2.329587,1.069397,1.762799,2018-07-06 10:20:00,3.782293,221.1079
4840,0.8258368,0.6458396,2.896423,2018-07-06 10:40:00,0.7297804,98.18048999999999
4841,0.637135,0.0,2.433754,2018-07-06 11:00:00,0.03181875,0.0
4842,0.379254,0.0,1.655926,2018-07-06 11:20:00,0.0007665,0.0
4843,0.1287042,0.0,1.320596,2018-07-06 11:40:00,0.0,0.0
4844,0.5073918,0.0,0.9915357,2018-07-06 12:00:00,0.0,0.0
4845,0.0,0.0,0.7178805,2018-07-06 12:20:00,0.0,0.0
4846,190.9455,0.0,0.4962229,2018-07-06 12:40:00,1.618027,0.0
4847,134.6533,0.0,0.4560089,2018-07-06 13:00:00,13.0047,17.57013
4848,48.10069,0.1219774,1.709363,2018-07-06 13:20:00,10.17663,99.47195
4849,1.264625,0.7750825,1.746365,2018-07-06 13:40:00,4.777364,175.88049999999998
4850,2.147538,0.9739556,2.217528,2018-07-06 14:00:00,1.331799,151.0909
4851,2.242119,0.07830225,2.633122,2018-07-06 14:20:00,0.1914906,20.92769
4852,0.0,0.0,0.9612668,2018-07-06 14:40:00,0.09869452,0.0
4853,0.0,0.0,0.1106909,2018-07-06 15:00:00,0.03744225,0.0
4854,0.0,0.0,0.0,2018-07-06 15:20:00,0.0,0.0
4855,0.0,0.0,0.0,2018-07-06 15:40:00,0.0,0.0
4856,0.0,0.0,0.0521463,2018-07-06 16:00:00,0.0,0.0
4857,0.8097085,0.0,0.0480108,2018-07-06 16:20:00,0.0,1.2218769999999999
4858,99.73403,0.0,0.990857,2018-07-06 16:40:00,3.054034,3.435564
4859,139.8967,0.0,0.3293361,2018-07-06 17:00:00,11.81574,36.61313
4860,15.47887,0.1129603,1.482355,2018-07-06 17:20:00,5.520134,155.8887
4861,2.191964,0.8660649,2.252759,2018-07-06 17:40:00,1.136311,92.61017000000001
4862,2.515881,0.3865164,2.485193,2018-07-06 18:00:00,0.113965,12.24151
4863,0.0,0.0,0.6770991,2018-07-06 18:20:00,0.09000002,0.0
4864,0.2577202,0.0,0.01648558,2018-07-06 18:40:00,0.05103301,0.0
4865,0.1289733,0.0,0.3100573,2018-07-06 19:00:00,0.0,0.0
4866,0.0,0.0,0.08164415,2018-07-06 19:20:00,0.0,0.0
4867,0.0,0.0,0.00938858,2018-07-06 19:40:00,0.0,-0.000186
4868,127.3059,0.0,1.033323,2018-07-06 20:00:00,0.0,1.320101
4869,135.7661,0.0,0.2864515,2018-07-06 20:20:00,5.738836,19.204340000000002
4870,42.51962,0.03087075,1.360412,2018-07-06 20:40:00,5.273335,125.11359999999999
4871,2.729352,0.08900668,2.395267,2018-07-06 21:00:00,1.384475,76.79022
4872,2.040553,0.0,2.772309,2018-07-06 21:20:00,0.1927335,9.470271
4873,0.257649,0.0,1.246665,2018-07-06 21:40:00,0.1353786,0.0
4874,0.5152557,0.0,0.09666903,2018-07-06 22:00:00,0.09000002,0.0
4875,0.2585275,0.0,0.1056484,2018-07-06 22:20:00,0.00607275,0.0
4876,0.5081667,0.0,0.09624512,2018-07-06 22:40:00,0.0,0.0
4877,0.0,0.0,0.140888,2018-07-06 23:00:00,0.0,0.0
4878,235.2501,0.0,0.497416,2018-07-06 23:20:00,1.688482,1.441881
4879,192.1196,0.0,0.7767414,2018-07-06 23:40:00,8.465764,153.4381
4880,59.21889,0.323401,0.7571131,2018-08-06 00:00:00,6.470486,373.9964
4881,1.506566,0.677883,0.5068128,2018-08-06 00:20:00,2.802205,91.2931
4882,0.2583573,0.3580434,0.0,2018-08-06 00:40:00,1.563221,0.0
4883,0.12886,0.0,0.0,2018-08-06 01:00:00,1.394107,0.0
4884,0.1291859,0.0,0.0,2018-08-06 01:20:00,1.303908,0.0
4885,0.2580462,0.0,0.0,2018-08-06 01:40:00,1.172339,0.0
4886,0.3863675,0.0,0.0,2018-08-06 02:00:00,1.097847,0.0
4887,0.0,0.0,0.0,2018-08-06 02:20:00,1.062832,0.0
4888,27.51164,0.0,0.0,2018-08-06 02:40:00,1.071765,0.0
4889,133.0848,0.0,0.2499969,2018-08-06 03:00:00,5.324754,145.4654
4890,61.23346,0.01616475,1.689114,2018-08-06 03:20:00,5.037579,914.2362
4891,1.715667,0.0,2.715642,2018-08-06 03:40:00,0.7806975,304.47679999999997
4892,3.154972,0.0,2.667943,2018-08-06 04:00:00,0.09015802,33.11826
4893,0.2590517,0.0,1.532657,2018-08-06 04:20:00,0.00628575,0.0
4894,0.6463397,0.0,0.03659637,2018-08-06 04:40:00,0.0,0.0
4895,0.2576065,0.0,0.1725547,2018-08-06 05:00:00,0.0,0.0
4896,0.0,0.0,0.1624059,2018-08-06 05:20:00,0.0,0.0
4897,0.0,0.0,0.1521446,2018-08-06 05:40:00,0.0,0.21857100000000002
4898,21.40458,0.0,1.700528,2018-08-06 06:00:00,0.0,22.037149999999997
4899,91.19311,0.0,0.5552601,2018-08-06 06:20:00,1.078205,28.98448
4900,41.60153,0.0,2.527304,2018-08-06 06:40:00,1.319863,49.17799
4901,1.141642,0.0,3.910648,2018-08-06 07:00:00,0.03616475,20.841820000000002
4902,0.3664908,0.0,3.258046,2018-08-06 07:20:00,0.0,0.0
4903,0.89078,0.0,1.862203,2018-08-06 07:40:00,0.0,0.0
4904,0.3169083,0.0,0.2074714,2018-08-06 08:00:00,0.0,0.0
4905,0.41038,0.0,0.03703234,2018-08-06 08:20:00,0.0,0.0
4906,0.2987216,0.0,0.344726,2018-08-06 08:40:00,0.0,0.0
4907,0.0,0.0,0.08639302,2018-08-06 09:00:00,0.0,0.0
4908,75.94916,0.0,1.755613,2018-08-06 09:20:00,0.79563,0.9638329999999999
4909,179.385,0.0,0.5821584,2018-08-06 09:40:00,9.526358,3.366051
4910,66.31532,0.0,1.656713,2018-08-06 10:00:00,10.14162,67.77263
4911,2.592904,0.847669,1.820538,2018-08-06 10:20:00,5.265855,132.2144
4912,1.189627,0.7820711,2.306262,2018-08-06 10:40:00,1.291586,108.1266
4913,0.999955,0.3123381,4.103026,2018-08-06 11:00:00,0.2729378,46.45465
4914,0.1288458,0.0,4.164419,2018-08-06 11:20:00,0.1829009,6.085118
4915,0.758616,0.0,2.235122,2018-08-06 11:40:00,0.05411176,0.0
4916,0.03057165,0.0,1.444378,2018-08-06 12:00:00,0.0,0.0
4917,0.6537219,0.0,1.286836,2018-08-06 12:20:00,0.0,0.0
4918,0.0742335,0.0,0.8853308,2018-08-06 12:40:00,0.0,0.0
4919,0.0,0.0,0.4249876,2018-08-06 13:00:00,0.0,0.0
4920,48.74456,0.0,0.9613333,2018-08-06 13:20:00,0.01227375,0.0
4921,124.1681,0.0,1.447453,2018-08-06 13:40:00,1.550493,5.02526
4922,10.92719,0.01266925,2.046329,2018-08-06 14:00:00,2.553017,44.27209
4923,1.631172,0.0,2.931809,2018-08-06 14:20:00,0.1887545,10.51378
4924,2.108439,0.0,2.593685,2018-08-06 14:40:00,0.06947085,1.3139530000000001
4925,0.5572609,0.0,1.249538,2018-08-06 15:00:00,0.1557712,0.0
4926,0.7088135,0.0,0.6752405,2018-08-06 15:20:00,0.08716153,0.0
4927,0.1286475,0.0,0.1723069,2018-08-06 15:40:00,0.0,0.0
4928,0.24981,0.0,0.2731095,2018-08-06 16:00:00,0.0,0.0
4929,0.1286334,0.0,0.1832251,2018-08-06 16:20:00,0.0,0.0
4930,0.0,0.0,0.0735092,2018-08-06 16:40:00,0.0,0.0
4931,1.568005,0.0,0.46037,2018-08-06 17:00:00,0.0,0.08678694
4932,185.0172,0.0,1.32389,2018-08-06 17:20:00,1.283754,0.0341298
4933,229.6003,0.0,0.2123639,2018-08-06 17:40:00,8.934175,11.85424
4934,49.96467,0.0,0.9431039,2018-08-06 18:00:00,6.524048,98.90657
4935,3.054525,0.054161,1.83898,2018-08-06 18:20:00,2.334323,130.7137
4936,2.658016,0.0,2.639118,2018-08-06 18:40:00,0.1351148,27.19171
4937,1.672998,0.0,1.739768,2018-08-06 19:00:00,0.09250102,0.320304
4938,0.6376114,0.0,0.1609498,2018-08-06 19:20:00,0.07663277,0.0
4939,0.3796442,0.0,0.09978683,2018-08-06 19:40:00,0.0,0.0
4940,0.257876,0.0,0.05453607,2018-08-06 20:00:00,0.0,0.0
4941,0.0,0.0,0.06608465,2018-08-06 20:20:00,0.0,0.0
4942,252.8691,0.0,0.1060178,2018-08-06 20:40:00,0.0,3.877535
4943,413.886,0.0,1.980535,2018-08-06 21:00:00,0.983469,7.218729
4944,186.6339,0.0,2.225709,2018-08-06 21:20:00,0.5636591,6.548893
4945,2.665803,0.0,2.413587,2018-08-06 21:40:00,0.0,2.1066629999999997
4946,0.3870191,0.0,0.8992392,2018-08-06 22:00:00,0.0,0.0
4947,0.2576633,0.0,0.4365119,2018-08-06 22:20:00,0.0,0.0
4948,0.0,0.0,0.2019733,2018-08-06 22:40:00,0.0,0.0
4949,0.257479,0.0,0.1786518,2018-08-06 23:00:00,0.0,0.0
4950,0.130645,0.0,0.1181159,2018-08-06 23:20:00,0.0,0.0
4951,0.0,0.0,0.06283324,2018-08-06 23:40:00,0.0,0.0
4952,0.3945666,0.0,0.04335307,2018-09-06 00:00:00,0.0,0.0
4953,0.1126125,0.0,0.09741811,2018-09-06 00:20:00,0.0,0.0
4954,0.517891,0.0,0.0850326,2018-09-06 00:40:00,0.0,0.0
4955,330.3165,0.0,0.04109211,2018-09-06 01:00:00,3.17255,0.0
4956,141.6655,0.0,0.8238416,2018-09-06 01:20:00,4.690506,6.818802
4957,0.8871292,0.0,2.247548,2018-09-06 01:40:00,1.101119,7.964003000000001
4958,1.881834,0.0,2.93109,2018-09-06 02:00:00,0.0,0.24763200000000002
4959,0.887005,0.0,2.597662,2018-09-06 02:20:00,0.0,0.0
4960,0.4678553,0.0,1.522399,2018-09-06 02:40:00,0.0,0.0
4961,0.6851566,0.0,1.345171,2018-09-06 03:00:00,0.0,0.0
4962,0.0,0.0,0.9351064,2018-09-06 03:20:00,0.0,0.0
4963,0.257691,0.0,0.6642736,2018-09-06 03:40:00,0.0,0.0
4964,0.0,0.0,0.4533589,2018-09-06 04:00:00,0.0,0.0
4965,1.634288,0.0,0.7735348,2018-09-06 04:20:00,0.0,0.03398799
4966,0.474809,0.0,1.526836,2018-09-06 04:40:00,0.0,1.9377750000000002e-07
4967,94.79213,0.0,0.5547927,2018-09-06 05:00:00,0.5623084,0.0
4968,81.31458,0.0,1.934453,2018-09-06 05:20:00,2.264532,27.02245
4969,1.260742,0.0,3.747756,2018-09-06 05:40:00,0.0,7.108638
4970,0.560177,0.0,4.529704,2018-09-06 06:00:00,0.0,0.896827
4971,0.4104649,0.0,2.576647,2018-09-06 06:20:00,0.0,0.0
4972,0.1819425,0.0,2.033747,2018-09-06 06:40:00,0.0,0.0
4973,0.0,0.0,1.495567,2018-09-06 07:00:00,0.0,0.0
4974,0.0,0.0,0.8522139,2018-09-06 07:20:00,0.0,0.0
4975,0.0,0.0,0.7346817,2018-09-06 07:40:00,0.0,0.0
4976,1.759221,0.0,1.296016,2018-09-06 08:00:00,0.0,0.0
4977,115.7185,0.0,1.71756,2018-09-06 08:20:00,0.347646,0.0
4978,145.8762,0.0,0.8055043,2018-09-06 08:40:00,3.233287,41.27588
4979,30.94497,0.0,2.444506,2018-09-06 09:00:00,1.866171,48.815200000000004
4980,1.908417,0.0,4.070539,2018-09-06 09:20:00,0.09914075,14.50764
4981,0.3532175,0.0,2.888543,2018-09-06 09:40:00,0.0,-0.00488
4982,0.1622933,0.0,1.60666,2018-09-06 10:00:00,0.0,0.0
