,Time [],Temperature [C],N2O_2 [gN/h],O2_2 [mgO_2/m^3],Inflow_2 [l/s]
12482,11-Apr-2016 18:00:00,14.2,0.127688978206847,1.98125,43.875
12483,11-Apr-2016 18:15:00,14.2,0.133613822235342,2.46,34.0
12484,11-Apr-2016 18:30:00,14.2,0.124457240031507,2.3,30.2142857142857
12485,11-Apr-2016 18:45:00,14.2333333333333,0.117647660819212,2.01333333333333,35.8666666666667
12486,11-Apr-2016 19:00:00,14.2066666666667,0.122624032545881,1.97333333333333,43.6666666666667
12487,11-Apr-2016 19:15:00,14.2,0.127890252718043,2.10666666666667,40.9333333333333
12488,11-Apr-2016 19:30:00,14.18125,0.130307960676124,2.18125,41.1875
12489,11-Apr-2016 19:45:00,14.1466666666667,0.130187441346348,2.08,43.2
12490,11-Apr-2016 20:00:00,14.1071428571429,0.131461462635506,2.24285714285714,41.5
12491,11-Apr-2016 20:15:00,14.1,0.132233396768939,2.12,40.8
12492,11-Apr-2016 20:30:00,14.1,0.132082755640767,2.22,52.3333333333333
12493,11-Apr-2016 20:45:00,14.1,0.130053338754006,2.26666666666667,48.3333333333333
12494,11-Apr-2016 21:00:00,14.1,0.135471258536114,2.13125,18.4375
12495,11-Apr-2016 21:15:00,14.1,0.138303738028171,2.18,23.4
12496,11-Apr-2016 21:30:00,14.1,0.140840334664215,2.2,22.9285714285714
12497,11-Apr-2016 21:45:00,14.1,0.140744666031739,2.19333333333333,24.0
12498,11-Apr-2016 22:00:00,14.1,0.139867600291609,2.32,24.5333333333333
12499,11-Apr-2016 22:15:00,14.1,0.141266705606805,2.31333333333333,21.0
12500,11-Apr-2016 22:30:00,14.1,0.139174978793303,2.1625,9.6875
12501,11-Apr-2016 22:45:00,14.1,0.146222213250499,2.19333333333333,8.46666666666667
12502,11-Apr-2016 23:00:00,14.1,0.150696258763311,2.24285714285714,7.71428571428571
12503,11-Apr-2016 23:15:00,14.1,0.152573004519319,2.20666666666667,7.13333333333333
12504,11-Apr-2016 23:30:00,14.0933333333333,0.152146430513002,2.27333333333333,6.53333333333333
12505,11-Apr-2016 23:45:00,14.1,0.154990578013491,2.31333333333333,7.46666666666667
12506,12-Apr-2016 00:00:00,14.1,0.150720267176533,2.30625,8.5
12507,12-Apr-2016 00:15:00,14.1,0.143137303632159,2.3,12.5333333333333
12508,12-Apr-2016 00:30:00,14.1,0.135341945658369,2.51428571428571,12.3571428571429
12509,12-Apr-2016 00:45:00,14.1,0.129248241292225,2.24666666666667,6.8
