,Time [-],inflow_SB4 [l/s],NH4_load_SB4 [gN/h],NH4_SB4 [gN/m3],NO3_SB4 [gN/m3],NO2_SB4 [gN/m3],TS_SB4 [g/l],DO_SB4 [gO2/l],airflow_SB4 [m3/h],level_SB4 [m],temp_SB4 [°C],pH_SB4 [-],O2_Offgas_SB4 [%],N2O_SB4 [kgN/h]
4228,29/05/2018 17:20,3.172504,466.742,1.868706,20.16968,0.0,2.865552,1.829034,3197.36,4.160374,18.9,7.068872,18.47109,0.4044756
4229,29/05/2018 17:40,1.755415,207.3206,2.547089,18.21897,0.0,0.7517392,2.861123,1167.357,4.158587,18.9,7.075025,17.6849,0.1412849
4230,29/05/2018 18:00,2.549137,332.0675,8.827379,17.11581,0.0,1.729651,3.883684,1018.31,4.15877,18.99279,7.14105,17.63353,0.1008429
4231,29/05/2018 18:20,1.448377,181.0441,6.203845,16.44673,0.0,2.363557,5.157973,1018.31,4.160001,19.0,7.153812,18.27737,0.08171044
4232,29/05/2018 18:40,1.525628,195.8022,2.847519,19.41258,0.0,0.6941222,5.84349,1018.31,4.160001,19.0,7.099676,18.70165,0.06529377
4233,29/05/2018 19:00,0.7596021,91.08406,0.2136785,27.30613,0.0,3.492155,6.146046,762.7853,4.160001,19.0,7.055441,18.90778,0.04060795
4234,29/05/2018 19:20,0.7364717,80.62943,0.17,27.05308,0.0,3.208727,3.615784,0.0,4.160001,19.0,7.062557,20.09679,0.0
4235,29/05/2018 19:40,0.1583175,20.61666,0.1416744,26.90401,0.0,1.455911,1.739523,0.0,4.159365,19.0,7.059442,20.67247,0.0
4236,29/05/2018 20:00,0.0,0.0,0.11,26.79609,0.0,0.02,1.085294,0.0,3.958205,18.96721,7.070001,20.8132,0.0
4237,29/05/2018 20:20,134.1673,17862.87,0.14933,26.1252,0.0,2.328678,0.3666449,0.0,3.65823,18.88619,7.030261,20.83665,0.0
4238,29/05/2018 20:40,128.7333,16472.74,4.40274,21.93098,0.0,3.459981,0.5048155,3580.504,4.080675,18.8,7.125813,19.05478,0.09152895
4239,29/05/2018 21:00,29.01971,3525.412,5.670367,20.69806,0.0,3.342605,0.9465264,4060.973,4.312436,18.8,7.161005,18.47466,0.4317032
4240,29/05/2018 21:20,2.885956,303.3034,2.149396,22.54134,0.0,3.280013,2.222657,2369.379,4.319528,18.8,7.071538,17.86667,0.3127908
4241,29/05/2018 21:40,2.010498,183.8703,0.3645405,24.51339,0.0,3.311131,3.144197,1018.31,4.32,18.8,7.043439,17.41524,0.1104091
4242,29/05/2018 22:00,1.510074,143.7518,0.2841344,25.35375,0.0,3.500293,4.547287,1018.31,4.31875,18.8,7.059999,17.90262,0.08978559
4243,29/05/2018 22:20,2.279023,223.8361,0.24,25.51486,0.0,3.706446,5.585967,1018.31,4.32,18.8,7.071155,18.41761,0.0731117
4244,29/05/2018 22:40,1.32579,108.6766,0.24,25.55,0.0,3.362471,6.198355,1018.31,4.32,18.8,7.099442,18.67435,0.05891608
4245,29/05/2018 23:00,0.917915,89.17035,0.1999507,25.55,0.0,3.491266,5.703675,429.6045,4.32,18.8,7.11,19.95659,0.0174563
4246,29/05/2018 23:20,0.0,0.0,0.17,25.46937,0.0,1.938056,3.033895,0.0,4.32,18.8,7.108101,20.88399,0.0
4247,29/05/2018 23:40,0.2574651,22.61085,0.165656,25.43,0.0,0.2466398,1.732095,0.0,4.32,18.8,7.11,20.85289,0.0
4248,30/05/2018 00:00,0.0,0.0,0.117677,25.32357,0.0,0.03,1.525565,0.0,4.239617,18.8,7.092893,20.85073,0.0
4249,30/05/2018 00:20,0.1289309,11.49393,0.114309,25.15039,0.0,0.286456,1.098341,0.0,3.635548,18.8,7.087127,20.41389,0.0
4250,30/05/2018 00:40,1.51786,140.5173,0.1947061,23.91899,0.0,4.218562,1.093805,738.6761,3.5,18.8,7.050002,19.25102,0.01332122
4251,30/05/2018 01:00,48.41735,5264.907,0.316975,24.1208,0.0,4.402854,0.9620725,136.4627,3.530906,18.8,7.04895,20.19214,0.0
4252,30/05/2018 01:20,89.69853,9819.272,1.36898,22.65328,0.0,4.453966,0.5209951,2410.88,3.784123,18.76239,7.066012,19.6549,0.001355724
4253,30/05/2018 01:40,53.83045,5929.558,2.354454,20.93898,0.0,3.555748,1.650126,3148.917,4.002538,18.7,7.075846,18.16063,0.1266501
4254,30/05/2018 02:00,3.776263,335.7278,0.7752602,22.15858,0.0,3.463222,3.013469,1212.294,4.03052,18.7,7.048564,18.26273,0.082433
4255,30/05/2018 02:20,0.6292759,64.92827,0.192967,23.48393,0.0,3.515517,3.191351,355.7172,4.03,18.7,7.060158,20.37642,0.01038936
4256,30/05/2018 02:40,0.1288885,11.31695,0.17,23.59383,0.0,3.511236,0.8036407,0.0,4.03,18.7,7.054565,20.80494,0.0
4257,30/05/2018 03:00,0.257819,24.20367,0.117799,23.60219,0.0,0.4823418,0.4659626,0.0,4.03,18.67339,7.067401,20.80712,0.0
4258,30/05/2018 03:20,0.1286617,10.98149,0.11,23.41201,0.0,0.03994684,0.4013352,0.0,4.024083,18.60033,7.070001,20.79461,0.0
4259,30/05/2018 03:40,0.3862825,33.92266,0.11,23.22576,0.0,0.04,0.41301,0.0,3.926587,18.6,7.070001,20.76584,0.0
4260,30/05/2018 04:00,0.7582816,65.87036,0.1450144,22.9063,0.0,1.157075,0.4908433,251.9228,3.523423,18.66744,7.06552,20.24521,0.007078922
4261,30/05/2018 04:20,1.319324,118.7232,0.2459255,21.51175,0.0,4.160345,1.331472,486.9747,3.504033,18.7,7.050002,19.72772,0.006687313
4262,30/05/2018 04:40,2.100078,193.8531,0.2133924,21.84196,0.0,4.123327,1.786314,735.767,3.5,18.7,7.050002,18.45518,0.0
4263,30/05/2018 05:00,50.32581,5571.358,0.2345086,21.5561,0.0,4.083257,1.089645,0.0,3.557862,18.66788,7.049048,19.83628,0.0
4264,30/05/2018 05:20,83.83098,9061.789,1.321048,19.87074,0.0,3.658836,1.772456,2506.036,3.792496,18.6,7.039778,18.42023,0.01351977
4265,30/05/2018 05:40,21.27228,2153.012,0.8773161,19.70808,0.0,3.537327,2.583858,1396.492,3.934541,18.59376,7.015767,17.6347,0.05607876
4266,30/05/2018 06:00,2.117086,171.1013,0.2242913,21.14171,0.0,3.519332,2.876786,593.5338,3.94,18.59365,7.025769,18.96803,0.02091121
4267,30/05/2018 06:20,1.018951,76.76668,0.17,21.647,0.0,3.528212,1.719863,85.77963,3.94,18.6,7.028866,19.60803,0.002868445
4268,30/05/2018 06:40,0.1302345,9.289872,0.1608095,21.48898,0.0,2.835486,0.2101323,0.0,3.94,18.59702,7.013064,20.6635,0.0
4269,30/05/2018 07:00,0.0,0.0,0.11,21.49079,0.0,0.09309165,0.3448345,0.0,3.921977,18.5,7.03,20.75698,0.0
4270,30/05/2018 07:20,0.1289592,9.413809,0.111107,21.28331,0.0,0.1745252,0.4472986,0.0,3.706201,18.56858,7.03,20.79247,0.0
4271,30/05/2018 07:40,1.433948,111.9769,0.2322098,20.68138,0.0,1.897034,0.8844827,615.8768,3.5,18.6,7.03,19.43982,0.001872136
4272,30/05/2018 08:00,1.780499,153.4398,0.3361835,20.32683,0.0,4.259791,1.404015,380.1561,3.5,18.6,7.019137,19.33527,3.615806e-05
4273,30/05/2018 08:20,24.39525,2535.962,0.1781355,20.68755,0.0,4.123601,2.405345,478.0665,3.510794,18.65788,7.029242,19.17392,0.0
4274,30/05/2018 08:40,185.9722,20430.4,1.356649,19.19167,0.0,3.630698,0.7910687,1753.984,3.883902,18.54212,7.068059,19.03367,0.02991227
4275,30/05/2018 09:00,119.6024,15730.04,5.354533,17.1978,0.0,3.144882,1.677987,3429.382,4.315653,18.44184,7.123408,17.86769,0.2112377
4276,30/05/2018 09:20,2.647893,332.7145,3.524919,18.08159,0.0,3.069346,1.962769,2460.033,4.43,18.4,7.062293,16.82957,0.2831589
4277,30/05/2018 09:40,2.258645,331.3361,0.1039385,20.46402,0.0,3.16154,2.658271,851.2772,4.43,18.43632,6.982826,17.64939,0.08063434
4278,30/05/2018 10:00,0.250965,31.68452,0.04612434,22.1531,0.0,3.150086,1.499292,158.4839,4.43,18.5,6.99592,19.12305,0.007323449
4279,30/05/2018 10:20,0.04459665,3.891618,0.0,22.5599,0.0,2.019122,0.2290356,0.0,4.43,18.58301,6.986828,19.48938,0.0
4280,30/05/2018 10:40,0.5911099,80.42268,0.0,22.62382,0.0,0.0436375,0.3337442,0.0,4.43,18.74053,7.008556,19.77618,0.0
4281,30/05/2018 11:00,0.2578474,37.80113,0.0,22.66,0.0,0.03917065,0.4549156,0.0,4.278433,18.8,7.009171,20.04188,0.0
4282,30/05/2018 11:20,0.249755,28.69449,0.08314776,22.65374,0.0,0.04923975,0.5542362,0.0,3.618118,18.79453,7.0,20.10588,0.0
4283,30/05/2018 11:40,1.262287,138.2638,0.3068773,21.40877,0.0,3.188958,1.333695,736.2354,3.5,18.68947,7.0,18.46309,0.001108209
4284,30/05/2018 12:00,127.0908,15091.96,0.1515247,21.40072,0.0,4.194182,0.7132024,0.0,3.634385,18.7,7.0,18.96096,0.0
4285,30/05/2018 12:20,123.3439,13977.44,3.848038,18.20885,0.0,3.442366,1.270103,3784.151,4.04658,18.7,7.110015,18.56676,0.08059515
4286,30/05/2018 12:40,41.99933,4682.546,3.517836,17.94437,0.0,3.172627,1.741741,3453.31,4.315272,18.7,7.042976,18.0714,0.3084494
4287,30/05/2018 13:00,1.03019,99.11828,0.3265778,20.01122,0.0,3.276619,2.7049,1046.21,4.319392,18.73039,7.0,18.35209,0.08336323
4288,30/05/2018 13:20,1.381228,126.7409,0.0,21.79291,0.0,3.321485,1.498564,200.4085,4.32,18.8,7.0,19.05159,0.01271458
4289,30/05/2018 13:40,0.5154683,55.04,0.0,22.13357,0.0,1.812839,0.2707277,0.0,4.32,18.86408,7.008543,19.7998,0.0
4290,30/05/2018 14:00,0.12869,13.69846,-0.04322666,22.13242,0.0,0.130603,0.411625,0.0,4.319337,19.00151,7.019999,20.10166,0.0
4291,30/05/2018 14:20,0.0,0.0,0.04817811,22.28096,0.0,0.1113191,0.5872086,0.0,4.17666,19.02018,7.019999,20.30091,0.0
4292,30/05/2018 14:40,0.1252475,14.7561,0.1197224,22.35431,0.0,0.3048422,0.5935922,0.0,3.582912,19.0,7.005625,20.09135,0.0
4293,30/05/2018 15:00,1.633867,200.4781,0.2268331,20.60987,0.0,3.74514,1.389192,738.5711,3.5,19.0,7.0,19.31642,0.001341402
4294,30/05/2018 15:20,26.88935,3872.921,0.014266,20.6195,0.0,4.121788,1.032066,384.7733,3.513458,19.0,7.0,19.81106,0.0
4295,30/05/2018 15:40,203.2641,31024.75,2.610396,18.84463,0.0,3.770369,0.6415596,1973.633,3.914887,19.0,7.060111,19.44089,0.007266791
4296,30/05/2018 16:00,65.30792,10049.35,8.613512,15.94229,0.0,3.115843,0.9740368,4006.952,4.295348,19.0,7.131194,19.06059,0.2930034
4297,30/05/2018 16:20,3.642096,430.9743,5.509694,17.63183,0.0,3.104117,1.498054,4008.005,4.340045,19.06629,7.079103,18.29168,0.665451
4298,30/05/2018 16:40,2.509719,306.7147,1.418839,19.73485,0.0,3.23526,2.117573,2205.824,4.339957,19.15364,6.996792,17.70773,0.3642797
4299,30/05/2018 17:00,2.759565,338.4146,0.03406516,21.70037,0.0,3.237804,2.443105,772.1708,4.339999,19.2,6.993806,18.61402,0.09156016
4300,30/05/2018 17:20,0.0,0.0,0.08591799,22.79022,0.0,2.467279,0.5143737,0.0,4.339999,19.2,7.0,19.64174,0.0
4301,30/05/2018 17:40,0.1290725,15.18456,0.2670044,22.84698,0.0,0.0518529,0.3363565,0.0,4.339999,19.2,7.0,20.10296,0.0
4302,30/05/2018 18:00,0.0,0.0,0.220237,22.8185,0.0,0.04648625,0.4605247,0.0,4.332207,19.2,7.007299,20.59196,0.0
4303,30/05/2018 18:20,0.0,0.0,0.09954095,22.72085,0.0,0.09835809,0.5848323,0.0,3.874936,19.2,7.010447,20.57757,0.0
4304,30/05/2018 18:40,50.93378,7729.925,0.04088975,21.53963,0.0,1.714086,0.7465756,271.7641,3.527068,19.19584,7.010001,19.68493,0.01318129
4305,30/05/2018 19:00,322.7955,49639.63,3.076852,18.23493,0.0,3.717413,0.8092171,1801.698,4.010495,19.1,7.085936,19.52857,0.03233434
4306,30/05/2018 19:20,316.909,48943.21,8.520283,14.59296,0.0,2.602017,1.167088,4060.973,5.260076,19.1,7.173089,17.76762,0.2702102
4307,30/05/2018 19:40,6.702668,892.1403,5.281684,16.02612,0.0,2.759487,1.730119,3480.708,5.441515,19.16028,7.085324,16.6559,0.4857767
4308,30/05/2018 20:00,4.961483,561.8908,2.151999,17.49722,0.0,3.014137,1.814836,2559.755,5.440259,19.2,6.986731,15.47862,0.4360892
4309,30/05/2018 20:20,1.626729,130.4895,0.5601742,19.67203,0.0,2.956787,2.947962,1226.071,5.440001,19.2,6.935614,15.44636,0.1988783
4310,30/05/2018 20:40,0.3119819,13.10077,0.3664522,21.41186,0.0,2.116977,1.460969,22.31736,5.440001,19.2,6.940001,19.6147,0.002550973
4311,30/05/2018 21:00,0.2824126,16.87419,0.3310604,21.80972,0.0,0.2382021,0.4060975,0.0,5.440001,19.2,6.947285,20.77163,0.0
4312,30/05/2018 21:20,0.1041533,6.75722,0.3481925,21.78432,0.0,0.07446141,0.4735452,0.0,5.440001,19.2,6.952289,20.74097,0.0
4313,30/05/2018 21:40,0.0,0.0,0.3275093,21.66994,0.0,0.05,0.5948111,0.0,5.358243,19.2,6.96,20.73377,0.0
4314,30/05/2018 22:00,0.0,0.0,0.3376453,21.43553,0.0,0.06373784,0.6995387,0.0,4.405942,19.2,6.967163,20.60157,0.0
4315,30/05/2018 22:20,222.214,20430.56,0.9679836,20.33531,0.0,0.9172211,0.7562699,0.0,4.021765,19.14583,6.981352,19.93917,0.0
4316,30/05/2018 22:40,164.13,17044.55,4.89543,15.74017,0.0,3.722867,1.039677,2565.419,4.602672,19.1,7.049333,18.83486,0.02545258
4317,30/05/2018 23:00,16.50592,1772.123,5.110923,15.18555,0.0,3.583807,1.547403,3648.375,4.832922,19.1,7.023258,17.59293,0.1810509
4318,30/05/2018 23:20,2.157757,230.9552,1.188635,17.35444,0.0,3.588966,2.405725,2030.51,4.838174,19.1,6.953047,16.12392,0.1557602
4319,30/05/2018 23:40,1.628756,158.3875,0.2710871,19.35717,0.0,3.672424,3.559981,1018.31,4.839999,19.1,6.949998,16.6495,0.06774918
4320,31/05/2018 00:00,1.320449,111.5936,0.2803666,20.07085,0.0,3.805237,4.931184,1018.31,4.839999,19.1,6.949998,17.25286,0.05601168
4321,31/05/2018 00:20,0.7210127,64.14537,0.1601028,20.26836,0.0,3.822567,4.181489,158.1902,4.833419,19.1,6.965069,19.00841,0.007647487
4322,31/05/2018 00:40,0.129002,9.95472,0.064356,20.2807,0.0,1.615135,2.076731,0.0,4.830001,19.1,6.949998,20.77119,0.0
4323,31/05/2018 01:00,0.0,0.0,-0.05419533,20.24195,0.0,0.5314935,1.58612,0.0,4.816897,19.1,6.951585,20.68711,0.0
4324,31/05/2018 01:20,0.0,0.0,-0.08000001,20.10292,0.0,0.5155144,1.393909,0.0,4.162305,19.1,6.949998,20.59124,0.0
4325,31/05/2018 01:40,95.44852,9615.34,0.03321702,18.95009,0.0,1.782029,0.5877665,0.0,3.657345,19.1,6.949998,20.53508,0.0
4326,31/05/2018 02:00,76.18695,8055.538,1.305039,16.13856,0.0,4.180098,0.6828912,2363.649,3.902867,19.1,6.990491,19.12501,0.03573487
4327,31/05/2018 02:20,15.78962,1615.124,0.9690906,15.97787,0.0,4.588745,2.057616,2583.773,4.028263,19.1,6.945325,18.2622,0.03203614
4328,31/05/2018 02:40,1.118531,91.51699,-0.08000001,17.98421,0.0,4.879351,3.285637,667.9011,4.021244,19.1,6.948477,17.82623,0.009131961
4329,31/05/2018 03:00,1.628008,153.5813,-0.006557397,18.45839,0.0,6.030798,2.522193,421.592,4.029515,19.1,6.96,19.38135,0.003157218
4330,31/05/2018 03:20,0.03218665,1.320697,0.03830501,18.38341,0.0,5.276433,0.5643911,0.0,4.03,19.1,6.947036,20.80814,0.0
4331,31/05/2018 03:40,0.225689,22.32254,-0.07000001,18.27948,0.0,1.595366,0.2772872,0.0,4.019947,19.1,6.97,20.69026,0.0
4332,31/05/2018 04:00,0.0,0.0,-0.07000001,18.02702,0.0,1.710757,0.4043319,0.0,3.68218,19.08355,6.97,20.73153,0.0
4333,31/05/2018 04:20,0.7574581,65.43541,-0.07000001,17.30006,0.0,2.618165,0.5738025,280.4856,3.505833,19.07391,6.97,20.57984,0.0
4334,31/05/2018 04:40,0.9331691,77.71619,-0.07000001,16.2657,0.0,5.700664,1.616666,458.1549,3.5,19.1,6.97,19.19356,0.0
4335,31/05/2018 05:00,88.75927,8998.426,0.121473,15.73979,0.0,4.64832,0.4646272,13.91172,3.639556,19.04127,6.97,19.98525,0.0
4336,31/05/2018 05:20,63.9256,6374.227,1.011316,14.19862,0.0,4.532667,1.86493,2742.09,3.880482,19.0,7.010892,17.96737,0.02490692
4337,31/05/2018 05:40,2.646274,204.1548,0.03944157,15.5658,0.0,4.685182,3.324857,1179.43,3.93187,19.0,6.94848,17.87549,0.02069107
4338,31/05/2018 06:00,1.13902,86.56133,-0.07000001,16.67332,0.0,4.853347,3.395888,402.273,3.93,19.0,6.980217,20.13932,0.002226486
4339,31/05/2018 06:20,0.0,0.0,-0.0461885,16.61781,0.0,5.134847,1.552329,19.90869,3.93,19.0,6.971973,20.82291,0.0
4340,31/05/2018 06:40,0.128761,9.521448,-0.02968116,16.47544,0.0,3.48546,0.2312041,0.0,3.93,19.0,6.97,20.83437,0.0
4341,31/05/2018 07:00,0.1287895,9.467876,-0.07000001,16.43155,0.0,0.9822081,0.3794255,0.0,3.896672,18.93914,6.983474,20.81495,0.0
4342,31/05/2018 07:20,0.594065,17.79268,-0.07000001,15.98303,0.0,2.312798,0.4549542,124.6209,3.5374,18.9,6.989999,20.6848,0.0
4343,31/05/2018 07:40,200.6956,19201.49,0.6891982,13.83352,0.0,5.18793,0.5335786,131.4157,3.841748,18.81565,7.022925,20.30658,2.492222e-05
4344,31/05/2018 08:00,125.2581,11855.15,3.226404,11.67854,0.0,3.614759,1.682752,3043.493,4.318827,18.7,7.057092,18.78173,0.02079932
4345,31/05/2018 08:20,2.221717,209.5912,1.145739,13.16188,0.0,3.167179,2.336514,2046.277,4.419999,18.7,6.980132,16.91723,0.08796056
4346,31/05/2018 08:40,2.513343,291.171,-0.08000001,15.33272,0.0,3.282107,2.777274,589.5076,4.419765,18.7,6.949998,18.02865,0.02249126
4347,31/05/2018 09:00,1.633095,218.7629,-0.08000001,16.09364,0.0,3.329234,1.966185,185.5936,4.419999,18.7,6.961652,20.2556,0.001748242
4348,31/05/2018 09:20,0.3864807,53.13922,0.1227013,16.07974,0.0,1.432325,0.4704054,0.0,4.419999,18.7848,6.961643,19.33904,0.0
4349,31/05/2018 09:40,0.2575782,35.30593,0.506995,16.04229,0.0,0.1132613,0.7649886,0.0,4.418123,18.9,6.97,19.62527,0.0
4350,31/05/2018 10:00,0.0,0.0,0.226236,16.08873,0.0,0.1395776,0.7663447,0.0,4.130462,18.95524,6.955272,19.96591,0.0
4351,31/05/2018 10:20,0.5541333,88.32042,0.01247759,16.14313,0.0,0.1378937,0.542541,103.2873,3.549872,18.89643,6.949998,20.13496,8.308659e-05
4352,31/05/2018 10:40,59.59516,10634.25,-0.02799591,14.54387,0.0,3.996447,1.529192,632.4315,3.529473,18.84637,6.949998,18.56591,0.000228709
4353,31/05/2018 11:00,125.0289,22065.58,2.828077,13.1155,0.0,3.604325,0.6032535,940.1974,3.900086,18.80619,7.02342,19.27295,0.008625412
4354,31/05/2018 11:20,81.94915,13598.43,6.291604,12.09026,0.0,3.267741,1.638331,3736.112,4.189255,18.9,7.042546,17.68395,0.1362779
4355,31/05/2018 11:40,1.626246,232.0887,2.484817,14.064,0.0,3.385297,1.846366,2708.597,4.236276,18.9,6.951998,17.52815,0.2873947
4356,31/05/2018 12:00,2.317279,217.9589,0.108883,16.34642,0.0,3.417979,2.530372,1175.355,4.232908,18.99519,6.908003,17.4497,0.1263383
4357,31/05/2018 12:20,0.6219358,66.38353,0.08094315,18.15097,0.0,3.410462,1.52866,127.8257,4.234517,19.01493,6.919999,19.19307,0.007303321
4358,31/05/2018 12:40,0.257805,20.87678,0.2933514,18.34309,0.0,1.962422,0.3121592,0.0,4.23,19.11804,6.919999,19.75158,0.0
4359,31/05/2018 13:00,0.3868633,32.51167,0.1437515,18.41055,0.0,0.03984283,0.4715744,0.0,4.23,19.24175,6.919999,19.96984,0.0
4360,31/05/2018 13:20,0.0,0.0,0.02148542,18.59717,0.0,0.06871514,0.5870337,0.0,4.220504,19.3,6.919999,20.26507,0.0
4361,31/05/2018 13:40,0.1289733,9.783439,-0.02487275,18.62634,0.0,0.03710483,0.7897636,0.0,3.903476,19.3,6.919999,20.44283,0.0
4362,31/05/2018 14:00,1.639296,146.4632,-0.02810883,17.10682,0.0,2.219858,0.8812744,408.3224,3.510478,19.29254,6.919999,19.95359,0.001005164
4363,31/05/2018 14:20,126.1938,13744.45,-0.08000001,16.55921,0.0,3.7,1.120597,311.404,3.646806,19.29206,6.919999,19.012,4.96237e-05
4364,31/05/2018 14:40,110.7779,10650.79,2.395891,13.79335,0.0,3.410139,0.9823951,2768.614,4.044888,19.2,7.017584,18.55507,0.02280808
4365,31/05/2018 15:00,17.89864,1624.287,2.693792,13.91306,0.0,3.29198,1.623043,3542.658,4.221225,19.2,7.009088,17.51118,0.1716252
4366,31/05/2018 15:20,3.041202,239.0861,0.533452,16.07828,0.0,3.364808,2.504775,1227.401,4.22,19.26893,6.96,17.24072,0.08268204
4367,31/05/2018 15:40,2.00933,177.5872,0.01841675,17.65911,0.0,3.399539,2.422828,451.0527,4.22,19.33615,6.967054,18.37048,0.02719483
4368,31/05/2018 16:00,0.0,0.0,-0.08000001,17.67313,0.0,2.738869,0.5140526,0.0,4.22,19.4,6.959834,19.81585,0.0
4369,31/05/2018 16:20,0.0,0.0,-0.08000001,17.6554,0.0,0.07060035,0.3501326,0.0,4.218251,19.4,6.97,20.16913,0.0
4370,31/05/2018 16:40,0.0,0.0,-0.06904893,17.70738,0.0,0.05237608,0.4873229,0.0,4.201692,19.4,6.97,20.53885,0.0
4371,31/05/2018 17:00,0.0,0.0,-0.07000001,17.64454,0.0,0.1687523,0.634958,0.0,3.757462,19.4,6.966519,20.74324,0.0
4372,31/05/2018 17:20,1.401943,107.8331,-0.07000001,16.35321,0.0,2.154109,1.09175,618.5543,3.5,19.41248,6.949998,19.11224,3.541046e-05
4373,31/05/2018 17:40,142.0914,12999.75,0.2642262,14.91666,0.0,3.768754,0.9978656,115.9823,3.707305,19.4101,6.975029,19.29175,0.0
4374,31/05/2018 18:00,96.63324,8665.085,2.203569,12.51994,0.0,4.072925,0.983342,3377.543,4.057528,19.3,7.04074,19.35406,0.01682974
4375,31/05/2018 18:20,5.343435,447.1134,2.484568,12.8439,0.0,3.722507,1.860297,3212.038,4.175498,19.30084,6.98952,18.70831,0.1227192
4376,31/05/2018 18:40,2.862487,207.0557,0.203214,15.45749,0.0,3.459235,2.65021,918.5116,4.170424,19.3993,6.980001,18.00936,0.03891025
4377,31/05/2018 19:00,1.294605,82.72865,-0.03874391,16.17132,0.0,3.724326,2.221208,204.4161,4.169999,19.31754,6.980001,20.06264,0.003136148
4378,31/05/2018 19:20,0.0,0.0,-0.07000001,16.13398,0.0,1.697528,0.4668855,0.0,4.169999,19.3,6.991131,20.73267,0.0
4379,31/05/2018 19:40,0.130036,8.251332,-0.04339708,15.92717,0.0,0.0,0.4079455,0.0,4.165877,19.3,7.0,20.768,0.0
4380,31/05/2018 20:00,0.0,0.0,-0.008148585,15.83909,0.0,0.01201967,0.5964473,0.0,4.156942,19.3,7.0,20.84577,0.0
4381,31/05/2018 20:20,0.0,0.0,-0.07000001,15.82557,0.0,0.02206,0.659893,0.0,3.721736,19.3,7.0,20.53486,0.0
4382,31/05/2018 20:40,8.635859,740.0902,-0.07000001,13.96648,0.0,3.069931,1.160652,623.5529,3.504534,19.26409,7.0,18.7501,0.006671727
4383,31/05/2018 21:00,600.7639,49965.95,1.402979,11.99491,0.0,3.171061,0.654709,132.1699,4.429407,18.95285,7.062543,18.84945,0.000624601
4384,31/05/2018 21:20,420.523,30389.48,9.394465,7.677995,0.0,2.342549,0.7952827,4058.403,6.115577,18.7,7.224452,18.27703,0.08976761
4385,31/05/2018 21:40,3.752305,148.1311,12.03796,7.507071,0.0,2.228828,1.055626,4060.973,6.440514,18.7,7.245947,17.78366,0.3306267
4386,31/05/2018 22:00,2.120946,61.70644,10.19472,8.768746,0.0,2.26,1.497427,4056.68,6.440001,18.76412,7.189883,17.31233,0.5413606
4387,31/05/2018 22:20,5.668589,88.43428,7.255395,10.11498,0.0,2.258955,1.746842,3046.272,6.441005,18.8,7.112428,16.24906,0.489801
4388,31/05/2018 22:40,1.388263,24.36436,4.036873,11.25723,0.0,1.586304,0.7864776,521.6735,6.434035,18.8,7.016377,20.01998,0.04365559
4389,31/05/2018 23:00,0.1288317,1.332226,3.137736,11.20375,0.0,0.09214998,0.5221323,0.0,6.429999,18.8,7.014107,20.45029,0.0
4390,31/05/2018 23:20,0.0,0.0,3.094946,10.9505,0.0,0.03452739,0.6397056,0.0,6.429999,18.8,7.019999,20.74955,0.0
4391,31/05/2018 23:40,0.12903,1.830487,2.94871,10.70608,0.0,0.02547533,0.7281449,0.0,6.399187,18.8,7.019999,20.58329,0.0
4392,01/06/2018 00:00,0.0,0.0,2.988225,10.38288,0.0,0.01939834,0.8188537,0.0,5.300831,18.8,7.019999,20.48738,0.0
4393,01/06/2018 00:20,370.7321,11964.58,2.963965,10.16908,0.0,0.02412835,1.580191,993.1149,4.452172,18.7783,7.019999,18.98264,1.427135
4394,01/06/2018 00:40,415.6089,13959.97,3.044538,7.193757,0.0,2.270816,1.701118,2299.322,5.805633,18.7,7.02498,17.03833,2.980767
4395,01/06/2018 01:00,79.57073,2518.024,2.059502,7.650561,0.0,2.16984,1.776024,2523.282,6.471551,18.7,6.976541,16.22796,2.650044
4396,01/06/2018 01:20,2.919441,68.46568,0.4720275,9.316692,0.0,2.268063,2.41156,1738.039,6.489949,18.7,6.897948,15.61866,1.631239
4397,01/06/2018 01:40,1.728046,49.08636,-0.07000001,10.97153,0.0,1.78607,1.764971,330.5987,6.484805,18.7,6.88,18.70559,0.2824686
4398,01/06/2018 02:00,0.386849,8.467552,-0.07000001,11.53672,0.0,0.213075,0.4113342,0.0,6.480002,18.7,6.88,20.75276,0.0
4399,01/06/2018 02:20,0.637091,16.4044,-0.07000001,11.58692,0.0,0.0225809,0.4402043,0.0,6.480002,18.68903,6.88,20.71705,0.0
4400,01/06/2018 02:40,0.1287042,3.329381,-0.07000001,11.47234,0.0,0.001474,0.5536889,0.0,6.480002,18.66964,6.88,20.7167,0.0
4401,01/06/2018 03:00,0.3862535,9.085668,-0.07000001,11.35618,0.0,0.0,0.6705198,0.0,6.480002,18.60688,6.88,20.71348,0.0
4402,01/06/2018 03:20,0.24981,6.495845,-0.07000001,11.08079,0.0,0.0110235,0.7270674,0.0,6.472164,18.6,6.891024,20.56406,0.0
4403,01/06/2018 03:40,0.1288315,3.348331,-0.07000001,10.86666,0.0,0.02749916,0.7560185,0.0,5.770626,18.6,6.900001,20.2406,0.0
4404,01/06/2018 04:00,0.0,0.0,-0.07000001,10.59437,0.0,0.01595217,0.7600778,0.0,3.86589,18.6,6.900001,20.24301,0.0
