,Time [-],inflow_SB5 [l/s],NH4_load_SB5 [gN/h],NH4_SB5 [gN/m3],NO3_SB5 [gN/m3],NO2_SB5 [gN/m3],TS_SB5 [g/l],DO_SB5 [gO2/l],airflow_SB5 [m3/h],level_SB5 [m],temp_SB5 [°C],pH_SB5 [-],O2_Offgas_SB5 [%],N2O_SB5 [kgN/h]
5689,19/06/2018 00:20,1.756222,139.6285,0.202344,14.70171,0.0,2.993811,4.710787,428.0985,4.849999,19.4,6.980672,19.65729,0.02156693
5690,19/06/2018 00:40,0.5472302,42.15923,0.16,14.63301,0.0,0.3951151,3.02307,0.0,4.849999,19.4,6.981332,21.06856,0.0
5691,19/06/2018 01:00,0.130546,9.058466,0.16,14.55416,0.0,-0.02,2.284025,0.0,4.773484,19.4,6.980001,21.07334,0.0
5692,19/06/2018 01:20,0.0,0.0,0.16,14.48301,0.0,-0.02,1.656218,0.0,3.888106,19.4,6.974683,21.04147,0.0
5693,19/06/2018 01:40,259.2411,23251.13,8.65699,9.225867,0.0,2.543543,0.2929774,132.2406,4.038499,19.34675,7.138669,20.73715,0.0
5694,19/06/2018 02:00,50.05657,4466.586,8.828916,8.134508,0.0,3.00558,1.234251,4017.799,4.337049,19.29898,7.136688,19.41798,0.02984613
5695,19/06/2018 02:20,2.255132,173.928,3.141688,10.8523,0.6812934,3.363018,1.9106,2650.022,4.36,19.3,6.99761,18.61385,0.09411919
5696,19/06/2018 02:40,1.128993,81.01019,0.3901131,13.58136,0.1268004,3.441223,3.287492,1022.4,4.36,19.3,6.966415,17.96791,0.03807136
5697,19/06/2018 03:00,1.561577,111.8399,0.2877978,14.65224,0.0,3.388837,4.620224,1022.4,4.36,19.3,6.989999,18.64139,0.02606859
5698,19/06/2018 03:20,0.5079012,34.91776,0.208723,14.68881,0.0,3.308729,5.222953,487.4557,4.356467,19.3,7.002861,20.5372,0.005679613
5699,19/06/2018 03:40,0.0,0.0,0.16,14.68276,0.0,2.776656,3.831348,0.0,4.349999,19.2996,6.994946,21.09765,0.0
5700,19/06/2018 04:00,0.0,0.0,0.16,14.63991,0.0,0.004645,3.021439,0.0,4.21714,19.3,7.0031,21.04347,0.0
5701,19/06/2018 04:20,0.641685,46.81324,0.1220705,14.60196,0.0,-0.02,1.685563,0.0,3.577398,19.29975,6.989999,20.95937,0.0
5702,19/06/2018 04:40,72.68853,6484.177,0.6256075,12.98687,0.0,3.452703,0.2273073,0.0,3.600615,19.25459,6.986043,20.39287,0.0
5703,19/06/2018 05:00,67.05403,6007.388,3.257776,10.65378,0.0,3.521301,1.541497,2272.662,3.839365,19.2,7.027856,19.38616,0.005026321
5704,19/06/2018 05:20,0.9605581,73.52706,0.9012028,12.42963,0.0,3.604926,3.366881,1229.766,3.89,19.2,6.96,18.40663,0.002481251
5705,19/06/2018 05:40,0.8149551,64.89539,0.1737004,13.51406,0.0,3.419117,4.093046,379.1022,3.89,19.2,6.987344,20.15842,4.613205e-08
5706,19/06/2018 06:00,2.013081,169.1981,0.23,13.503,0.0,3.730031,3.106098,714.0342,3.89,19.2,6.989999,18.90223,0.0
5707,19/06/2018 06:20,0.3793208,25.91791,0.1856965,13.49463,0.0,3.901979,4.391057,393.6241,3.89,19.2,7.002658,20.68,0.0
5708,19/06/2018 06:40,0.38743,27.71303,0.1520185,13.48925,0.0,3.326463,2.723617,0.0,3.89,19.2,6.995082,21.07314,0.0
5709,19/06/2018 07:00,0.0,0.0,0.1,13.5076,0.0,0.03224067,1.863532,0.0,3.744619,19.2,7.010001,21.10224,0.0
5710,19/06/2018 07:20,1.018661,75.62114,0.1,13.47204,0.0,0.03143951,0.986118,0.0,3.5068,19.2,7.010001,20.37774,0.0
5711,19/06/2018 07:40,165.0598,14600.0,1.828033,11.72385,0.0,3.496608,0.1619911,0.0,3.671635,19.19774,7.02295,20.34134,0.0
5712,19/06/2018 08:00,145.9706,13137.35,13.51025,7.513618,0.0,2.43487,1.019706,1771.218,4.227057,19.08882,7.240043,19.15224,0.003395864
5713,19/06/2018 08:20,2.84551,233.8965,7.561124,9.770273,0.3685501,3.004648,1.721485,2552.206,4.371871,19.08925,7.040246,18.07856,0.07932641
5714,19/06/2018 08:40,0.7597395,56.00108,1.480057,12.77417,1.127572,3.344132,2.451175,1721.829,4.37,19.1,6.936142,18.03803,0.09395139
5715,19/06/2018 09:00,1.258122,93.09753,0.3639301,14.96826,0.0,3.289869,4.123412,1018.31,4.37,19.1,6.946834,18.48994,0.04438706
5716,19/06/2018 09:20,1.010207,77.60619,0.3246272,15.59456,0.0,3.288681,5.543254,1018.31,4.37,19.1,6.967476,18.92711,0.03650523
5717,19/06/2018 09:40,1.267405,95.93788,0.2966255,15.71174,0.0,3.211922,6.355432,1018.31,4.37,19.11494,6.991689,19.38962,0.0280759
5718,19/06/2018 10:00,1.793752,131.6801,0.2636607,15.84,0.0,3.327525,6.772574,1017.096,4.37,19.2,6.992857,19.66132,0.02034825
5719,19/06/2018 10:20,0.480145,36.00933,0.1824276,15.88384,0.0,3.335632,5.643697,12.45349,4.37,19.2,7.007476,20.14474,0.000198902
5720,19/06/2018 10:40,0.6376008,46.65303,0.09867013,15.89985,0.0,0.5190021,3.99143,0.0,4.37,19.27086,7.026133,20.43154,0.0
5721,19/06/2018 11:00,0.250635,17.42423,0.09000002,15.9,0.0,0.03142266,3.656552,0.0,4.364578,19.36863,7.011168,20.59439,0.0
5722,19/06/2018 11:20,0.12903,8.9936,0.09000002,15.9,0.0,0.009907329,4.123741,0.0,4.104168,19.40807,7.014954,20.72405,0.0
5723,19/06/2018 11:40,168.112,14653.58,1.719227,15.47062,0.0,0.3902498,2.642516,194.755,3.581839,19.44095,7.040811,20.39533,0.0
5724,19/06/2018 12:00,255.7919,23021.27,18.51217,9.475161,0.0,2.410639,0.179484,739.0446,4.432972,19.32816,7.293965,19.48909,0.0
5725,19/06/2018 12:20,63.34911,5695.217,16.13723,9.326974,0.0,2.667489,1.302125,3846.077,4.842379,19.4,7.193638,18.53903,0.108419
5726,19/06/2018 12:40,3.39431,270.9905,10.27542,11.88878,0.252402,3.052781,1.776108,2902.815,4.86,19.42078,7.053829,17.34164,0.2574981
5727,19/06/2018 13:00,2.902503,220.4554,5.315578,14.44332,0.390334,3.193745,1.685252,2318.803,4.859401,19.52311,6.937434,17.28025,0.3210161
5728,19/06/2018 13:20,1.250445,90.83345,2.12653,16.57285,1.816029,3.307432,2.134229,2108.724,4.86,19.6,6.868689,17.24961,0.3316872
5729,19/06/2018 13:40,2.259636,173.2108,0.3363603,19.05399,2.291924,3.006976,3.14289,929.3766,4.856448,19.6,6.848554,17.73222,0.1235233
5730,19/06/2018 14:00,0.6371708,50.0431,0.15,20.93131,0.0,1.966164,1.48992,0.0,4.849999,19.67414,6.861193,19.51049,0.0
5731,19/06/2018 14:20,1.636779,124.7012,0.112438,21.32486,0.0,0.122902,0.6765432,0.0,4.849999,19.80468,6.871219,19.9551,0.0
5732,19/06/2018 14:40,0.2575787,17.5328,0.09000002,21.36634,0.0,0.1093672,0.5796891,0.0,4.719067,19.9,6.872237,19.96165,0.0
5733,19/06/2018 15:00,119.3152,9990.718,0.09000002,21.19672,0.0,0.05128225,0.4685759,0.0,3.850426,19.9,6.865591,20.39463,0.0
5734,19/06/2018 15:20,391.585,35242.66,11.53564,14.3617,0.0,1.454739,0.3477795,330.6024,4.699079,19.80132,7.085286,20.31861,0.002836449
5735,19/06/2018 15:40,33.22837,2967.521,15.55849,10.72228,0.0,2.638542,0.9192497,4065.063,5.019596,19.82551,7.121961,19.04969,0.06624143
5736,19/06/2018 16:00,3.81761,304.9013,10.13814,13.33596,0.2782831,2.917978,1.654206,3652.018,5.03,19.9,7.024957,17.81649,0.3020058
5737,19/06/2018 16:20,3.541046,286.5496,6.427693,15.45304,1.26591,2.919732,1.690231,2734.699,5.03,19.93058,6.968694,17.18354,0.4051238
5738,19/06/2018 16:40,3.119508,218.8986,3.050273,17.63617,2.283495,2.986763,1.919096,2331.837,5.03,20.0,6.898341,17.38917,0.3955876
5739,19/06/2018 17:00,2.382889,173.6055,0.6136178,19.96551,2.819044,3.002181,2.762222,1278.297,5.03,20.0,6.835641,17.17152,0.223856
5740,19/06/2018 17:20,1.765253,135.9983,0.2579685,21.97757,0.723299,2.977581,3.545808,1018.31,5.03,20.0,6.849999,17.37101,0.1547301
5741,19/06/2018 17:40,1.139246,93.74308,0.1486678,22.98894,0.0,2.546199,3.562845,147.7433,5.022353,20.01452,6.881645,19.30417,0.01623142
5742,19/06/2018 18:00,1.887015,148.3682,0.14,23.03743,0.0,0.01806515,1.977316,0.0,5.019999,20.19261,6.875601,20.1106,0.0
5743,19/06/2018 18:20,1.016757,81.79841,0.14,22.96244,0.0,0.01365249,1.903643,0.0,5.019999,20.2,6.877944,20.3033,0.0
5744,19/06/2018 18:40,0.508567,34.79311,0.09283402,22.88501,0.0,-0.01950034,1.400245,0.0,4.962964,20.2,6.885585,20.67611,0.0
5745,19/06/2018 19:00,0.0,0.0,0.1062115,22.8688,0.0,0.02222316,1.231387,0.0,4.044417,20.2,6.893626,20.96517,0.0
5746,19/06/2018 19:20,261.701,23549.23,5.730532,17.71573,0.0,1.649178,0.4849268,0.0,3.847291,20.13864,7.019073,20.95563,0.0
5747,19/06/2018 19:40,118.6791,10662.78,18.57783,11.0004,0.0,2.524772,0.5760275,2566.945,4.431017,20.01514,7.194653,19.88451,0.01082387
5748,19/06/2018 20:00,2.781224,196.5549,11.58162,13.8399,0.2038425,2.998624,1.439492,3723.46,4.545853,20.0,7.043807,18.92418,0.232198
5749,19/06/2018 20:20,4.513795,315.4412,5.312092,16.79366,1.438576,3.237739,1.776003,2837.738,4.541394,20.0,6.951772,17.9901,0.3516376
5750,19/06/2018 20:40,2.883774,220.2763,1.44303,19.27031,2.303718,3.371445,2.346135,2012.673,4.541043,20.0,6.88978,17.79127,0.2964446
5751,19/06/2018 21:00,1.016797,73.47883,0.2481265,21.86031,0.9086816,3.452259,3.478976,1018.31,4.54,20.0,6.882257,17.95538,0.119667
5752,19/06/2018 21:20,1.132255,84.65061,0.1776536,22.90316,0.0,3.632627,3.884532,415.6791,4.54,20.0,6.899733,19.68054,0.03708658
5753,19/06/2018 21:40,0.6394083,44.01945,0.15,22.94213,0.0,0.9670582,2.10727,0.0,4.54,19.92667,6.918026,21.02043,0.0
5754,19/06/2018 22:00,0.0,0.0,0.15,22.8585,0.0,0.1856634,1.807549,0.0,4.372832,19.9,6.905728,20.98473,0.0
5755,19/06/2018 22:20,339.9929,29845.96,0.15,22.5897,0.0,0.1588302,0.9213794,0.0,3.92829,19.87001,6.907851,20.41289,0.0
5756,19/06/2018 22:40,127.3444,11460.99,9.814645,12.70374,0.0,2.4471,0.2775573,1346.357,4.650163,19.75176,7.134264,20.52241,0.002704531
5757,19/06/2018 23:00,74.99553,6729.345,9.632875,11.95593,0.0,2.829693,0.8251185,4065.063,5.001592,19.7,7.105311,19.46207,0.08365254
5758,19/06/2018 23:20,2.704392,196.5987,5.572717,14.66543,0.5006906,3.080837,1.579684,3682.165,5.010001,19.7,7.02511,18.308,0.3044168
5759,19/06/2018 23:40,0.94017,66.07549,1.772871,16.96462,1.364721,3.133848,2.042695,2226.095,5.001591,19.7,6.955457,17.30729,0.2358232
5760,20/06/2018 00:00,1.399521,101.3579,0.3154976,19.26355,0.6044691,3.038653,3.04076,1018.31,5.0,19.7,6.930346,16.8161,0.103733
5761,20/06/2018 00:20,1.511918,123.0228,0.2341115,20.2667,0.0,3.063788,4.331471,1018.31,5.0,19.7,6.929999,17.69926,0.08583075
5762,20/06/2018 00:40,0.378434,27.59056,0.159195,20.4143,0.0,3.591694,4.181051,177.7857,5.0,19.7,6.946218,20.38482,0.008660188
5763,20/06/2018 01:00,0.388025,29.05721,0.15,20.3394,0.0,0.1624418,2.604422,0.0,5.0,19.7,6.949755,21.03116,0.0
5764,20/06/2018 01:20,0.0,0.0,0.15,20.3,0.0,0.1564368,2.027985,0.0,4.828875,19.7,6.949998,20.97928,0.0
5765,20/06/2018 01:40,0.2851335,2.010188,0.15,20.17109,0.0,0.1429411,1.352927,0.0,3.87878,19.7,6.947472,20.88682,0.0
5766,20/06/2018 02:00,179.3578,16142.2,2.471876,17.34017,0.0,1.155377,0.2696311,131.0501,3.887804,19.65179,6.995334,20.29736,0.006350442
5767,20/06/2018 02:20,39.09515,3483.634,5.761614,13.24072,0.0,3.359487,1.383831,3816.745,4.092217,19.6,7.031768,18.78671,0.07571621
5768,20/06/2018 02:40,1.991248,154.4297,1.138577,16.20989,0.6470926,3.72737,2.596825,1440.591,4.110246,19.6,6.937715,19.27935,0.0175692
5769,20/06/2018 03:00,0.66012,44.66471,0.22,18.21565,0.0,3.739551,3.870958,1022.4,4.11,19.6,6.965614,18.53852,0.0123908
5770,20/06/2018 03:20,1.5177,116.6912,0.22,18.31571,0.0,3.684694,5.048475,1022.4,4.11,19.6,6.980001,19.18806,0.005779777
5771,20/06/2018 03:40,0.38692,26.35348,0.1626613,18.32763,0.0,3.592426,4.685951,206.5043,4.11,19.6,6.995096,20.90266,0.000249097
5772,20/06/2018 04:00,0.1295117,9.393059,0.15,18.27106,0.0,2.503292,3.324825,0.0,4.107889,19.6,6.986235,20.99725,0.0
5773,20/06/2018 04:20,0.0,0.0,0.15,18.22884,0.0,0.1878498,2.3319,0.0,3.83239,19.6,6.988687,20.94812,0.0
5774,20/06/2018 04:40,0.8879372,63.61038,0.15,17.37268,0.0,3.33316,0.367706,0.0,3.498876,19.6,6.964533,20.18799,0.0
5775,20/06/2018 05:00,64.94,5832.075,1.099128,15.57177,0.0,3.855222,0.1657187,0.0,3.583002,19.58793,6.994659,20.51349,0.0
5776,20/06/2018 05:20,66.10748,5949.351,3.240327,13.17958,0.0,3.428125,1.58314,2199.805,3.822366,19.45084,6.999596,18.60629,0.000979352
5777,20/06/2018 05:40,1.321336,96.85387,0.8647467,15.11342,0.3915613,3.690535,3.125211,1170.203,3.87,19.4,6.957858,18.09559,0.004323219
5778,20/06/2018 06:00,1.322362,98.99655,0.2139793,16.33438,0.0,3.931313,4.659341,807.036,3.87,19.4,6.995806,19.11236,0.000286424
5779,20/06/2018 06:20,0.37899,28.24486,0.16,16.34,0.0,3.957345,3.280159,0.0,3.87,19.4,6.998689,20.98111,0.0
5780,20/06/2018 06:40,0.25738,17.36274,0.16,16.38651,0.0,0.9453161,2.335126,0.0,3.87,19.4,7.006177,20.96322,0.0
5781,20/06/2018 07:00,1.092684,93.51347,0.1439758,16.32107,0.0,0.0539995,1.620644,0.0,3.614853,19.4,7.009673,20.73148,0.0
5782,20/06/2018 07:20,0.9879818,76.43887,0.1239355,15.68266,0.0,2.527379,0.1729622,0.0,3.5,19.44815,6.993034,20.08875,0.0
5783,20/06/2018 07:40,0.9277043,77.47488,0.1545949,14.81021,0.0,4.238531,0.1842598,0.0,3.495681,19.5011,6.995528,20.03785,0.0
5784,20/06/2018 08:00,143.6209,12922.46,4.176603,12.85151,0.0,3.822724,0.239558,0.0,3.66438,19.59011,7.066072,20.50758,0.0
5785,20/06/2018 08:20,148.3855,13354.7,14.67711,9.570395,0.0,2.855191,1.059512,2184.308,4.177388,19.42022,7.217864,19.85352,0.01534092
5786,20/06/2018 08:40,3.847907,283.87,9.731356,11.5318,0.444822,3.220731,1.778523,2788.475,4.31,19.4,7.039526,17.83803,0.1310321
5787,20/06/2018 09:00,2.743675,205.3096,2.550537,14.90183,1.470284,3.459768,2.13634,2277.323,4.31,19.4,6.925698,17.77158,0.1870814
5788,20/06/2018 09:20,1.231704,95.93764,0.4397284,17.50803,0.8568681,3.494756,3.281558,1022.4,4.31,19.4,6.901302,17.71022,0.07551458
5789,20/06/2018 09:40,2.021931,167.7567,0.2968799,19.01838,0.0,3.499017,4.706502,1022.4,4.300074,19.4,6.926101,18.43927,0.06087541
5790,20/06/2018 10:00,2.029622,137.3287,0.2219975,19.32582,0.0,3.498173,5.647742,765.7848,4.3,19.42735,6.93663,18.85732,0.03827235
5791,20/06/2018 10:20,0.2944542,23.64448,0.22,19.45336,0.0,3.411475,4.315083,0.0,4.3,19.50042,6.938728,19.91629,0.0
5792,20/06/2018 10:40,0.09205501,7.702701,0.1629302,19.47605,0.0,0.6006476,3.215364,0.0,4.265108,19.54968,6.946168,20.28854,0.0
5793,20/06/2018 11:00,51.17738,4558.741,0.1310875,19.43891,0.0,-0.02,3.147593,0.0,3.699507,19.66006,6.949866,20.50774,0.0
5794,20/06/2018 11:20,135.534,12198.06,8.170474,15.88442,0.0,1.637237,0.2303649,738.7334,3.864067,19.6,7.058358,19.89657,0.000214141
5795,20/06/2018 11:40,27.04589,2406.491,9.829328,14.68188,0.07727985,3.245441,1.600861,3508.012,4.074571,19.63727,6.97533,18.47151,0.1220688
5796,20/06/2018 12:00,2.687236,215.7854,1.954397,18.46484,1.280812,3.623372,2.257123,2072.644,4.080347,19.7,6.896095,18.20023,0.1196423
5797,20/06/2018 12:20,0.7678191,52.97924,0.2707584,20.90676,0.5786771,3.660952,3.812587,1022.4,4.080001,19.76668,6.900636,18.43372,0.04390513
5798,20/06/2018 12:40,1.265879,90.09113,0.21,21.76627,0.0,3.656995,5.003791,1022.4,4.080001,19.82933,6.925513,18.71758,0.03254665
5799,20/06/2018 13:00,0.8844517,60.99105,0.1889493,21.88804,0.0,3.669109,5.612372,736.5026,4.080001,19.9,6.936246,19.54153,0.01614213
5800,20/06/2018 13:20,1.123011,87.12295,0.14,21.93,0.0,3.570208,3.788149,0.0,4.080001,19.93377,6.939013,20.26525,0.0
5801,20/06/2018 13:40,0.6554499,52.20636,0.09294552,21.88598,0.0,0.6917271,2.924418,0.0,4.07855,20.13066,6.946117,20.49215,0.0
5802,20/06/2018 14:00,0.366961,31.61475,0.08000001,21.93,0.0,-0.01,2.976532,0.0,3.981989,20.2,6.950015,20.51365,0.0
5803,20/06/2018 14:20,0.8753095,64.63631,0.112507,21.44947,0.0,2.267514,1.399246,0.0,3.517661,20.14645,6.929462,20.60984,0.0
5804,20/06/2018 14:40,52.2678,4692.78,0.5851873,20.52298,0.0,4.180267,0.1256687,0.0,3.528448,20.1,6.928334,20.66491,0.0
5805,20/06/2018 15:00,147.3502,13261.52,9.591868,14.747,0.0,3.149812,0.3999378,1146.508,3.870192,20.19634,7.01195,20.45256,0.008394623
5806,20/06/2018 15:20,24.05461,2120.115,7.938866,14.95393,0.0,3.273838,1.559162,3815.69,4.111014,20.2,7.028222,19.10347,0.1107018
5807,20/06/2018 15:40,2.900435,235.8473,1.479079,18.65026,0.7115785,3.559552,2.406406,1854.861,4.110798,20.2527,6.926622,18.16689,0.1045032
5808,20/06/2018 16:00,0.8926727,66.87077,0.1904187,21.41838,0.0,3.615641,3.683759,755.1796,4.11,20.3,6.935594,18.99391,0.02305812
5809,20/06/2018 16:20,1.384179,113.6023,0.14,21.74,0.0,3.559587,2.364898,0.0,4.11,20.35189,6.939421,19.82629,0.0
5810,20/06/2018 16:40,0.2594907,20.64491,0.09336752,21.6856,0.0,0.7653111,1.381276,0.0,4.081231,20.5,6.931481,20.09887,0.0
5811,20/06/2018 17:00,0.6366202,48.06251,0.09657399,21.39001,0.0,0.9875561,0.6717476,0.0,3.588314,20.47802,6.926135,20.3511,0.0
5812,20/06/2018 17:20,0.8795435,60.39277,0.14,20.25788,0.0,3.887829,0.1741101,0.0,3.495871,20.4,6.919711,20.53598,0.0
5813,20/06/2018 17:40,117.6431,10559.77,4.823166,15.55575,0.0,3.332587,0.236013,13.66881,3.703354,20.4,6.949578,20.34867,0.0
5814,20/06/2018 18:00,110.1824,9823.885,6.384674,13.04032,0.0,3.201448,1.114761,3980.388,4.064401,20.32912,7.048522,19.26287,0.06646039
5815,20/06/2018 18:20,3.046718,223.6721,1.884548,16.65086,0.5393852,3.499568,2.21118,2380.365,4.126789,20.3,6.983341,18.49039,0.09402725
5816,20/06/2018 18:40,1.854333,140.1671,0.252738,18.99358,0.2329774,3.581496,3.579477,1018.31,4.124228,20.31521,6.959517,18.3574,0.0266653
5817,20/06/2018 19:00,0.8853523,70.08005,0.1577069,19.58029,0.0,3.591168,3.352737,96.31345,4.12,20.4,6.975123,20.33863,0.001530299
5818,20/06/2018 19:20,0.378125,26.75878,0.15,19.53965,0.0,1.695215,1.768987,0.0,4.12,20.48149,6.970064,20.93919,0.0
5819,20/06/2018 19:40,0.0,0.0,0.106415,19.49299,0.0,-0.01,1.381636,0.0,4.051497,20.45293,6.980681,20.95053,0.0
5820,20/06/2018 20:00,0.6271443,45.85758,0.1061695,19.03763,0.0,1.092203,0.5816159,0.0,3.544838,20.4,6.974946,20.49955,0.0
5821,20/06/2018 20:20,0.8865635,60.71144,0.15,17.4867,0.0,4.216168,0.1769851,0.0,3.49,20.4,6.96,20.21318,0.0
5822,20/06/2018 20:40,136.8804,12242.49,0.3207295,16.5963,0.0,4.249136,0.2373846,0.0,3.647063,20.37053,6.961344,20.43934,0.0
5823,20/06/2018 21:00,132.7822,11950.39,7.0632,10.95246,0.0,2.552337,0.8458308,2366.131,4.13881,20.21325,7.015336,19.8871,0.001788623
5824,20/06/2018 21:20,2.760907,203.681,3.189374,13.25892,0.026112,3.26825,2.019415,2826.477,4.245566,20.2,6.999362,18.49421,0.05124035
5825,20/06/2018 21:40,1.258708,87.15175,0.3866682,16.11847,0.0,3.460563,3.119561,1022.4,4.239999,20.2,6.958449,17.84535,0.022156
5826,20/06/2018 22:00,0.7585419,56.39661,0.2041847,16.97342,0.0,3.501368,4.597229,812.7915,4.239999,20.2,6.980454,18.93226,0.00942537
5827,20/06/2018 22:20,0.0,0.0,0.1522919,17.02,0.0,3.315205,3.166488,0.0,4.239999,20.2,6.97873,20.82949,0.0
5828,20/06/2018 22:40,0.0,0.0,0.1485825,16.97357,0.0,0.693334,2.393917,0.0,4.237146,20.2,6.980639,20.96003,0.0
5829,20/06/2018 23:00,0.1288175,8.872824,0.09000002,16.92444,0.0,0.1028628,1.603844,0.0,4.23,20.11904,6.980351,20.97938,0.0
5830,20/06/2018 23:20,0.257635,18.29309,0.09000002,16.83,0.0,0.03989842,1.212097,0.0,4.160075,20.1,6.97938,20.96916,0.0
5831,20/06/2018 23:40,0.5498665,45.77782,0.09142202,16.67752,0.0,0.1370206,0.839746,0.0,3.58084,20.1,6.980027,20.52166,0.0
5832,21/06/2018 00:00,103.6361,9303.935,1.633641,13.31732,0.0,3.58528,0.1837142,0.0,3.646894,20.1,6.954862,20.43217,0.0
5833,21/06/2018 00:20,109.0124,9775.873,6.322926,9.810656,0.0,3.094255,0.8811795,3177.006,4.005753,20.09499,7.01841,19.57492,0.01950411
5834,21/06/2018 00:40,2.069051,164.2821,2.809017,11.84145,0.5178562,3.311665,2.085269,2541.905,4.082982,20.071,7.020384,18.40733,0.06712741
5835,21/06/2018 01:00,2.211029,165.1032,0.267875,14.79846,0.0,3.464606,3.658061,1050.827,4.080001,20.1,6.985814,18.07785,0.01759065
5836,21/06/2018 01:20,1.077666,76.10508,0.1853903,15.14,0.0,3.509886,4.530647,536.2572,4.080001,20.1,7.0,19.74364,0.004718078
5837,21/06/2018 01:40,0.0,0.0,0.152641,15.14,0.0,3.321777,2.684851,0.0,4.080001,20.08357,7.000316,20.9434,0.0
5838,21/06/2018 02:00,0.0,0.0,0.1310796,15.14,0.0,0.1527776,2.075209,0.0,3.966662,20.0,7.013719,20.90347,0.0
5839,21/06/2018 02:20,0.7576917,52.78095,0.1163539,14.62215,0.0,2.259942,0.7245832,0.0,3.509917,20.05502,6.989614,20.27415,0.0
5840,21/06/2018 02:40,1.015049,78.78392,0.15,13.65346,0.0,4.135629,0.1553177,0.0,3.491035,20.1,6.987894,20.50148,0.0
5841,21/06/2018 03:00,48.65961,4372.352,1.214423,12.24839,0.0,3.973853,0.212666,0.0,3.543014,20.0655,6.971372,20.30178,0.0
5842,21/06/2018 03:20,85.23641,7671.277,4.888206,9.660461,0.0,3.385432,0.9724649,2022.454,3.783798,19.97955,6.98554,20.00988,0.008551421
5843,21/06/2018 03:40,3.600347,287.9448,2.088822,11.09636,0.0,3.587521,2.335155,2026.723,3.88,19.9,7.021665,18.51061,0.01473018
5844,21/06/2018 04:00,0.7600725,51.87831,0.09555051,13.58795,0.0,3.724967,3.535165,631.2526,3.88,19.9,6.987751,19.85454,0.003596393
5845,21/06/2018 04:20,0.751245,51.50468,0.120354,13.69,0.0,3.764644,2.131427,98.49886,3.88,19.9,6.994825,20.92512,0.0
5846,21/06/2018 04:40,0.0,0.0,0.15,13.64481,0.0,3.481547,0.6736465,0.0,3.88,19.9,6.980032,20.90603,0.0
5847,21/06/2018 05:00,0.0,0.0,0.09654552,13.5863,0.0,0.1383018,0.5415225,0.0,3.730334,19.9,7.0,20.78148,0.0
5848,21/06/2018 05:20,0.940704,67.79092,0.1198955,12.78433,0.0,2.131493,0.2327504,0.0,3.49,19.9,6.990036,20.1958,0.0
5849,21/06/2018 05:40,0.6579947,48.50715,0.2013241,11.75097,0.0,4.136096,0.2681907,0.0,3.49,19.9,6.994933,19.93998,0.0
5850,21/06/2018 06:00,23.21512,2050.674,0.4836595,10.89334,0.0,3.763219,0.3161821,0.0,3.51036,19.9,6.990055,20.1776,0.0
5851,21/06/2018 06:20,88.70703,7983.632,2.971953,9.096123,0.0,3.418876,0.8782879,1336.347,3.710281,19.89736,7.00352,19.38402,0.000195681
5852,21/06/2018 06:40,14.69208,1289.844,2.16242,9.547018,0.0,3.445352,2.425635,2048.334,3.850689,19.80335,7.013883,18.07319,0.007104171
5853,21/06/2018 07:00,1.765511,137.0311,0.2801946,11.79265,0.0,3.389127,3.963557,1022.4,3.849965,19.84584,7.004384,18.19325,0.001037698
5854,21/06/2018 07:20,0.6372563,46.16317,0.1910702,11.92802,0.0,3.521894,5.10575,621.901,3.849999,19.9,7.019999,19.35193,0.0
5855,21/06/2018 07:40,0.1305316,8.879396,0.1504778,11.97354,0.0,3.572324,3.291293,0.0,3.849999,19.9,7.019999,20.83998,0.0
5856,21/06/2018 08:00,0.0,0.0,0.13636,12.0397,0.0,0.1889182,2.707951,0.0,3.778118,19.9,7.033118,20.88965,0.0
5857,21/06/2018 08:20,1.013167,74.20415,0.118481,11.84776,0.0,1.955569,0.7033867,0.0,3.5,19.97715,7.005759,20.4445,0.0
5858,21/06/2018 08:40,0.382457,27.97507,0.15,11.29609,0.0,4.161304,0.1414088,0.0,3.492295,20.0,6.989999,19.93348,0.0
5859,21/06/2018 09:00,72.66909,6527.661,1.701226,10.30503,0.0,3.810054,0.1993734,0.0,3.529148,20.0,7.037136,20.34463,0.0
5860,21/06/2018 09:20,171.687,15451.83,15.48228,7.291718,0.0,2.564857,0.4461623,942.354,4.019501,19.93919,7.166012,20.22846,0.009264721
5861,21/06/2018 09:40,57.43278,5158.778,16.73231,7.355084,0.0,2.841483,1.720791,3249.427,4.308505,19.9,7.142009,18.72483,0.1197037
5862,21/06/2018 10:00,3.650031,274.5645,6.589629,10.71502,0.989909,3.741236,1.833107,2778.717,4.322309,19.9,7.014663,18.15788,0.2569932
5863,21/06/2018 10:20,1.836802,148.2377,1.573085,13.64786,1.61,3.349494,2.212455,1939.581,4.32,19.93983,6.929137,17.92917,0.1875728
5864,21/06/2018 10:40,1.330389,105.7216,0.315121,16.15903,0.4730715,3.373494,3.451307,1018.31,4.32,20.0,6.919999,17.88543,0.08781515
5865,21/06/2018 11:00,0.8654279,58.95821,0.257875,17.44526,0.0,3.383689,4.72868,684.3425,4.32,20.0,6.934412,19.30453,0.03518622
5866,21/06/2018 11:20,0.5361376,39.51099,0.21,17.6147,0.0,1.860128,3.48857,0.0,4.32,20.08674,6.927802,19.73168,0.0
