,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ãƒâ€šÃ‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5,percent_change,modified
686,21/04/2018 02:20,1.379948,87.52672,0.002766165,3.70511,0.0,3.130195,2.582699,842.7465,5.22,14.8,6.97,18.4959,1.704905,2.0,4.21422,6.298876,7.180167,1.764883,0.56493,0.0,0.0
687,21/04/2018 02:40,1.130916,74.42755,-0.0514495,4.435004,0.0,3.12587,1.740655,307.011,5.22,14.8,6.97,20.51815,0.3630879,2.0,1.704905,4.21422,6.298876,7.180167,1.764883,0.0,0.0
688,21/04/2018 05:40,51.58843,4728.364,0.4433065,2.323609,0.0,0.8172925,1.460145,1011.734,4.170563,14.75144,7.004484,21.02649,0.0015424432032677543,2.0,0.3630879,1.704905,4.21422,6.298876,7.180167,-0.9849668507753419,1.0
689,21/04/2018 06:00,64.33158,5905.716,1.613317,1.5816,0.0,3.37108,2.512538,1426.965,4.350147,14.7573,6.97,19.12013,0.3595522,2.0,0.1026028,0.3630879,1.704905,4.21422,6.298876,0.0,0.0
690,21/04/2018 06:20,31.51174,2891.212,0.6125299,2.269389,0.0,3.393192,2.681501,1191.981,4.493776,14.68016,6.97,18.26422,0.10407577384704964,2.0,0.3595522,0.1026028,0.3630879,1.704905,4.21422,-0.6606221814745612,1.0
691,21/04/2018 06:40,2.094703,178.146,0.04052066,2.94129,0.0,3.413349,3.109895,660.2813,4.516693,14.6839,6.979086,19.94399,0.0808302,2.0,0.3066664,0.3595522,0.1026028,0.3630879,1.704905,0.0,0.0
692,21/04/2018 07:00,1.136338,89.07996,-0.0315105,3.378356,0.0,3.417292,2.693705,634.1433,4.52,14.7,6.989999,19.83364,0.06261466,2.0,0.0808302,0.3066664,0.3595522,0.1026028,0.3630879,0.0,0.0
693,21/04/2018 11:20,161.2458,19151.76,8.570956,1.215469,0.0,3.187858,1.730702,2647.714,4.414516,14.84922,7.127488,19.21623,0.003545404,2.0,0.06261466,0.0808302,0.3066664,0.3595522,0.1026028,0.0,0.0
694,21/04/2018 11:40,105.7155,12351.37,8.163826,1.680519,0.0,3.259222,1.724623,2310.625,4.814985,14.81335,7.050002,18.55338,0.06545859,2.0,0.003545404,0.06261466,0.0808302,0.3066664,0.3595522,0.0,0.0
695,21/04/2018 12:00,7.475005,857.4676,6.736809,2.346725,0.0,3.188863,2.096259,2310.625,4.936015,14.9,7.034263,18.37148,0.30676939446937895,2.0,0.06545859,0.003545404,0.06261466,0.0808302,0.3066664,0.5630613708996955,1.0
696,21/04/2018 12:20,1.065301,105.315,4.529833,3.153061,0.0,3.222426,2.149418,1863.179,4.940001,14.90726,6.975538,17.95842,0.2698067,2.0,0.1962619,0.06545859,0.003545404,0.06261466,0.0808302,0.0,0.0
697,21/04/2018 12:40,1.144305,102.3313,2.692472,3.885562,0.0,3.239911,2.046928,1838.755,4.940001,15.0,6.92468,17.85829,0.4372103,2.0,0.2698067,0.1962619,0.06545859,0.003545404,0.06261466,0.0,0.0
698,21/04/2018 13:00,0.4630055,39.90345,1.077001,4.641481,0.0,3.271408,2.637426,1438.498,4.940001,15.09441,6.879052,18.14051,0.391975,2.0,0.4372103,0.2698067,0.1962619,0.06545859,0.003545404,0.0,0.0
699,21/04/2018 13:20,1.055661,95.68486,0.2002431,5.476017,0.0,3.293671,2.637706,632.4664,4.940001,15.1,6.87,18.70623,0.1455896,2.0,0.391975,0.4372103,0.2698067,0.1962619,0.06545859,0.0,0.0
700,21/04/2018 16:20,293.6673,26091.15,3.979039,2.870435,0.0,2.005013,0.7483472,707.3643,4.496783,15.35869,7.055896,21.12278,0.09872053248302076,2.0,0.1455896,0.391975,0.4372103,0.2698067,0.1962619,-0.5517348725728756,1.0
701,21/04/2018 16:40,124.6034,11030.43,4.727658,1.61832,0.0,3.163653,1.678976,3365.335,4.945189,15.4,7.054368,19.39037,3.868091,2.0,0.220228,0.1455896,0.391975,0.4372103,0.2698067,0.0,0.0
702,21/04/2018 17:00,66.41344,5857.665,3.944422,2.03305,0.0,3.038889,1.739231,2800.28,5.245798,15.4,7.03,18.97175,0.9088106659307456,2.0,3.868091,0.220228,0.1455896,0.391975,0.4372103,-0.7349628109679006,1.0
703,21/04/2018 17:20,3.093597,264.3742,2.352082,2.719541,0.0,3.138422,1.774986,2310.625,5.309999,15.4,6.999618,18.47013,2.39703,2.0,3.428993,3.868091,0.220228,0.1455896,0.391975,0.0,0.0
704,21/04/2018 17:40,1.008241,85.31819,0.7577416,3.45999,0.0,3.066302,2.368405,1834.954,5.309999,15.40977,6.965314,17.86168,0.5558015609376752,2.0,2.39703,3.428993,3.868091,0.220228,0.1455896,-0.6856818468273493,1.0
705,21/04/2018 18:00,1.890071,143.7518,-0.015371,4.274525,0.0,3.043551,2.550433,1030.798,5.309999,15.49389,6.940001,18.27334,0.13079961432357556,2.0,1.768277,2.39703,3.428993,3.868091,0.220228,-0.8267772968946884,1.0
706,21/04/2018 18:20,1.137166,80.48024,-0.05834599,5.027185,0.0,3.023562,1.940644,323.217,5.309999,15.42554,6.940001,19.24184,0.222388,2.0,0.7550951,1.768277,2.39703,3.428993,3.868091,0.0,0.0
707,21/04/2018 21:20,156.785,12697.11,5.394654,1.294204,0.0,3.018749,1.117938,2057.018,4.722034,15.16236,7.131511,19.66086,0.06174176,2.0,0.222388,0.7550951,1.768277,2.39703,3.428993,0.0,0.0
708,21/04/2018 21:40,142.2606,11378.24,4.215743,1.442323,0.0,3.064759,1.669124,3079.906,5.13671,15.1,7.06658,19.23494,0.02761329,2.0,0.06174176,0.222388,0.7550951,1.768277,2.39703,0.0,0.0
709,21/04/2018 22:00,46.18528,3670.661,3.196381,2.02701,0.0,3.206982,1.787138,2623.082,5.42289,15.1,7.037753,18.71297,0.1152522,2.0,0.02761329,0.06174176,0.222388,0.7550951,1.768277,0.0,0.0
710,21/04/2018 22:20,0.8527296,62.36428,1.554159,2.730191,0.0,3.347202,2.031451,2310.625,5.440001,15.1,7.000319,18.43657,0.2067847,2.0,0.1152522,0.02761329,0.06174176,0.222388,0.7550951,0.0,0.0
711,21/04/2018 22:40,1.381958,83.37659,0.2571003,3.534386,0.0,3.412099,2.627231,1106.145,5.440001,15.1,6.967317,19.88136,0.06750299,2.0,0.2067847,0.1152522,0.02761329,0.06174176,0.222388,0.0,0.0
712,21/04/2018 23:00,1.62905,104.5775,-0.051371,4.307407,0.0,3.345821,2.499441,792.4628,5.440001,15.1,6.96,19.80525,0.0491266,2.0,0.06750299,0.2067847,0.1152522,0.02761329,0.06174176,0.0,0.0
713,22/04/2018 02:00,105.8844,9007.286,4.867974,1.611459,0.0,2.515691,0.7248984,515.557,4.21162,15.0,7.143333,20.92962,0.003455335,2.0,0.0491266,0.06750299,0.2067847,0.1152522,0.02761329,0.0,0.0
714,22/04/2018 02:20,68.25426,5897.3,3.695398,1.174188,0.0,3.279221,1.941188,2485.255,4.457388,15.0,7.045783,19.54122,0.007463988,2.0,0.003455335,0.0491266,0.06750299,0.2067847,0.1152522,0.0,0.0
715,22/04/2018 02:40,58.09119,5080.86,1.959545,1.932027,0.0,3.292656,1.80208,2310.625,4.634566,15.0,6.988083,18.77504,0.06190079,2.0,0.007463988,0.003455335,0.0491266,0.06750299,0.2067847,0.0,0.0
716,22/04/2018 03:00,4.985816,438.9271,0.6131695,2.755001,0.0,3.29,2.563975,1437.101,4.717635,15.0,6.97,18.36979,0.06359614,2.0,0.06190079,0.007463988,0.003455335,0.0491266,0.06750299,0.0,0.0
717,22/04/2018 03:20,1.502844,120.3515,-0.05999999,3.703969,0.0,3.288937,2.630016,819.2801,4.72,15.0,6.976817,18.88336,0.02065389,2.0,0.06359614,0.06190079,0.007463988,0.003455335,0.0491266,0.0,0.0
718,22/04/2018 03:40,1.014443,71.09785,-0.05999999,4.406914,0.0,3.274611,1.501986,264.5325,4.72,15.0,6.989999,20.58697,0.003431539,2.0,0.02065389,0.06359614,0.06190079,0.007463988,0.003455335,0.0,0.0
719,22/04/2018 07:00,65.8382,6608.032,4.12226,1.376408,0.0,3.224564,2.483383,1659.719,4.095345,14.8,7.040941,19.29945,0.000867403701586509,2.0,0.003431539,0.02065389,0.06359614,0.06190079,0.007463988,0.6710244017579186,1.0
720,22/04/2018 07:20,50.8916,5091.253,1.630451,2.02963,0.0,3.407699,2.476563,1543.036,4.271889,14.8,6.96243,18.32489,0.005026784609585456,2.0,0.000519085,0.003431539,0.02065389,0.06359614,0.06190079,-0.7053975100665268,1.0
721,22/04/2018 07:40,3.777516,355.0512,0.342703,2.966683,0.0,3.439095,3.256628,849.2118,4.328082,14.8,6.97,18.41837,0.024786404382609862,2.0,0.01706294,0.000519085,0.003431539,0.02065389,0.06359614,0.9788169909642893,1.0
722,22/04/2018 08:00,2.010648,170.8219,-0.0490955,3.735502,0.0,3.467783,2.6576,628.5117,4.330001,14.8,6.970316,19.87097,0.000984734,2.0,0.01252587,0.01706294,0.000519085,0.003431539,0.02065389,0.0,0.0
723,22/04/2018 11:40,144.1717,16374.02,9.904817,1.334662,0.0,3.04728,1.994372,2310.625,4.420871,14.95113,7.115087,19.26822,0.002874347,2.0,0.000984734,0.01252587,0.01706294,0.000519085,0.003431539,0.0,0.0
724,22/04/2018 12:00,107.3297,12650.96,8.726398,1.990443,0.0,3.095998,1.815272,2310.625,4.803515,14.9,7.061655,18.58077,0.0858076,2.0,0.002874347,0.000984734,0.01252587,0.01706294,0.000519085,0.0,0.0
725,22/04/2018 12:20,4.35672,513.8976,6.062668,2.844775,0.0,3.132618,2.226941,2131.243,4.909305,14.94784,7.014226,18.25143,0.1741092,2.0,0.0858076,0.002874347,0.000984734,0.01252587,0.01706294,0.0,0.0
726,22/04/2018 12:40,1.007741,96.93374,3.737716,3.74071,0.0,3.16,2.248137,1843.815,4.910001,15.00733,6.963381,17.6366,0.2576162,2.0,0.1741092,0.0858076,0.002874347,0.000984734,0.01252587,0.0,0.0
727,22/04/2018 13:00,1.034155,94.69148,1.904464,4.581341,0.0,3.16,2.228786,1623.571,4.910001,15.1,6.919385,17.62786,0.3263487,2.0,0.2576162,0.1741092,0.0858076,0.002874347,0.000984734,0.0,0.0
728,22/04/2018 13:20,1.497022,146.5697,0.5453805,5.412221,0.0,3.148169,2.638566,1069.012,4.910001,15.12256,6.887691,18.464,0.06856829216535923,2.0,0.3263487,0.2576162,0.1741092,0.0858076,0.002874347,-0.6599613080912616,1.0
729,22/04/2018 13:40,1.274825,127.0562,0.05171283,6.266532,0.0,3.138971,2.185964,500.658,4.910001,15.2,6.88,18.88431,0.08913273,2.0,0.2016485,0.3263487,0.2576162,0.1741092,0.0858076,0.0,0.0
730,22/04/2018 16:40,264.2369,26825.51,3.246611,4.217735,0.0,1.649538,0.9596789,1477.117,4.639073,15.38773,7.081136,20.37438,5.326370635172733,2.0,0.08913273,0.2016485,0.3263487,0.2576162,0.1741092,0.9751087736684082,1.0
731,22/04/2018 17:00,100.439,10147.87,4.975425,2.383524,0.0,3.015169,1.72612,3113.564,4.967046,15.4,7.065855,19.25553,10.043222311410151,2.0,2.696748,0.08913273,0.2016485,0.3263487,0.2576162,0.6299762124836489,1.0
732,22/04/2018 17:20,91.44003,9265.096,5.675568,2.334463,0.0,2.905185,1.720594,2757.935,5.300135,15.4,7.057523,18.70311,4.626647,2.0,6.161576,2.696748,0.08913273,0.2016485,0.3263487,0.0,0.0
733,22/04/2018 17:40,1.881434,163.5215,3.898283,2.980047,0.0,2.970534,1.781937,2310.625,5.356261,15.4,7.006548,18.20279,1.742064007190635,2.0,4.626647,6.161576,2.696748,0.08913273,0.2016485,-0.513166923621258,1.0
734,22/04/2018 18:00,0.516205,42.376,2.60696,3.618844,0.0,2.941098,2.184247,2309.96,5.36,15.4,6.971401,18.17157,0.8465986894259112,2.0,3.57836,4.626647,6.161576,2.696748,0.08913273,-0.7256528912536051,1.0
735,22/04/2018 18:20,1.136412,102.8028,0.9961611,4.377539,0.0,2.966733,2.344884,1584.74,5.36,15.4,6.930543,17.99089,1.898675,2.0,3.085867,3.57836,4.626647,6.161576,2.696748,0.0,0.0
736,22/04/2018 18:40,1.008008,75.33488,0.152074,5.15678,0.0,2.941951,2.819902,887.9172,5.36,15.4,6.915956,18.72739,0.7115267,2.0,1.898675,3.085867,3.57836,4.626647,6.161576,0.0,0.0
737,22/04/2018 19:00,0.9705693,74.27641,-0.030902,5.953586,0.0,2.914326,1.755357,260.4545,5.36,15.4,6.928115,19.33019,0.142094,2.0,0.7115267,1.898675,3.085867,3.57836,4.626647,0.0,0.0
738,22/04/2018 22:20,201.619,17407.57,3.644065,2.484564,0.0,1.690065,0.7513542,708.0554,4.161845,15.20238,7.081332,20.53806,0.5264304,2.0,0.142094,0.7115267,1.898675,3.085867,3.57836,0.0,0.0
739,22/04/2018 22:40,93.41896,8004.675,4.747451,1.456767,0.0,3.069515,1.710498,3296.839,4.534781,15.2,7.068563,19.57217,3.6489522332857716,2.0,0.5264304,0.142094,0.7115267,1.898675,3.085867,0.5348705935664027,1.0
740,22/04/2018 23:00,112.8027,9690.213,4.090868,1.913585,0.0,3.134988,1.698339,3068.241,4.873345,15.2,7.054304,18.9031,1.837239,2.0,2.377368,0.5264304,0.142094,0.7115267,1.898675,0.0,0.0
741,22/04/2018 23:20,3.680061,301.3965,2.089138,2.77061,0.0,3.143486,1.95075,2562.847,4.97,15.2,7.014355,19.03371,1.159751,2.0,1.837239,2.377368,0.5264304,0.142094,0.7115267,0.0,0.0
742,22/04/2018 23:40,1.519049,109.0967,0.3981129,3.632477,0.0,3.112683,2.681209,1343.82,4.97,15.2,6.980001,18.59269,0.5772527,2.0,1.159751,1.837239,2.377368,0.5264304,0.142094,0.0,0.0
743,23/04/2018 00:00,1.142095,83.39922,-0.05999999,4.601375,0.0,3.113305,2.565101,868.426,4.97,15.2,6.980001,18.8739,0.2771015,2.0,0.5772527,1.159751,1.837239,2.377368,0.5264304,0.0,0.0
744,23/04/2018 03:40,56.7967,5373.99,1.822839,1.985298,0.0,3.343465,2.144865,2166.103,4.35098,15.1,6.977847,18.83615,0.02078184,2.0,0.2771015,0.5772527,1.159751,1.837239,2.377368,0.0,0.0
745,23/04/2018 04:00,6.32166,600.0694,0.6145993,2.979276,0.0,3.32,2.836367,1196.803,4.426391,15.1,6.980158,19.77575,0.02443617,2.0,0.02078184,0.2771015,0.5772527,1.159751,1.837239,0.0,0.0
746,23/04/2018 04:40,1.067105,85.34325,-0.05999999,4.522471,0.0,3.349814,2.074702,265.5008,4.43,15.1,6.989999,20.20228,0.000662379,2.0,0.02443617,0.02078184,0.2771015,0.5772527,1.159751,0.0,0.0
747,23/04/2018 09:00,149.6561,12778.23,7.540152,1.661095,0.0,3.109206,2.299122,2314.622,4.446097,14.92148,7.057157,18.38037,0.01876846,2.0,0.000662379,0.02443617,0.02078184,0.2771015,0.5772527,0.0,0.0
748,23/04/2018 09:20,43.46529,3942.211,5.88786,2.576799,0.0,3.228225,2.176416,1990.907,4.738883,14.8248,7.016391,17.83035,0.08534326,2.0,0.01876846,0.000662379,0.02443617,0.02078184,0.2771015,0.0,0.0
749,23/04/2018 09:40,2.010169,188.7577,3.084629,3.508871,0.0,3.193058,2.236444,1623.571,4.760001,14.9,6.961404,17.7009,0.1544255,2.0,0.08534326,0.01876846,0.000662379,0.02443617,0.02078184,0.0,0.0
750,23/04/2018 10:00,1.621427,168.7978,1.197264,4.413054,0.0,3.269436,2.555943,1449.63,4.764744,14.9,6.911126,17.8879,0.33611751810858637,2.0,0.1544255,0.08534326,0.01876846,0.000662379,0.02443617,0.6342015953594514,1.0
751,23/04/2018 10:20,0.9333141,100.5642,0.1325625,5.34417,0.0,3.273976,2.776512,799.8773,4.769999,14.97044,6.89,18.14151,0.1145458,2.0,0.2056769,0.1544255,0.08534326,0.01876846,0.000662379,0.0,0.0
752,23/04/2018 10:40,2.001119,261.9107,-0.05999999,6.264337,0.0,3.255175,1.449349,191.8186,4.761306,15.0,6.89,19.48713,0.01853341,2.0,0.1145458,0.2056769,0.1544255,0.08534326,0.01876846,0.0,0.0
753,23/04/2018 13:40,116.0786,17007.26,10.8185,1.830283,0.0,3.042261,1.479305,2338.133,4.54873,15.15772,7.130164,20.4904,1.0944402913208011,2.0,0.01853341,0.1145458,0.2056769,0.1544255,0.08534326,0.7467362281539145,1.0
754,23/04/2018 14:00,132.1531,19115.05,9.235512,2.079306,0.0,3.156724,1.77413,2778.161,4.920433,15.2,7.065431,19.04183,1.8614,2.0,0.626563,0.01853341,0.1145458,0.2056769,0.1544255,0.0,0.0
755,23/04/2018 14:20,25.27675,3616.353,7.878325,2.760509,0.0,3.192209,1.838169,2310.625,5.125026,15.20906,7.027373,18.44178,1.426052,2.0,1.8614,0.626563,0.01853341,0.1145458,0.2056769,0.0,0.0
756,23/04/2018 14:40,0.8948957,117.5948,6.039431,3.564734,0.0,3.197653,2.234418,2180.048,5.13,15.3,6.996975,18.2065,1.281442,2.0,1.426052,1.8614,0.626563,0.01853341,0.1145458,0.0,0.0
757,23/04/2018 15:00,0.6440443,72.92823,4.192363,4.400091,0.0,3.229434,1.999516,1661.326,5.13,15.3,6.943127,17.63522,0.9607211,2.0,1.281442,1.426052,1.8614,0.626563,0.01853341,0.0,0.0
758,23/04/2018 15:20,1.137246,135.5047,2.460231,5.10753,0.0,3.208752,2.429631,1772.401,5.13,15.3,6.901846,17.78447,0.9955239,2.0,0.9607211,1.281442,1.426052,1.8614,0.626563,0.0,0.0
759,23/04/2018 15:40,0.7585092,83.48901,0.8360004,5.880251,0.0,3.195901,2.510819,1426.073,5.13,15.3,6.872563,17.98229,0.7392508,2.0,0.9955239,0.9607211,1.281442,1.426052,1.8614,0.0,0.0
760,23/04/2018 16:00,1.636121,180.4535,0.0473981,6.706918,0.0,3.198488,2.627293,828.6461,5.13,15.3,6.86,18.04289,0.3777927,2.0,0.7392508,0.9955239,0.9607211,1.281442,1.426052,0.0,0.0
761,23/04/2018 16:20,0.7745343,93.03488,-0.05989749,7.469625,0.0,3.178108,1.193184,0.03435264,5.13,15.3,6.86,20.03837,1.301229e-05,2.0,0.3777927,0.7392508,0.9955239,0.9607211,1.281442,0.0,0.0
762,23/04/2018 19:00,297.1876,38083.09,4.437695,5.051093,0.0,0.5965263,0.7695593,131.304,4.400288,15.2325,6.985238,20.46477,0.1536998,2.0,1.301229e-05,0.3777927,0.7392508,0.9955239,0.9607211,0.0,0.0
763,23/04/2018 19:20,113.8215,14891.4,8.411378,2.984832,0.0,2.003311,1.610562,3174.487,4.933367,15.2,7.051334,19.56859,4.642627,2.0,0.1536998,1.301229e-05,0.3777927,0.7392508,0.9955239,0.0,0.0
764,23/04/2018 19:40,110.9414,14584.26,8.929269,2.531706,0.0,2.951776,1.724299,2563.275,5.256021,15.2,7.050349,18.63843,3.346818,2.0,4.642627,0.1536998,1.301229e-05,0.3777927,0.7392508,0.0,0.0
765,23/04/2018 20:00,6.370438,824.1965,7.775247,3.168175,0.0,2.918905,1.886068,2310.625,5.368565,15.2,7.027702,18.2256,2.540792,2.0,3.346818,4.642627,0.1536998,1.301229e-05,0.3777927,0.0,0.0
766,23/04/2018 20:20,1.015969,120.6549,6.067182,3.875856,0.0,3.064447,2.146651,1938.355,5.370001,15.2,6.986314,17.98269,1.891128,2.0,2.540792,3.346818,4.642627,0.1536998,1.301229e-05,0.0,0.0
767,23/04/2018 20:40,1.66254,174.8279,4.446599,4.652977,0.0,3.341707,2.007437,1808.346,5.370001,15.23871,6.940714,17.68634,1.63083,2.0,1.891128,2.540792,3.346818,4.642627,0.1536998,0.0,0.0
768,23/04/2018 21:00,0.6099483,65.88042,2.698599,5.44783,0.0,3.079561,2.4397,1623.656,5.370001,15.3,6.895659,17.80522,2.3589155162221767,2.0,1.63083,1.891128,2.540792,3.346818,4.642627,0.7941413491925514,1.0
769,23/04/2018 21:20,1.016871,105.7856,1.060255,6.138055,0.0,3.231168,1.861323,623.9542,5.370001,15.3,6.848006,20.28258,0.2824591,2.0,1.314788,1.63083,1.891128,2.540792,3.346818,0.0,0.0
770,24/04/2018 00:20,78.55145,6120.002,6.432812,2.054079,0.0,2.42651,1.724,1468.863,4.149721,15.3,7.067631,20.29868,0.5416667729074853,2.0,0.2824591,1.314788,1.63083,1.891128,2.540792,-0.7944508678570482,1.0
771,24/04/2018 00:40,83.32729,6520.414,2.851924,2.152601,0.0,3.207123,2.046636,2196.785,4.409085,15.3,6.935973,18.71126,2.1892413473831236,2.0,2.635218,0.2824591,1.314788,1.63083,1.891128,-0.6071867484940756,1.0
772,24/04/2018 01:00,21.98425,1724.283,1.118762,3.032028,0.0,3.271726,2.522531,1684.194,4.540654,15.3,6.936964,18.32944,3.540473,2.0,5.573237,2.635218,0.2824591,1.314788,1.63083,0.0,0.0
773,24/04/2018 01:20,1.889826,132.945,0.1222006,4.000507,0.0,3.3,2.957821,767.5117,4.55,15.3,6.930694,18.91735,0.47133047730657196,2.0,3.540473,5.573237,2.635218,0.2824591,1.314788,-0.5372080344576838,1.0
774,24/04/2018 01:40,1.501852,112.8753,0.0,4.847838,0.0,3.3,2.480974,626.4777,4.55,15.3,6.940685,19.3258,0.5680076,2.0,1.01845,3.540473,5.573237,2.635218,0.2824591,0.0,0.0
775,24/04/2018 05:20,0.066715,2.573416,0.4830659,2.581383,0.0,0.0266865,0.7332741,87.04639,3.524385,15.10486,6.980001,20.85501,0.01259886,2.0,0.5680076,1.01845,3.540473,5.573237,2.635218,0.0,0.0
776,24/04/2018 05:40,2.130302,194.6266,0.5733314,1.4408,0.0,3.788188,1.434948,898.0092,3.500921,15.20559,6.960621,18.88742,0.133214,2.0,0.01259886,0.5680076,1.01845,3.540473,5.573237,0.0,0.0
777,24/04/2018 06:20,133.2641,12613.21,2.940759,1.537772,0.0,3.45796,2.364568,1607.213,3.932836,15.10899,6.995589,18.97903,0.001935603,2.0,0.133214,0.01259886,0.5680076,1.01845,3.540473,0.0,0.0
778,24/04/2018 06:40,62.02853,5788.739,2.840072,2.294311,0.0,3.267288,2.345548,1723.321,4.220083,15.0,6.991462,18.6518,0.04217738,2.0,0.001935603,0.133214,0.01259886,0.5680076,1.01845,0.0,0.0
779,24/04/2018 07:00,2.785526,249.3984,0.5429137,3.248468,0.0,3.424052,2.756056,855.0977,4.270052,15.0,6.949998,18.48458,0.05096697394274341,2.0,0.04217738,0.001935603,0.133214,0.01259886,0.5680076,0.6439103308575939,1.0
780,24/04/2018 07:20,2.113842,161.4077,0.0,4.183332,0.0,3.443975,2.665733,792.4969,4.28,15.0,6.952096,20.2521,0.01044881,2.0,0.0310035,0.04217738,0.001935603,0.133214,0.01259886,0.0,0.0
781,24/04/2018 07:40,1.168704,87.0562,-0.0370525,4.741567,0.0,3.460485,1.826869,164.1061,4.28,15.0,6.961955,20.20909,0.002935661,2.0,0.01044881,0.0310035,0.04217738,0.001935603,0.133214,0.0,0.0
782,24/04/2018 10:40,205.2808,25253.94,10.94014,2.114249,0.0,1.620165,0.9451857,945.7086,3.968087,15.13159,7.171903,21.06205,0.00035398797291077787,2.0,0.002935661,0.01044881,0.0310035,0.04217738,0.001935603,-0.5605652602488255,1.0
783,24/04/2018 11:00,133.4637,17161.04,12.14971,1.442672,0.0,3.01555,2.131307,2310.625,4.397356,15.1,7.111082,19.21502,0.0091589,2.0,0.000805553,0.002935661,0.01044881,0.0310035,0.04217738,0.0,0.0
784,24/04/2018 11:20,64.14442,8452.244,9.874276,2.098751,0.0,3.168196,2.116063,2248.62,4.717341,15.10142,7.050002,18.79188,0.08399882,2.0,0.0091589,0.000805553,0.002935661,0.01044881,0.0310035,0.0,0.0
785,24/04/2018 11:40,2.787551,345.0684,6.835428,3.115884,0.0,3.141042,2.149848,1807.016,4.769999,15.2,6.983271,18.41668,0.1804586,2.0,0.08399882,0.0091589,0.000805553,0.002935661,0.01044881,0.0,0.0
786,24/04/2018 12:00,1.644799,212.1963,4.588422,4.024196,0.0,2.994783,2.251217,1623.571,4.769999,15.20086,6.934736,18.00446,0.4436229352344471,2.0,0.1804586,0.08399882,0.0091589,0.000805553,0.002935661,0.5618628555138446,1.0
787,24/04/2018 12:20,0.6280009,65.83115,2.670944,4.89657,0.0,3.293344,2.342432,1623.571,4.769999,15.23926,6.890763,17.9433,0.7261501541522078,2.0,0.2840345,0.1804586,0.08399882,0.0091589,0.000805553,0.9198482474225759,1.0
788,24/04/2018 12:40,1.00122,116.611,1.066753,5.747341,0.0,3.203497,2.681552,1336.988,4.769999,15.3201,6.853398,17.73845,0.3490567,2.0,0.3782331,0.2840345,0.1804586,0.08399882,0.0091589,0.0,0.0
789,24/04/2018 13:00,0.9826599,127.066,0.1985,6.598723,0.0,3.174499,1.358354,124.3833,4.769999,15.4,6.839999,18.81452,0.0004501161918258542,2.0,0.3490567,0.3782331,0.2840345,0.1804586,0.08399882,-0.9865313146344719,1.0
790,24/04/2018 16:00,99.75554,13694.89,9.190542,3.194402,0.0,2.128246,1.953588,2071.423,4.652613,15.6,7.009671,19.48453,3.603564,2.0,0.03341946,0.3490567,0.3782331,0.2840345,0.1804586,0.0,0.0
791,24/04/2018 16:20,110.3427,15129.61,8.425874,2.736464,0.0,3.032651,1.655622,2616.611,5.007951,15.6,6.990027,19.07613,5.135522,2.0,3.603564,0.03341946,0.3490567,0.3782331,0.2840345,0.0,0.0
792,24/04/2018 16:40,8.337671,1110.947,7.703144,3.150697,0.0,3.006768,1.979172,2310.625,5.126612,15.6,6.987904,18.81833,3.88291,2.0,5.135522,3.603564,0.03341946,0.3490567,0.3782331,0.0,0.0
793,24/04/2018 17:00,0.8599901,97.30161,6.203198,3.7537,0.0,3.010316,2.183015,2310.625,5.13,15.61608,6.95885,18.40201,3.620652,2.0,3.88291,5.135522,3.603564,0.03341946,0.3490567,0.0,0.0
794,24/04/2018 17:20,0.7936527,89.50788,4.457673,4.46421,0.0,3.009999,2.133831,1850.147,5.13,15.7,6.926988,17.60945,2.616375,2.0,3.620652,3.88291,5.135522,3.603564,0.03341946,0.0,0.0
795,24/04/2018 17:40,1.149832,124.3261,3.010119,5.00554,0.0,2.961544,2.313503,1774.837,5.13,15.7,6.892713,17.55527,2.273576,2.0,2.616375,3.620652,3.88291,5.135522,3.603564,0.0,0.0
796,24/04/2018 18:00,1.62604,195.77,1.299757,5.748185,0.0,2.961338,2.426898,1472.471,5.13,15.71313,6.857905,19.00895,1.175697,2.0,2.273576,2.616375,3.620652,3.88291,5.135522,0.0,0.0
797,24/04/2018 22:40,186.9424,20713.68,5.212988,2.390416,0.0,1.795621,0.8845097,131.4975,3.819525,15.5,7.023226,20.76127,0.3179181,2.0,1.175697,2.273576,2.616375,3.620652,3.88291,0.0,0.0
798,24/04/2018 23:00,125.5194,13259.35,7.370387,1.803764,0.0,3.010561,2.211091,2019.328,4.29874,15.45589,7.056588,19.04442,6.113992,2.0,0.3179181,1.175697,2.273576,2.616375,3.620652,0.0,0.0
799,24/04/2018 23:20,103.3986,10366.57,6.0825,2.045966,0.0,3.077862,1.887625,2146.389,4.580611,15.4,7.005649,18.68501,6.311475,2.0,6.113992,0.3179181,1.175697,2.273576,2.616375,0.0,0.0
800,24/04/2018 23:40,8.899656,868.8896,4.196124,2.674872,0.0,3.225317,2.043435,2310.625,4.736619,15.4,6.981819,19.04441,5.592717,2.0,6.311475,6.113992,0.3179181,1.175697,2.273576,0.0,0.0
