,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ã‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5
1805,24/05/2018 15:20,2.04149,241.5616,0.8410077,9.449584,2.849678,3.437838,2.132451,2246.486,4.44,18.4,6.874866,17.87364,0.494387,1.0,0.7236059,1.022791,1.49034,0.03198845,0.2463971
1806,24/05/2018 15:40,2.149812,226.5695,0.0271911,11.34419,2.178823,3.443817,2.507269,801.1678,4.438791,18.47895,6.862939,17.8296,0.1567099,1.0,0.494387,0.7236059,1.022791,1.49034,0.03198845
1807,24/05/2018 18:20,138.0308,16420.62,1.291551,8.187605,0.016379,3.67719,0.2635739,316.0675,3.627935,18.7,6.988265,20.33929,0.001520776,1.0,0.1567099,0.494387,0.7236059,1.022791,1.49034
1808,24/05/2018 18:40,121.4696,14314.16,4.408045,7.078871,0.345774,3.26591,0.751572,3216.275,4.095746,18.62284,7.076012,19.21399,0.03063515,1.0,0.001520776,0.1567099,0.494387,0.7236059,1.022791
1809,24/05/2018 19:00,72.52077,9032.279,4.446995,7.739194,0.8798952,3.270687,1.530598,4048.704,4.399463,18.54024,6.973117,19.08512,0.186328,1.0,0.03063515,0.001520776,0.1567099,0.494387,0.7236059
1810,24/05/2018 19:20,2.357182,232.5428,1.521043,9.254568,1.95,3.380428,1.793799,2677.97,4.430942,18.5,6.944932,18.77198,0.211419,1.0,0.186328,0.03063515,0.001520776,0.1567099,0.494387
1811,24/05/2018 19:40,2.732004,256.4546,0.05751725,10.88782,1.411644,3.444233,2.595286,1086.006,4.429924,18.51924,6.912938,17.85008,0.09630373,1.0,0.211419,0.186328,0.03063515,0.001520776,0.1567099
1812,24/05/2018 20:00,3.219859,266.447,0.0,12.04074,0.003132665,3.427127,2.536062,559.3817,4.43,18.6,6.903216,19.95651,0.01704441,1.0,0.09630373,0.211419,0.186328,0.03063515,0.001520776
1813,24/05/2018 22:20,1.137227,89.85725,0.0,10.70171,0.0,2.099033,0.2477802,316.8549,3.507579,18.7,6.929999,19.92821,0.002824624,1.0,0.01704441,0.09630373,0.211419,0.186328,0.03063515
1814,24/05/2018 22:40,218.0992,22314.81,2.948226,8.398943,0.0137845,3.311943,0.2988906,690.5638,3.864018,18.7,7.088728,19.75927,0.002977898,1.0,0.002824624,0.01704441,0.09630373,0.211419,0.186328
1815,24/05/2018 23:00,149.0164,15426.12,4.269203,7.570151,0.1459033,3.144954,0.9254733,4048.704,4.36436,18.6042,7.072568,19.20988,0.04975349,1.0,0.002977898,0.002824624,0.01704441,0.09630373,0.211419
1816,24/05/2018 23:20,17.11715,1720.154,2.526926,8.48,1.245209,3.171096,1.493986,3704.525,4.571958,18.6,7.015797,19.07166,0.1887344,1.0,0.04975349,0.002977898,0.002824624,0.01704441,0.09630373
1817,24/05/2018 23:40,2.072423,166.382,0.3111712,10.08447,1.89,3.314746,2.221633,1679.1,4.57,18.6,6.953748,18.38597,0.09767076,1.0,0.1887344,0.04975349,0.002977898,0.002824624,0.01704441
1818,25/05/2018 00:00,2.441683,173.7113,0.0,11.48661,0.5363076,3.333375,2.6011,743.363,4.57,18.6,6.962842,18.51711,0.03236748,1.0,0.09767076,0.1887344,0.04975349,0.002977898,0.002824624
1819,25/05/2018 00:20,0.9561652,71.98539,0.0,11.69823,0.0,3.532453,1.63317,32.68838,4.57,18.6,6.970222,20.83712,0.000342052,1.0,0.03236748,0.09767076,0.1887344,0.04975349,0.002977898
1820,25/05/2018 02:40,1.386133,133.5141,0.07670886,8.433916,0.0134865,3.28152,0.770891,735.944,3.5,18.6,6.980321,19.54489,0.005632116,1.0,0.000342052,0.03236748,0.09767076,0.1887344,0.04975349
1821,25/05/2018 03:20,78.74852,8409.329,2.521837,7.164891,0.4451114,3.005843,1.577357,3502.723,3.93978,18.58852,7.037427,19.24352,0.001712343,1.0,0.005632116,0.000342052,0.03236748,0.09767076,0.1887344
1822,25/05/2018 03:40,19.52873,2008.729,1.068914,8.264982,1.153257,3.282912,2.289172,1895.114,4.071177,18.5,6.988718,18.68077,0.015559,1.0,0.001712343,0.005632116,0.000342052,0.03236748,0.09767076
1823,25/05/2018 04:00,1.374464,127.112,0.0117165,10.10255,0.0475418,3.464729,2.80339,597.598,4.07,18.5,6.980702,18.67177,0.004864136,1.0,0.015559,0.001712343,0.005632116,0.000342052,0.03236748
1824,25/05/2018 04:20,1.987378,166.1517,0.0,10.19,0.0,3.593839,2.61765,395.4916,4.07,18.5,6.980001,20.39439,0.000448855,1.0,0.004864136,0.015559,0.001712343,0.005632116,0.000342052
1825,25/05/2018 07:20,48.64413,4076.322,0.8065231,7.443255,1.113948,3.516087,2.179872,2024.204,4.125438,18.32739,6.990988,18.40556,0.001397574,1.0,0.000448855,0.004864136,0.015559,0.001712343,0.005632116
1826,25/05/2018 07:40,1.565551,99.73962,0.04264533,8.884809,0.790764,3.541388,3.420423,662.2267,4.169523,18.3,6.973154,19.27307,0.002099104,1.0,0.001397574,0.000448855,0.004864136,0.015559,0.001712343
1827,25/05/2018 10:40,197.7391,25795.74,3.811528,7.398273,0.0,3.332957,0.3334265,330.1534,3.805635,18.3,7.106843,19.97547,0.000274111,1.0,0.002099104,0.001397574,0.000448855,0.004864136,0.015559
1828,25/05/2018 11:00,128.7013,16364.15,6.410489,6.65579,0.235835,3.197147,1.589173,3516.568,4.229692,18.3,7.139118,18.59679,0.02278459,1.0,0.000274111,0.002099104,0.001397574,0.000448855,0.004864136
1829,25/05/2018 11:20,48.83828,6057.232,4.310753,8.11762,1.25653,3.211525,1.731484,3166.204,4.54109,18.3,7.031499,18.50825,0.1314854,1.0,0.02278459,0.000274111,0.002099104,0.001397574,0.000448855
1830,25/05/2018 11:40,2.913872,302.4081,1.388914,9.845558,2.576204,3.248678,2.049545,2465.298,4.541982,18.3,6.968955,18.17075,0.1854473,1.0,0.1314854,0.02278459,0.000274111,0.002099104,0.001397574
1831,25/05/2018 12:00,3.495085,365.2853,0.009935,12.00449,1.991271,3.207684,2.565681,913.3667,4.540368,18.3,6.915779,17.44834,0.07295731,1.0,0.1854473,0.1314854,0.02278459,0.000274111,0.002099104
1832,25/05/2018 12:20,1.64258,133.758,0.0,12.92074,0.4184528,3.13952,2.212949,299.5879,4.540133,18.36915,6.929999,19.24871,0.01441835,1.0,0.07295731,0.1854473,0.1314854,0.02278459,0.000274111
1833,25/05/2018 15:00,189.351,15280.97,2.187518,10.75944,0.0,3.174468,0.2907572,937.4913,3.859678,18.6,7.071979,19.04701,0.000523958,1.0,0.01441835,0.07295731,0.1854473,0.1314854,0.02278459
1834,25/05/2018 15:20,128.7307,9744.483,2.934084,10.36831,0.523279,3.318226,1.286755,4044.614,4.244314,18.6,7.037869,18.94806,0.04108683,1.0,0.000523958,0.01441835,0.07295731,0.1854473,0.1314854
1835,25/05/2018 15:40,5.347077,410.5294,0.8489034,11.44028,1.363376,3.260236,2.055796,2498.567,4.397968,18.6,6.986624,18.74617,0.04702912,1.0,0.04108683,0.000523958,0.01441835,0.07295731,0.1854473
1836,25/05/2018 16:00,2.633196,214.6337,0.009953151,13.02199,0.1569855,3.395296,2.611614,693.4293,4.39,18.64616,6.98445,18.54454,0.01297486,1.0,0.04702912,0.04108683,0.000523958,0.01441835,0.07295731
1837,25/05/2018 18:40,160.1434,14868.52,3.069688,9.176552,0.34377,3.34532,1.018943,4048.704,4.196959,18.70153,7.095058,19.33206,0.02370893,1.0,0.01297486,0.04702912,0.04108683,0.000523958,0.01441835
1838,25/05/2018 19:00,10.50646,943.2147,2.003176,10.5646,0.7828985,3.245619,1.57985,3524.314,4.406134,18.6,7.069148,18.70655,0.08812865,1.0,0.02370893,0.01297486,0.04702912,0.04108683,0.000523958
1839,25/05/2018 19:20,1.639836,108.5816,0.1386417,13.47924,0.9838716,3.394525,2.745577,1025.567,4.400001,18.61707,7.028644,18.53127,0.02416374,1.0,0.08812865,0.02370893,0.01297486,0.04702912,0.04108683
1840,25/05/2018 19:40,1.269423,93.73801,0.0,14.06297,0.0,3.41946,1.712012,240.6041,4.400001,18.7,7.04,20.36274,0.001478755,1.0,0.02416374,0.08812865,0.02370893,0.01297486,0.04702912
1841,25/05/2018 21:40,0.7257552,59.49425,0.0,11.0548,0.0,2.109725,0.159554,194.7442,3.535944,18.7,7.041117,20.21868,7.549227e-05,1.0,0.001478755,0.02416374,0.08812865,0.02370893,0.01297486
1842,25/05/2018 22:00,159.1116,15276.25,1.03037,9.111842,0.0,3.91729,0.553001,374.0739,3.67955,18.74942,7.081357,19.7951,0.000191863,1.0,7.549227e-05,0.001478755,0.02416374,0.08812865,0.02370893
1843,25/05/2018 22:20,137.2957,13067.63,5.03667,9.008054,0.0,2.825231,0.5965506,3620.419,4.219453,18.7,7.182983,19.72201,0.004062603,1.0,0.000191863,7.549227e-05,0.001478755,0.02416374,0.08812865
1844,25/05/2018 22:40,48.03824,4518.842,2.946646,9.580671,0.6536132,3.179465,1.219572,4048.704,4.4443,18.7,7.100499,19.05981,0.08593671,1.0,0.004062603,0.000191863,7.549227e-05,0.001478755,0.02416374
1845,25/05/2018 23:00,1.862282,147.6859,0.310925,12.88521,1.289957,3.356705,2.594962,1515.579,4.45373,18.7,7.046641,18.3392,0.04227266,1.0,0.08593671,0.004062603,0.000191863,7.549227e-05,0.001478755
1846,25/05/2018 23:20,1.387241,111.1129,0.0,14.53555,0.2431095,3.357544,2.151245,475.9977,4.45,18.7,7.059999,18.86225,0.01084373,1.0,0.04227266,0.08593671,0.004062603,0.000191863,7.549227e-05
1847,26/05/2018 01:40,56.13889,5354.765,0.0,9.235057,0.0,2.955146,0.3242044,367.4262,3.537402,18.69846,7.060745,19.70435,0.000105341,1.0,0.01084373,0.04227266,0.08593671,0.004062603,0.000191863
1848,26/05/2018 02:20,42.20387,4140.408,1.674165,8.449743,0.3251116,3.546869,1.839948,2855.502,4.040647,18.60856,7.081562,18.74822,0.005232163,1.0,0.000105341,0.01084373,0.04227266,0.08593671,0.004062603
1849,26/05/2018 02:40,1.385104,115.912,0.2618844,10.94898,0.2271699,3.583463,2.735503,991.2663,4.07,18.6,7.06946,18.67598,0.002704617,1.0,0.005232163,0.000105341,0.01084373,0.04227266,0.08593671
1850,26/05/2018 03:00,2.283358,211.3516,0.0,11.5364,0.0,3.633676,2.417044,401.8669,4.07,18.6,7.070329,20.10472,0.000625488,1.0,0.002704617,0.005232163,0.000105341,0.01084373,0.04227266
1851,26/05/2018 06:20,1.638069,140.7085,0.26668,10.00104,0.3889083,3.627774,3.013485,964.2336,3.970001,18.5,7.050002,19.03259,7.571028e-05,1.0,0.000625488,0.002704617,0.005232163,0.000105341,0.01084373
1852,26/05/2018 06:40,2.159237,170.5393,0.0,10.76686,0.0,3.728493,2.593075,339.598,3.970001,18.5,7.063303,19.76528,1.748685e-05,1.0,7.571028e-05,0.000625488,0.002704617,0.005232163,0.000105341
1853,26/05/2018 09:40,156.8851,19482.64,6.755488,7.766448,0.0,2.847878,1.210349,2988.947,4.361477,18.3315,7.244634,18.76293,0.0170107,1.0,1.748685e-05,7.571028e-05,0.000625488,0.002704617,0.005232163
1854,26/05/2018 10:00,49.2669,6155.867,4.849955,9.963408,0.7995846,2.943848,1.77783,2820.761,4.683678,18.2,7.090348,17.32327,0.09689365,1.0,0.0170107,1.748685e-05,7.571028e-05,0.000625488,0.002704617
1855,26/05/2018 10:20,3.189668,336.5852,1.490778,12.44845,1.80656,3.093409,2.081978,2285.787,4.6897,18.2,6.998034,16.92365,0.1365807,1.0,0.09689365,0.0170107,1.748685e-05,7.571028e-05,0.000625488
1856,26/05/2018 10:40,2.580022,295.9215,0.07261465,14.95417,1.470362,3.122983,2.678193,955.0955,4.690001,18.2,6.951181,19.03797,0.02687186,1.0,0.1365807,0.09689365,0.0170107,1.748685e-05,7.571028e-05
1857,26/05/2018 11:00,0.4414385,48.50983,0.0,17.17334,0.08489774,3.116919,1.32486,16.62279,4.690001,18.2,6.966258,19.55595,0.000231483,1.0,0.02687186,0.1365807,0.09689365,0.0170107,1.748685e-05
1858,26/05/2018 14:20,140.1615,15652.99,4.348991,12.06689,0.2298893,3.180671,1.276255,4048.704,4.32551,18.5,7.112659,19.18583,0.06592079,1.0,0.000231483,0.02687186,0.1365807,0.09689365,0.0170107
1859,26/05/2018 14:40,3.267065,337.0876,2.428123,14.00428,1.405429,3.151532,1.622211,3519.52,4.492097,18.51197,7.064451,18.55563,0.1665148,1.0,0.06592079,0.000231483,0.02687186,0.1365807,0.09689365
1860,26/05/2018 15:00,2.007416,194.96,0.1433735,16.2643,2.06479,3.274374,2.550121,1336.188,4.489999,18.6,7.007756,18.97742,0.04900869,1.0,0.1665148,0.06592079,0.000231483,0.02687186,0.1365807
1861,26/05/2018 15:20,1.339917,122.4412,0.0,17.94643,0.3949092,3.271078,1.778953,293.1817,4.489999,18.6,7.019999,19.30814,0.006728588,1.0,0.04900869,0.1665148,0.06592079,0.000231483,0.02687186
1862,26/05/2018 18:40,146.3266,15128.99,3.270203,15.60545,0.0,3.169328,0.750134,3153.322,3.982342,18.79687,7.149741,19.65204,0.001232091,1.0,0.006728588,0.04900869,0.1665148,0.06592079,0.000231483
1863,26/05/2018 19:00,44.41763,4456.071,2.232642,15.99347,0.7466776,3.235834,1.546503,3886.307,4.294143,18.7,7.0708,19.20174,0.05915383,1.0,0.001232091,0.006728588,0.04900869,0.1665148,0.06592079
1864,26/05/2018 19:20,1.114591,98.96688,0.1652676,18.32491,0.9660195,3.371539,2.595237,1343.838,4.31,18.7,7.050002,19.64831,0.02233651,1.0,0.05915383,0.001232091,0.006728588,0.04900869,0.1665148
1865,26/05/2018 19:40,0.9123756,67.62634,0.0,19.87433,0.0,3.419785,1.937994,236.3589,4.31,18.75745,7.05055,20.38904,0.002767601,1.0,0.02233651,0.05915383,0.001232091,0.006728588,0.04900869
1866,26/05/2018 21:40,1.388313,119.6771,0.0,17.20338,0.0,2.715488,0.5827228,676.1704,3.5,18.8,7.063341,19.36324,0.000281272,1.0,0.002767601,0.02233651,0.05915383,0.001232091,0.006728588
1867,26/05/2018 22:40,118.246,11852.57,3.528661,15.36706,0.4213812,3.042271,1.077586,4048.704,4.110654,18.8,7.144277,19.49306,0.01500468,1.0,0.000281272,0.002767601,0.02233651,0.05915383,0.001232091
1868,26/05/2018 23:00,7.485217,697.674,1.113699,17.08457,0.75,3.368978,1.910921,2784.542,4.23,18.8,7.081029,19.94547,0.03218128,1.0,0.01500468,0.000281272,0.002767601,0.02233651,0.05915383
1869,26/05/2018 23:20,2.220045,177.0321,0.0,19.8229,0.6177202,3.474941,2.650783,721.2874,4.220166,18.8,7.070001,19.83151,0.003204559,1.0,0.03218128,0.01500468,0.000281272,0.002767601,0.02233651
1870,26/05/2018 23:40,1.295337,113.049,0.0,19.4907,0.19075,3.473359,1.366561,41.27834,4.22,18.8,7.070781,19.88852,0.000445431,1.0,0.003204559,0.03218128,0.01500468,0.000281272,0.002767601
1871,27/05/2018 02:20,94.37593,10563.16,4.218235,14.15952,0.0,3.218838,0.6335152,2558.255,3.818353,18.8,7.174798,19.31161,0.000812561,1.0,0.000445431,0.003204559,0.03218128,0.01500468,0.000281272
1872,27/05/2018 02:40,50.2151,5980.16,2.185973,13.51858,0.4341278,3.387802,1.711886,3482.128,4.041687,18.7949,7.106043,18.87779,0.01859814,1.0,0.000812561,0.000445431,0.003204559,0.03218128,0.01500468
1873,27/05/2018 03:00,2.318487,230.9897,0.142749,16.52165,1.026057,3.462594,2.675085,1169.389,4.069975,18.7,7.068465,19.48577,0.007089435,1.0,0.01859814,0.000812561,0.000445431,0.003204559,0.03218128
1874,27/05/2018 03:20,2.020086,231.3006,0.0,18.06336,0.0,3.184342,2.312094,392.4323,4.07,18.7,7.089999,19.78446,0.001649435,1.0,0.007089435,0.01859814,0.000812561,0.000445431,0.003204559
1875,27/05/2018 05:40,109.9665,11732.98,1.505297,13.31197,0.0,6.344145,1.700222,2591.385,3.795917,18.75908,7.07469,18.96007,0.001750003,1.0,0.001649435,0.007089435,0.01859814,0.000812561,0.000445431
1876,27/05/2018 06:00,35.75749,3745.905,2.080783,15.2786,0.4633392,5.433741,1.917906,2294.754,4.037975,18.66386,7.103615,19.08206,0.009804893,1.0,0.001750003,0.001649435,0.007089435,0.01859814,0.000812561
1877,27/05/2018 06:20,1.565139,136.3864,0.0,18.06091,0.5543825,5.205594,2.908087,623.7628,4.040677,18.6,7.057762,19.02751,0.004641743,1.0,0.009804893,0.001750003,0.001649435,0.007089435,0.01859814
1878,27/05/2018 09:20,202.7235,20418.53,1.866804,14.49358,0.0,3.692749,1.117528,1298.958,3.839847,18.68253,7.127023,19.16158,0.01411578,1.0,0.004641743,0.009804893,0.001750003,0.001649435,0.007089435
1879,27/05/2018 09:40,170.9176,16644.21,4.841005,14.92705,0.4211125,2.814569,1.718189,2730.751,4.39323,18.51872,7.125047,18.08198,0.05283634,1.0,0.01411578,0.004641743,0.009804893,0.001750003,0.001649435
1880,27/05/2018 10:00,2.590142,255.5813,1.9525,17.35089,1.183955,2.954361,2.039515,2165.893,4.580001,18.4,7.03552,18.01855,0.09594955,1.0,0.05283634,0.01411578,0.004641743,0.009804893,0.001750003
1881,27/05/2018 10:20,3.567414,374.2539,0.0,20.78086,1.07285,3.13766,2.55801,877.6812,4.578762,18.4,6.980001,18.50419,0.02910241,1.0,0.09594955,0.05283634,0.01411578,0.004641743,0.009804893
1882,27/05/2018 13:20,133.5476,19876.81,8.835693,19.9739,0.0,2.907494,0.7428752,2962.995,4.081113,18.6,7.233445,19.23252,0.02236463,1.0,0.02910241,0.09594955,0.05283634,0.01411578,0.004641743
1883,27/05/2018 13:40,76.98293,11388.58,5.427282,18.5942,0.5251825,3.163448,1.536934,3845.445,4.416821,18.6,7.11027,18.81927,0.1606974,1.0,0.02236463,0.02910241,0.09594955,0.05283634,0.01411578
1884,27/05/2018 14:00,3.281694,402.2626,2.15395,21.60582,1.729621,3.209567,1.800671,2862.879,4.441781,18.6,7.039828,18.11743,0.2408968,1.0,0.1606974,0.02236463,0.02910241,0.09594955,0.05283634
1885,27/05/2018 14:20,2.423359,288.0061,0.0,23.41623,2.008079,3.276255,2.407072,1360.737,4.44,18.62136,6.97,17.70162,0.1207231,1.0,0.2408968,0.1606974,0.02236463,0.02910241,0.09594955
1886,27/05/2018 14:40,2.482095,264.2469,0.0,25.68995,0.3782383,3.277344,1.9199,342.5613,4.44,18.7,6.988985,19.37697,0.01336151,1.0,0.1207231,0.2408968,0.1606974,0.02236463,0.02910241
1887,27/05/2018 17:00,2.138544,239.8232,0.1231083,24.99452,0.0,3.533841,0.4793969,615.6111,3.5,18.8003,6.990514,20.27381,2.630227e-06,1.0,0.01336151,0.1207231,0.2408968,0.1606974,0.02236463
1888,27/05/2018 18:00,127.2585,14541.26,3.693259,21.10895,0.5104774,3.310717,1.094187,4048.704,4.186929,18.8,7.087481,19.10882,0.06589433,1.0,2.630227e-06,0.01336151,0.1207231,0.2408968,0.1606974
1889,27/05/2018 18:20,3.482114,359.016,1.930266,22.30932,1.032666,3.241032,1.660081,3313.137,4.334029,18.8,7.067039,18.68802,0.1591461,1.0,0.06589433,2.630227e-06,0.01336151,0.1207231,0.2408968
1890,27/05/2018 18:40,2.674436,257.2482,0.05145,25.33,0.6947325,3.339462,2.575266,1110.685,4.330001,18.8,7.03,19.83165,0.02555065,1.0,0.1591461,0.06589433,2.630227e-06,0.01336151,0.1207231
1891,27/05/2018 19:00,0.9373576,75.27782,0.0,26.9541,0.0158244,3.352828,1.624237,138.707,4.330001,18.8,7.03,20.14601,0.000702542,1.0,0.02555065,0.1591461,0.06589433,2.630227e-06,0.01336151
1892,27/05/2018 20:40,0.766184,62.6462,0.0,25.45998,0.0,2.417519,0.151976,197.7697,3.527221,18.9,7.04,20.48408,0.000956141,1.0,0.000702542,0.02555065,0.1591461,0.06589433,2.630227e-06
1893,27/05/2018 21:00,1.265141,102.7966,0.03830475,23.43027,0.0,4.157543,1.246538,531.7045,3.5,18.9,7.04,19.59723,0.001748965,1.0,0.000956141,0.000702542,0.02555065,0.1591461,0.06589433
1894,27/05/2018 21:40,147.2376,14251.79,3.638236,23.57327,0.0,2.984022,0.5276309,2811.273,4.117087,18.9,7.179999,19.20321,0.01353207,1.0,0.001748965,0.000956141,0.000702542,0.02555065,0.1591461
1895,27/05/2018 22:00,61.14507,5999.183,3.020323,22.23748,0.6500748,3.011516,1.219708,4048.704,4.424205,18.9,7.08256,19.13054,0.1236303,1.0,0.01353207,0.001748965,0.000956141,0.000702542,0.02555065
1896,27/05/2018 22:20,2.399032,203.6977,0.2996719,25.39959,1.463568,3.26681,2.360026,1864.974,4.45,18.9,7.042821,18.74089,0.08824003,1.0,0.1236303,0.01353207,0.001748965,0.000956141,0.000702542
1897,27/05/2018 22:40,3.379407,271.3596,0.0,27.32181,0.4017772,3.290303,2.27068,439.2082,4.45,18.9,7.0422,20.71963,0.001470835,1.0,0.08824003,0.1236303,0.01353207,0.001748965,0.000956141
1898,28/05/2018 00:40,0.8913774,84.91869,0.0,22.94259,0.724058,2.471044,0.8170003,730.0029,3.505133,18.9,7.076208,19.5623,0.004142199,1.0,0.001470835,0.08824003,0.1236303,0.01353207,0.001748965
1899,28/05/2018 01:20,91.67747,10121.16,1.246753,22.0154,0.0,3.869664,1.108137,540.1489,3.632758,19.0,7.095828,19.65907,6.381586e-05,1.0,0.004142199,0.001470835,0.08824003,0.1236303,0.01353207
1900,28/05/2018 01:40,82.46955,9294.148,2.810519,20.64873,0.0212344,3.349961,1.425936,3802.008,3.896993,18.94118,7.108308,19.04457,0.01053595,1.0,6.381586e-05,0.004142199,0.001470835,0.08824003,0.1236303
1901,28/05/2018 02:00,13.04558,1452.604,0.81402,21.43014,0.9336779,3.512866,2.300529,2236.492,4.026413,18.9,7.078678,18.75907,0.04046543,1.0,0.01053595,6.381586e-05,0.004142199,0.001470835,0.08824003
1902,28/05/2018 02:20,3.321759,298.2465,0.0,23.81796,0.0,3.602738,2.740186,659.4635,4.010001,18.9,7.070085,18.8926,0.00842627,1.0,0.04046543,0.01053595,6.381586e-05,0.004142199,0.001470835
1903,28/05/2018 02:40,0.4532773,42.43439,0.0,23.55649,0.0,3.60315,1.472856,15.47218,4.010001,18.9,7.082306,20.47748,7.632066e-05,1.0,0.00842627,0.04046543,0.01053595,6.381586e-05,0.004142199
1904,28/05/2018 05:40,46.60552,4884.751,0.8657058,18.7387,0.7938592,3.461097,2.188631,1998.337,3.887522,18.9008,7.074622,18.41636,0.007350348,1.0,7.632066e-05,0.00842627,0.04046543,0.01053595,6.381586e-05
1905,28/05/2018 06:00,1.7076,163.0148,0.0529155,20.50095,0.5758828,3.581459,3.291955,808.7229,3.919999,18.9,7.04908,19.86176,0.003995077,1.0,0.007350348,7.632066e-05,0.00842627,0.04046543,0.01053595
1906,28/05/2018 09:20,160.4524,29364.53,9.187279,12.60356,0.178562,3.016418,1.218125,3367.908,4.228097,18.83063,7.225911,19.12512,0.05103219,1.0,0.003995077,0.007350348,7.632066e-05,0.00842627,0.04046543
1907,28/05/2018 09:40,45.87964,8048.635,7.798107,14.65233,0.9471575,3.00564,1.783682,2968.941,4.536162,18.70673,7.134173,18.57597,0.2216594,1.0,0.05103219,0.003995077,0.007350348,7.632066e-05,0.00842627
1908,28/05/2018 10:00,4.444299,716.6129,3.653993,15.40797,2.155491,3.178373,1.793315,2491.654,4.550759,18.7,7.027492,17.66837,0.374569,1.0,0.2216594,0.05103219,0.003995077,0.007350348,7.632066e-05
1909,28/05/2018 10:20,1.24971,182.2808,0.0,14.38732,3.01717,3.154095,1.970431,2240.955,4.55,18.7691,6.956396,17.67311,0.3560744,1.0,0.374569,0.2216594,0.05103219,0.003995077,0.007350348
1910,28/05/2018 10:40,2.883066,449.8485,0.0,19.08595,2.600518,3.143141,2.541698,975.3027,4.55,18.8,6.910001,18.40961,0.1085369,1.0,0.3560744,0.374569,0.2216594,0.05103219,0.003995077
1911,28/05/2018 11:00,1.006235,146.4037,0.0,20.24667,0.770741,3.140523,1.257894,97.09446,4.55,18.8,6.925133,18.90915,0.01145861,1.0,0.1085369,0.3560744,0.374569,0.2216594,0.05103219
1912,28/05/2018 13:00,236.7945,41074.47,20.27648,10.17727,0.0,1.961149,0.2293209,938.3604,3.981238,19.16208,7.176939,19.81607,0.000980541,1.0,0.01145861,0.1085369,0.3560744,0.374569,0.2216594
1913,28/05/2018 13:20,128.564,20488.23,18.94408,9.138337,0.315921,3.141197,1.269471,4048.704,4.380536,19.1,7.128374,18.98036,0.1129179,1.0,0.000980541,0.01145861,0.1085369,0.3560744,0.374569
1914,28/05/2018 13:40,3.789123,530.6642,13.55593,10.8305,1.360493,3.097191,1.661421,3684.816,4.537942,19.1,7.060514,18.58113,0.3336886,1.0,0.1129179,0.000980541,0.01145861,0.1085369,0.3560744
1915,28/05/2018 14:00,3.133333,375.1343,6.428548,13.07358,1.976849,3.170074,1.775433,2762.753,4.531857,19.1,6.977203,17.80211,0.4118283,1.0,0.3336886,0.1129179,0.000980541,0.01145861,0.1085369
1916,28/05/2018 14:20,1.891141,229.2427,1.823022,15.29147,3.145217,3.213252,2.37276,1810.614,4.53,19.17054,6.919183,17.70941,0.2837704,1.0,0.4118283,0.3336886,0.1129179,0.000980541,0.01145861
1917,28/05/2018 14:40,1.3815,172.188,0.5833725,17.24574,1.499635,3.207291,3.306112,1006.041,4.53,19.2,6.920433,18.23071,0.1140206,1.0,0.2837704,0.4118283,0.3336886,0.1129179,0.000980541
1918,28/05/2018 15:00,0.5010775,55.26131,0.4840818,18.69325,0.1702448,3.185312,1.736347,21.98242,4.53,19.2,6.9353,19.34562,0.001464725,1.0,0.1140206,0.2837704,0.4118283,0.3336886,0.1129179
1919,28/05/2018 17:00,127.4654,21423.97,15.73159,12.35888,0.0,2.624625,0.4365083,2354.108,3.993502,19.36741,7.116965,20.21453,0.01617797,1.0,0.001464725,0.1140206,0.2837704,0.4118283,0.3336886
1920,28/05/2018 17:20,98.56061,16577.98,14.91116,11.53171,0.332418,4.060865,1.014411,4044.614,4.298505,19.3,7.040971,19.08207,0.2559073,1.0,0.01617797,0.001464725,0.1140206,0.2837704,0.4118283
1921,28/05/2018 17:40,3.464803,498.3728,9.479502,13.28959,1.507369,4.776552,1.519849,3770.648,4.38,19.3,7.039865,18.196,0.5642599,1.0,0.2559073,0.01617797,0.001464725,0.1140206,0.2837704
1922,28/05/2018 18:00,1.42098,196.6067,2.932264,15.68641,1.625134,3.316748,2.025982,2561.291,4.379381,19.3875,6.961438,17.49969,0.3986709,1.0,0.5642599,0.2559073,0.01617797,0.001464725,0.1140206
1923,28/05/2018 18:20,1.324215,189.674,0.6226268,18.09092,1.405678,3.320025,3.134233,1006.041,4.372359,19.4,6.956233,17.078,0.1379115,1.0,0.3986709,0.5642599,0.2559073,0.01617797,0.001464725
1924,28/05/2018 18:40,1.202302,167.4955,0.5299999,19.44988,0.41616,3.31664,4.072101,1006.041,4.37,19.4,6.979648,17.34944,0.1151087,1.0,0.1379115,0.3986709,0.5642599,0.2559073,0.01617797
1925,28/05/2018 19:00,0.8953255,120.2243,0.5876771,19.8207,0.0,3.316279,4.103744,323.691,4.37,19.4,6.990203,19.27199,0.03127024,1.0,0.1151087,0.1379115,0.3986709,0.5642599,0.2559073
