,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ã‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5
3488,01/08/2018 11:20,1.017349,97.53882,-0.08000001,12.93752,0.2029293,2.990624,2.455206,292.6132,4.2,21.87854,6.96,17.90429,0.001047055,4.0,0.01810498,0.01739759,0.000212597,2.769516e-05,0.001796803
3489,01/08/2018 13:00,172.8065,20215.32,2.120726,10.38588,0.2395709,3.182956,0.8645976,1393.011,3.985914,21.96332,6.987039,18.52429,0.000444762,4.0,0.001047055,0.01810498,0.01739759,0.000212597,2.769516e-05
3490,01/08/2018 13:20,8.00424,817.423,4.744544,9.975882,0.33,2.976155,1.776949,2948.868,4.159227,22.0,7.044226,16.77075,0.01280347,4.0,0.000444762,0.001047055,0.01810498,0.01739759,0.000212597
3491,01/08/2018 13:40,1.8785,151.9238,1.680772,12.20646,0.3043767,3.10995,1.921037,2315.984,4.160075,22.02289,6.994227,16.10054,0.02309691,4.0,0.01280347,0.000444762,0.001047055,0.01810498,0.01739759
3492,01/08/2018 14:00,1.894856,115.6865,0.02283148,14.27676,0.2082601,3.099061,2.588017,814.1144,4.160001,22.1,6.953162,18.47378,0.001193724,4.0,0.02309691,0.01280347,0.000444762,0.001047055,0.01810498
3493,01/08/2018 14:20,1.126563,64.41746,-0.09000002,14.73019,0.060959,2.140799,1.8634,106.5815,4.160001,22.1,6.949998,18.82428,4.82353e-06,4.0,0.001193724,0.02309691,0.01280347,0.000444762,0.001047055
3494,07/08/2018 10:40,56.53065,9304.055,6.395357,1.241047,0.1005744,3.085784,1.622328,2457.592,4.005926,22.6213,7.055727,16.46832,0.0024929,4.0,4.82353e-06,0.001193724,0.02309691,0.01280347,0.000444762
3495,07/08/2018 11:00,3.021801,387.6041,3.754012,2.696915,0.1221466,3.236731,2.008717,2318.803,4.029996,22.66977,6.981063,16.0589,0.0157545,4.0,0.0024929,4.82353e-06,0.001193724,0.02309691,0.01280347
3496,07/08/2018 11:20,2.316874,374.1711,1.17428,4.392052,0.0054945,3.249597,2.374884,1524.857,4.029798,22.7,6.921537,15.52829,0.01652499,4.0,0.0157545,0.0024929,4.82353e-06,0.001193724,0.02309691
3497,07/08/2018 11:40,1.594655,243.0683,0.003834003,5.521042,0.004309415,2.973793,2.393142,227.8588,4.03,22.79842,6.893274,17.14977,0.001497236,4.0,0.01652499,0.0157545,0.0024929,4.82353e-06,0.001193724
3498,08/08/2018 08:40,104.1337,12831.61,3.2359,3.365052,0.1219227,2.888323,1.360353,1899.096,4.142212,22.19465,7.07531,17.20102,0.000147201,4.0,0.001497236,0.01652499,0.0157545,0.0024929,4.82353e-06
3499,08/08/2018 09:00,2.766225,271.4352,2.460335,4.126914,0.1772506,3.059228,2.189741,2314.739,4.210262,22.2,7.041281,15.82991,0.002566855,4.0,0.000147201,0.001497236,0.01652499,0.0157545,0.0024929
3500,08/08/2018 09:20,2.147806,252.1119,0.5468976,5.335639,0.09036849,3.112367,2.903147,783.3791,4.21,22.2,6.983272,17.49195,0.00043376,4.0,0.002566855,0.000147201,0.001497236,0.01652499,0.0157545
3501,08/08/2018 14:40,1.57644,168.2784,3.131275,5.192598,0.09988816,3.260986,1.951972,2505.49,4.010075,22.63674,6.971004,16.17836,0.002143633,4.0,0.00043376,0.002566855,0.000147201,0.001497236,0.01652499
3502,08/08/2018 15:00,2.9567,347.216,0.6940523,6.635165,0.01683233,3.274521,2.540391,1087.319,4.010001,22.72833,6.913962,17.34185,0.001218618,4.0,0.002143633,0.00043376,0.002566855,0.000147201,0.001497236
3503,08/08/2018 17:20,3.733534,269.2286,7.064204,4.697141,0.0179902,2.92236,1.610879,3583.152,4.448336,22.59909,7.060231,17.16191,0.00606085,4.0,0.001218618,0.002143633,0.00043376,0.002566855,0.000147201
3504,08/08/2018 17:40,3.6224,134.6385,5.329988,6.06292,0.00774008,2.939709,1.968075,2405.812,4.448019,22.62808,7.025815,15.98072,0.02155098,4.0,0.00606085,0.001218618,0.002143633,0.00043376,0.002566855
3505,08/08/2018 18:00,1.67285,69.33101,3.010409,7.499123,0.0129144,2.906011,2.154542,2107.037,4.447617,22.7,6.964891,15.17592,0.02969176,4.0,0.02155098,0.00606085,0.001218618,0.002143633,0.00043376
3506,08/08/2018 18:20,2.199017,113.0941,0.928414,8.588827,0.09869167,2.872258,2.334908,1406.188,4.440373,22.7,6.907905,15.8943,0.01619079,4.0,0.02969176,0.02155098,0.00606085,0.001218618,0.002143633
3507,08/08/2018 18:40,1.88029,104.749,0.07075816,9.153569,0.09037326,2.808181,2.828487,283.2791,4.44,22.7,6.874327,17.57561,0.002583278,4.0,0.01619079,0.02969176,0.02155098,0.00606085,0.001218618
3508,09/08/2018 10:00,112.156,12514.72,3.130935,3.567345,0.0237515,3.143816,1.079857,1218.404,3.888095,22.2089,6.996834,17.8163,3.986297e-07,4.0,0.002583278,0.01619079,0.02969176,0.02155098,0.00606085
3509,09/08/2018 10:20,4.34082,410.433,3.421443,3.856546,0.056801,3.222942,1.918313,2200.802,4.003413,22.22598,7.008401,16.28345,0.00133061,4.0,3.986297e-07,0.002583278,0.01619079,0.02969176,0.02155098
3510,09/08/2018 10:40,4.920712,496.6339,0.6424597,5.150033,0.05397233,3.264804,2.58551,1328.66,4.004761,22.3,6.941264,17.63178,0.000735363,4.0,0.00133061,3.986297e-07,0.002583278,0.01619079,0.02969176
3511,09/08/2018 13:00,31.70621,3079.913,4.166206,4.154121,0.0,3.204129,1.849551,2605.563,3.969674,22.49631,7.023416,17.67288,0.000182163,4.0,0.000735363,0.00133061,3.986297e-07,0.002583278,0.01619079
3512,09/08/2018 13:20,4.137958,364.9702,1.240897,5.437325,0.1466165,3.320786,2.331797,1841.629,3.976975,22.5,6.954402,16.40173,0.000999882,4.0,0.000182163,0.000735363,0.00133061,3.986297e-07,0.002583278
3513,10/08/2018 07:20,91.85809,5329.887,2.500294,2.473204,0.09322868,2.894795,1.74667,2378.96,4.431109,21.8,7.02733,17.04555,4.894147e-05,4.0,0.000999882,0.000182163,0.000735363,0.00133061,3.986297e-07
3514,10/08/2018 07:40,1.347851,65.75977,1.302743,3.508116,0.1369589,2.918228,2.48912,1715.084,4.473784,21.8,6.991442,15.9887,0.00030686,4.0,4.894147e-05,0.000999882,0.000182163,0.000735363,0.00133061
3515,10/08/2018 13:00,14.14961,1345.501,4.482727,5.387305,0.1213538,3.164202,2.000452,2336.378,4.137167,21.72911,6.996473,16.35014,0.000376696,4.0,0.00030686,4.894147e-05,0.000999882,0.000182163,0.000735363
3516,10/08/2018 13:20,3.149873,288.275,1.335167,6.950689,0.1603107,3.240686,2.174618,1614.611,4.135463,21.8,6.923944,16.48317,0.002038831,4.0,0.000376696,0.00030686,4.894147e-05,0.000999882,0.000182163
3517,10/08/2018 13:40,2.086588,151.5861,0.06009122,8.136144,0.08292293,3.25808,2.437335,376.5197,4.134162,21.8666,6.89,18.65787,9.035833e-07,4.0,0.002038831,0.000376696,0.00030686,4.894147e-05,0.000999882
3518,11/08/2018 11:00,58.45601,7166.478,5.739137,2.119279,0.1113025,3.282789,1.709706,2524.775,4.103506,21.3,7.08352,17.3218,9.612741e-05,4.0,9.035833e-07,0.002038831,0.000376696,0.00030686,4.894147e-05
3519,11/08/2018 11:20,3.110229,358.9913,3.58938,3.881363,0.1267836,3.214802,2.179018,1835.371,4.130199,21.39206,7.023466,15.78288,0.005026928,4.0,9.612741e-05,9.035833e-07,0.002038831,0.000376696,0.00030686
3520,11/08/2018 11:40,1.656773,186.4202,0.8263258,5.710788,0.12,3.25,2.390397,1352.606,4.129975,21.4,6.961973,16.27613,0.003759934,4.0,0.005026928,9.612741e-05,9.035833e-07,0.002038831,0.000376696
3521,11/08/2018 12:00,0.3700265,45.00566,-0.048175,6.673028,0.12,2.742503,2.33094,45.57634,4.13,21.4,6.954482,18.94796,4.856363e-05,4.0,0.003759934,0.005026928,9.612741e-05,9.035833e-07,0.002038831
3522,11/08/2018 14:00,2.390971,171.3722,4.91525,4.649775,0.1478131,3.102093,1.801382,2358.381,4.300086,21.49592,7.054751,17.06331,0.001186443,4.0,4.856363e-05,0.003759934,0.005026928,9.612741e-05,9.035833e-07
3523,11/08/2018 14:20,3.271506,191.5327,2.069094,6.4321,0.08234025,3.153138,2.187147,2059.692,4.299966,21.5,6.990429,16.58697,0.006189027,4.0,0.001186443,4.856363e-05,0.003759934,0.005026928,9.612741e-05
3524,11/08/2018 14:40,1.380816,79.80598,0.2842995,7.877596,0.1309423,3.162441,2.62268,961.4245,4.3,21.54157,6.947017,17.91697,0.000268386,4.0,0.006189027,0.001186443,4.856363e-05,0.003759934,0.005026928
3525,11/08/2018 19:40,3.37337,237.9801,3.230277,5.735149,0.3005631,2.852765,1.968634,2566.3,4.720099,21.7,7.088262,16.48226,0.000936704,4.0,0.000268386,0.006189027,0.001186443,4.856363e-05,0.003759934
3526,11/08/2018 20:00,1.899974,156.5845,0.7834896,7.303468,0.189824,2.859943,2.43615,1543.145,4.72,21.7,7.020389,15.42923,0.000638321,4.0,0.000936704,0.000268386,0.006189027,0.001186443,4.856363e-05
3527,12/08/2018 12:00,17.19569,2080.058,6.654907,2.15713,0.1682998,3.152228,2.087246,2314.714,4.144479,21.3,7.10002,16.29184,0.00208231,4.0,0.000638321,0.000936704,0.000268386,0.006189027,0.001186443
3528,12/08/2018 12:20,2.678123,262.519,2.940622,4.104506,0.05942176,3.265454,2.254032,2166.931,4.140695,21.30099,7.019238,17.54669,0.005681187,4.0,0.00208231,0.000638321,0.000936704,0.000268386,0.006189027
3529,12/08/2018 12:40,2.795992,264.7035,0.6020312,5.843545,0.1455251,3.270846,2.576911,1068.822,4.14,21.37723,6.975642,16.89442,0.003627039,4.0,0.005681187,0.00208231,0.000638321,0.000936704,0.000268386
3530,12/08/2018 14:40,64.35699,7011.377,6.686089,3.884868,0.138813,3.125081,1.456906,3496.39,4.182267,21.65329,7.077222,17.61185,2.069672e-05,4.0,0.003627039,0.005681187,0.00208231,0.000638321,0.000936704
3531,12/08/2018 15:00,1.768584,161.6395,4.365772,5.287399,0.1625712,3.232108,1.962763,2329.301,4.199917,21.7,7.044667,16.30648,0.00683932,4.0,2.069672e-05,0.003627039,0.005681187,0.00208231,0.000638321
3532,12/08/2018 15:20,2.509356,175.2453,1.415935,7.078521,0.1171138,3.268252,2.164859,2184.635,4.2,21.73312,6.985997,16.80774,0.008729446,4.0,0.00683932,2.069672e-05,0.003627039,0.005681187,0.00208231
3533,12/08/2018 15:40,2.37314,144.6262,0.1293188,8.274997,0.1015163,3.266634,2.672082,522.9915,4.2,21.8,6.947988,18.77261,0.000475088,4.0,0.008729446,0.00683932,2.069672e-05,0.003627039,0.005681187
3534,12/08/2018 20:20,4.754681,312.1167,5.375068,5.207355,0.1654136,2.820853,1.665268,3397.003,4.591278,21.8,7.106252,16.78978,0.000718016,4.0,0.000475088,0.008729446,0.00683932,2.069672e-05,0.003627039
3535,12/08/2018 20:40,2.92243,191.0051,2.740526,6.691639,0.12,2.96147,2.011688,2226.781,4.590925,21.8,7.049615,15.76776,0.004792317,4.0,0.000718016,0.000475088,0.008729446,0.00683932,2.069672e-05
3536,12/08/2018 21:00,1.839461,124.8149,0.5128955,8.215754,0.213169,2.971382,2.415449,1228.82,4.590846,21.8,6.986277,16.71942,0.002071297,4.0,0.004792317,0.000718016,0.000475088,0.008729446,0.00683932
3537,12/08/2018 21:20,0.5159799,42.58634,0.0,8.78474,0.06705098,2.644124,2.245525,126.9877,4.589999,21.8,6.96147,20.5115,2.465081e-05,4.0,0.002071297,0.004792317,0.000718016,0.000475088,0.008729446
3538,13/08/2018 10:00,42.68899,5807.708,9.608183,3.426325,0.05130582,3.015387,1.884634,2752.189,4.218041,21.5995,7.12124,17.35667,0.001165637,4.0,2.465081e-05,0.002071297,0.004792317,0.000718016,0.000475088
3539,13/08/2018 10:20,1.14702,132.4398,5.456426,5.055971,0.02809366,3.22326,2.217698,2177.803,4.229969,21.60728,7.046069,15.73913,0.01806974,4.0,0.001165637,2.465081e-05,0.002071297,0.004792317,0.000718016
3540,13/08/2018 10:40,2.514899,269.3873,2.682601,6.823679,0.1233292,3.240955,2.080804,2164.167,4.229909,21.7,6.993165,16.03489,0.02961634,4.0,0.01806974,0.001165637,2.465081e-05,0.002071297,0.004792317
3541,13/08/2018 11:00,3.716385,385.5106,0.4829919,7.750973,0.05409648,3.202338,2.570288,1119.731,4.23,21.7,6.955659,16.77086,0.01099876,4.0,0.02961634,0.01806974,0.001165637,2.465081e-05,0.002071297
3542,13/08/2018 11:20,1.067762,112.6906,0.0,10.13384,0.2031095,2.212739,1.827695,23.11749,4.23,21.7,6.945224,19.79513,3.936313e-05,4.0,0.01099876,0.02961634,0.01806974,0.001165637,2.465081e-05
3543,13/08/2018 12:40,98.94993,13471.96,7.699797,7.141974,0.2133743,3.189735,1.256028,2720.944,4.100272,21.67385,7.047323,17.70899,0.000932741,4.0,3.936313e-05,0.01099876,0.02961634,0.01806974,0.001165637
3544,13/08/2018 13:00,1.646303,183.4863,6.694505,7.937808,0.186421,3.240798,2.02218,2340.316,4.169932,21.7,7.056389,16.13608,0.009219342,4.0,0.000932741,3.936313e-05,0.01099876,0.02961634,0.01806974
3545,13/08/2018 13:20,2.062253,227.4218,3.03394,9.892773,0.2752934,3.289447,2.177543,2318.803,4.169999,21.7,6.987554,16.09825,0.0214849,4.0,0.009219342,0.000932741,3.936313e-05,0.01099876,0.02961634
3546,13/08/2018 13:40,2.262955,202.4241,0.8851007,11.41685,0.3052194,3.279446,2.595713,1215.788,4.16973,21.7,6.943614,17.53554,0.008546596,4.0,0.0214849,0.009219342,0.000932741,3.936313e-05,0.01099876
3547,13/08/2018 15:40,3.795126,300.7953,7.957408,8.754345,0.2115522,3.170375,1.831925,2895.708,4.261815,21.70137,7.068778,16.64174,0.005383666,4.0,0.008546596,0.0214849,0.009219342,0.000932741,3.936313e-05
3548,13/08/2018 16:00,3.460343,270.6828,4.715531,10.24996,0.2381315,3.225349,1.936733,2275.216,4.268661,21.8,7.017007,16.27016,0.0231883,4.0,0.005383666,0.008546596,0.0214849,0.009219342,0.000932741
3549,13/08/2018 16:20,1.67086,139.8635,2.040409,11.95911,0.202849,3.224582,2.16193,2073.705,4.27,21.80215,6.957564,16.04305,0.02277436,4.0,0.0231883,0.005383666,0.008546596,0.0214849,0.009219342
3550,13/08/2018 16:40,2.518331,244.8274,0.3626077,13.036,0.223713,3.128419,2.704951,658.5138,4.27,21.9,6.929999,18.64797,0.002864663,4.0,0.02277436,0.0231883,0.005383666,0.008546596,0.0214849
3551,13/08/2018 18:20,50.93807,4259.705,5.889428,10.35148,0.1745305,3.296867,1.701944,3533.646,4.070731,21.84008,7.015765,17.7236,0.000879057,4.0,0.002864663,0.02277436,0.0231883,0.005383666,0.008546596
3552,13/08/2018 18:40,3.256502,245.2699,2.72562,12.03556,0.101337,3.343099,2.029869,2456.937,4.079935,21.9,6.983298,16.3684,0.002011498,4.0,0.000879057,0.002864663,0.02277436,0.0231883,0.005383666
3553,13/08/2018 19:00,3.387568,259.9911,0.4017619,13.34786,0.2624596,3.360961,2.630332,866.3867,4.080001,21.9,6.946404,18.26199,0.000127435,4.0,0.002011498,0.000879057,0.002864663,0.02277436,0.0231883
3554,13/08/2018 21:00,298.163,25972.29,3.238292,9.625196,0.2039687,2.804218,1.357767,3250.623,5.462901,21.8,7.021025,16.88375,8.278861e-07,4.0,0.000127435,0.002011498,0.000879057,0.002864663,0.02277436
3555,13/08/2018 21:20,3.029153,180.075,3.193354,9.744691,0.18,2.444764,1.843366,2318.803,5.629999,21.8,7.045745,15.37216,0.002657167,4.0,8.278861e-07,0.000127435,0.002011498,0.000879057,0.002864663
3556,13/08/2018 21:40,3.403577,121.8103,1.329341,10.87599,0.1904247,2.449337,2.537694,1707.442,5.628558,21.8,6.983345,14.77333,0.002917588,4.0,0.002657167,8.278861e-07,0.000127435,0.002011498,0.000879057
3557,13/08/2018 22:00,2.014714,60.81853,0.1713056,11.96023,0.0544415,2.426922,2.482254,401.373,5.629999,21.8,6.936887,16.98924,0.000247732,4.0,0.002917588,0.002657167,8.278861e-07,0.000127435,0.002011498
3558,14/08/2018 11:20,2.310498,154.4117,2.27218,5.892425,0.1048567,2.875341,2.367196,1615.392,4.78,20.4,6.781269,15.71007,1.543551e-05,4.0,0.000247732,0.002917588,0.002657167,8.278861e-07,0.000127435
3559,14/08/2018 11:40,3.597017,301.534,0.475291,7.251455,0.04694342,2.890257,2.459868,1351.546,4.78,20.48542,6.699435,15.6294,1.258553e-07,4.0,1.543551e-05,0.000247732,0.002917588,0.002657167,8.278861e-07
3560,14/08/2018 12:00,1.252772,102.6834,-0.07000001,7.962199,0.02861359,2.793991,1.918345,154.9883,4.78,20.59359,6.655089,18.15363,5.717262e-08,4.0,1.258553e-07,1.543551e-05,0.000247732,0.002917588,0.002657167
3561,14/08/2018 22:20,3.698886,149.1762,-0.07000001,6.029999,0.1058114,2.937597,1.789672,2948.987,4.720691,21.1,6.955684,16.66646,9.998457e-05,4.0,5.717262e-08,1.258553e-07,1.543551e-05,0.000247732,0.002917588
3562,14/08/2018 22:40,3.085285,135.5498,-0.07000001,6.029999,0.1178256,2.970001,2.105457,2318.803,4.72,21.1,6.885438,16.60997,0.002385006,4.0,9.998457e-05,5.717262e-08,1.258553e-07,1.543551e-05,0.000247732
3563,14/08/2018 23:00,1.251383,56.0089,-0.07000001,6.029999,0.07012276,2.962806,2.384058,1453.161,4.72,21.1,6.815532,18.81005,0.000881755,4.0,0.002385006,9.998457e-05,5.717262e-08,1.258553e-07,1.543551e-05
3564,15/08/2018 09:20,7.716825,1153.147,4.772321,4.027147,0.09776036,3.261389,2.029208,2314.714,4.144656,21.0,6.961698,16.14993,0.000510906,4.0,0.000881755,0.002385006,9.998457e-05,5.717262e-08,1.258553e-07
3565,15/08/2018 09:40,2.40057,292.9688,0.792484,1.727549,0.0696325,1.107488,2.400195,1748.894,4.149852,21.0,2.287925,15.62016,0.002260858,4.0,0.000510906,0.000881755,0.002385006,9.998457e-05,5.717262e-08
3566,15/08/2018 10:00,1.371618,199.1026,0.0,0.0,0.0,0.0,3.927111,664.2928,4.150001,21.09508,0.0,17.48773,3.647235e-05,4.0,0.002260858,0.000510906,0.000881755,0.002385006,9.998457e-05
3567,15/08/2018 12:00,133.9736,19659.05,0.0,0.0,0.0,0.0,1.668174,2790.576,4.88802,21.20008,0.0,16.0655,0.001715143,4.0,3.647235e-05,0.002260858,0.000510906,0.000881755,0.002385006
3568,15/08/2018 12:20,3.516159,364.6307,0.0,0.0,0.0,0.0,2.100526,2280.938,4.931845,21.3,0.0,14.95559,0.01314939,4.0,0.001715143,3.647235e-05,0.002260858,0.000510906,0.000881755
3569,15/08/2018 12:40,2.934594,316.1389,0.0,0.0,0.0,0.0,2.291992,1724.78,4.931024,21.3,0.0,14.8984,0.02341486,4.0,0.01314939,0.001715143,3.647235e-05,0.002260858,0.000510906
3570,15/08/2018 13:00,3.246619,377.4041,0.0,0.0,0.0,0.0,1.788337,1175.018,4.931124,21.34926,0.0,17.25414,0.01268394,4.0,0.02341486,0.01314939,0.001715143,3.647235e-05,0.002260858
3571,15/08/2018 15:00,3.312502,403.5002,2.586708,7.626227,0.3759764,3.286165,1.829409,2763.119,4.242216,21.67937,6.940977,17.15332,0.008411764,4.0,0.01268394,0.02341486,0.01314939,0.001715143,3.647235e-05
3572,15/08/2018 15:20,3.722939,428.72,0.6145344,9.263011,0.2879314,3.43815,1.891215,2322.893,4.239636,21.7,6.890286,16.08621,0.02622236,4.0,0.008411764,0.01268394,0.02341486,0.01314939,0.001715143
3573,15/08/2018 15:40,3.405591,340.829,0.1871416,10.70345,0.2131127,3.323016,2.212528,2049.072,4.239684,21.77788,6.832858,16.16009,0.02283668,4.0,0.02622236,0.008411764,0.01268394,0.02341486,0.01314939
3574,15/08/2018 16:00,3.269688,371.8438,-0.07000001,11.84461,0.3724547,3.365169,2.692015,550.085,4.239999,21.8,6.800137,17.69377,0.002170975,4.0,0.02283668,0.02622236,0.008411764,0.01268394,0.02341486
3575,15/08/2018 17:40,6.413696,614.1248,0.7218215,9.522927,0.092628,3.336589,1.853107,2860.301,4.027934,21.82906,6.8912,16.72627,0.003533273,4.0,0.002170975,0.02283668,0.02622236,0.008411764,0.01268394
3576,15/08/2018 18:00,2.287086,182.813,0.2389763,11.28504,0.07799301,3.55196,2.216628,2212.818,4.026526,21.9,6.852929,16.22028,0.002874601,4.0,0.003533273,0.002170975,0.02283668,0.02622236,0.008411764
3577,15/08/2018 18:20,1.431828,86.68425,-0.03448608,12.26558,0.2381376,3.482379,2.334632,301.3847,4.029396,21.9,6.830001,19.87582,0.000134661,4.0,0.002874601,0.003533273,0.002170975,0.02283668,0.02622236
3578,15/08/2018 20:20,45.12398,3899.643,1.393454,8.201316,0.3122082,3.178981,1.586825,3566.546,4.482942,21.7,6.979852,17.59307,0.00035364,4.0,0.000134661,0.002874601,0.003533273,0.002170975,0.02283668
3579,15/08/2018 20:40,2.274463,140.5186,0.7229377,9.371064,0.1745682,3.343203,1.861264,2509.846,4.489942,21.7,6.939883,16.17251,0.006634636,4.0,0.00035364,0.000134661,0.002874601,0.003533273,0.002170975
3580,15/08/2018 21:00,2.66565,169.3902,0.1036217,11.01087,0.3142529,3.331036,2.27316,1872.358,4.489048,21.7,6.880509,15.61047,0.002608612,4.0,0.006634636,0.00035364,0.000134661,0.002874601,0.003533273
3581,15/08/2018 21:20,1.209849,76.51048,-0.04022491,11.57982,0.01762724,3.181651,2.51252,258.4371,4.489999,21.7,6.850904,17.61957,1.396898e-05,4.0,0.002608612,0.006634636,0.00035364,0.000134661,0.002874601
3582,16/08/2018 10:00,110.8458,16083.25,4.445065,4.377997,0.06419936,3.345222,1.359186,2173.199,4.166291,21.4,7.058326,18.47064,0.000175562,4.0,1.396898e-05,0.002608612,0.006634636,0.00035364,0.000134661
3583,16/08/2018 10:20,2.930529,334.5752,3.450141,5.313218,0.01327734,3.173156,1.831474,2314.714,4.248034,21.4,7.037405,16.65,0.01523222,4.0,0.000175562,1.396898e-05,0.002608612,0.006634636,0.00035364
3584,16/08/2018 10:40,2.98151,331.1807,2.248391,7.109292,0.0388604,3.138025,2.068711,2241.81,4.247946,21.48763,6.963187,16.10933,0.0323115,4.0,0.01523222,0.000175562,1.396898e-05,0.002608612,0.006634636
3585,16/08/2018 11:00,3.138155,365.9944,0.4632668,8.640576,0.1057496,3.188203,2.217586,1836.677,4.25,21.5,6.913188,16.00673,0.02493763,4.0,0.0323115,0.01523222,0.000175562,1.396898e-05,0.002608612
3586,16/08/2018 11:20,2.137036,249.3826,0.05119309,9.870161,0.01111483,3.332256,2.677089,393.6382,4.240254,21.5,6.873096,16.69439,0.003601054,4.0,0.02493763,0.0323115,0.01523222,0.000175562,1.396898e-05
3587,16/08/2018 12:40,135.8452,19397.84,3.708043,9.242118,0.006848,3.58553,0.5788959,1346.98,3.862407,21.7,6.922933,18.4378,8.262452e-05,4.0,0.003601054,0.02493763,0.0323115,0.01523222,0.000175562
3588,16/08/2018 13:00,9.875515,1309.139,6.010623,8.961434,0.00474525,3.264782,1.809338,3126.598,4.0314,21.70446,6.970251,16.66436,0.003851978,4.0,8.262452e-05,0.003601054,0.02493763,0.0323115,0.01523222
3589,16/08/2018 13:20,3.512631,410.184,2.794618,10.83174,0.01149534,3.552736,2.033639,2415.493,4.03179,21.8,6.916808,16.06715,0.01926533,4.0,0.003851978,8.262452e-05,0.003601054,0.02493763,0.0323115
3590,16/08/2018 13:40,3.631621,466.2248,0.4874267,12.23999,0.004203,3.639854,2.594989,1043.438,4.031291,21.8,6.87,17.47281,0.003299845,4.0,0.01926533,0.003851978,8.262452e-05,0.003601054,0.02493763
3591,19/08/2018 13:40,1.771406,166.1753,3.200061,4.145205,0.06705101,3.371603,1.805116,2318.803,4.10335,22.2,6.972495,15.74487,1.686695e-05,4.0,0.003299845,0.01926533,0.003851978,8.262452e-05,0.003601054
3592,19/08/2018 14:00,2.000914,184.1017,0.7076988,5.698271,0.1445382,3.371267,2.608762,1075.463,4.100285,22.29721,6.939228,16.18736,1.921991e-05,4.0,1.686695e-05,0.003299845,0.01926533,0.003851978,8.262452e-05
3593,20/08/2018 09:20,2.520008,304.7121,5.730497,2.212957,0.1906786,3.262726,1.90213,2314.714,4.170182,22.13568,7.047307,15.63189,0.002162376,4.0,1.921991e-05,1.686695e-05,0.003299845,0.01926533,0.003851978
3594,20/08/2018 09:40,3.002945,358.2519,1.506683,4.084706,0.06702859,3.341277,2.263669,1989.625,4.171773,22.2,6.966643,17.4827,0.005042228,4.0,0.002162376,1.921991e-05,1.686695e-05,0.003299845,0.01926533
3595,20/08/2018 14:40,55.66914,6990.799,8.742876,2.804144,0.053057,3.085316,1.477069,3734.205,4.245005,22.6,7.056872,17.65651,0.002945104,4.0,0.005042228,0.002162376,1.921991e-05,1.686695e-05,0.003299845
3596,20/08/2018 15:00,3.750518,421.4415,5.994375,4.260916,0.1774402,3.244334,1.738342,2735.576,4.249976,22.6696,7.030257,16.0228,0.01865265,4.0,0.002945104,0.005042228,0.002162376,1.921991e-05,1.686695e-05
3597,20/08/2018 15:20,2.063245,247.7991,2.777365,5.773919,0.0519415,3.27,1.874306,2302.645,4.25,22.72216,6.962962,15.65606,0.02593336,4.0,0.01865265,0.002945104,0.005042228,0.002162376,1.921991e-05
3598,20/08/2018 15:40,3.597044,366.7141,0.2912117,7.205869,0.224007,3.277686,2.580693,1080.619,4.249452,22.8,6.92022,17.86899,0.004437016,4.0,0.02593336,0.01865265,0.002945104,0.005042228,0.002162376
3599,20/08/2018 17:40,10.75823,1364.596,8.45066,4.672172,0.0245416,3.267514,1.432421,3790.048,4.109026,22.8,7.038814,17.71869,0.000301146,4.0,0.004437016,0.02593336,0.01865265,0.002945104,0.005042228
3600,20/08/2018 18:00,4.376172,339.9955,3.725541,6.27611,0.01179165,3.41,1.810558,2701.7,4.104186,22.8,6.990672,16.22945,0.008217476,4.0,0.000301146,0.004437016,0.02593336,0.01865265,0.002945104
3601,20/08/2018 18:20,1.889714,154.8062,0.9260238,7.584002,0.1903107,3.41,2.267694,1670.27,4.100098,22.8,6.948054,17.61557,0.002282503,4.0,0.008217476,0.000301146,0.004437016,0.02593336,0.01865265
3602,20/08/2018 20:40,3.082411,233.9261,6.057303,6.02131,0.3098566,2.923731,1.788686,2850.441,4.771097,22.62774,7.021746,15.94556,0.00827041,4.0,0.002282503,0.008217476,0.000301146,0.004437016,0.02593336
3603,20/08/2018 21:00,1.876153,118.6528,3.407262,7.098285,0.2173388,2.92039,1.821954,2330.409,4.77193,22.7,6.970778,15.5547,0.01953959,4.0,0.00827041,0.002282503,0.008217476,0.000301146,0.004437016
3604,20/08/2018 21:20,3.424264,243.375,1.157281,8.123186,0.1512818,2.910178,2.240209,1958.68,4.770631,22.7,6.928088,14.96682,0.01699348,4.0,0.01953959,0.00827041,0.002282503,0.008217476,0.000301146
3605,20/08/2018 21:40,2.25104,153.7081,0.4026195,9.011712,0.05750185,2.873968,2.650031,396.554,4.769999,22.7,6.900459,18.07496,0.000470211,4.0,0.01699348,0.01953959,0.00827041,0.002282503,0.008217476
